"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Chancellor's other departments","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Finance","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Finance","London","SEO/HEO","15","15","43500","45520"
"In post","2023","Chancellor's other departments","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","London","EO","25","25","30640","30090"
"In post","2023","Chancellor's other departments","Other","London","G6/G7","125","115","86100","81290"
"In post","2023","Chancellor's other departments","Other","London","SCS level","10","10","125510","120820"
"In post","2023","Chancellor's other departments","Other","London","SEO/HEO","60","60","42330","43040"
"In post","2023","Chancellor's other departments","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","Outside London","G6/G7","15","15","71260","68720"
"In post","2023","Chancellor's other departments","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","Outside London","SEO/HEO","15","15","43830","42750"
"In post","2023","Chancellor's other departments","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","London","G6/G7","10","10","59000","55790"
"In post","2023","Chancellor's other departments","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Property","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","Outside London","SEO/HEO","10","10","33150","30960"
"In post","2023","Charity Commission","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","SEO/HEO","40","40","35060","33810"
"In post","2023","Charity Commission","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Human Resources","Outside London","SEO/HEO","10","10","34100","30170"
"In post","2023","Charity Commission","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Charity Commission","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","London","G6/G7","15","15","57550","53820"
"In post","2023","Charity Commission","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","Outside London","G6/G7","10","10","56460","55030"
"In post","2023","Charity Commission","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","London","G6/G7","10","10","56320","52240"
"In post","2023","Charity Commission","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","London","SEO/HEO","30","30","33290","30170"
"In post","2023","Charity Commission","Operational Delivery","Outside London","AA/AO","20","15","21480","21100"
"In post","2023","Charity Commission","Operational Delivery","Outside London","EO","95","90","25710","25300"
"In post","2023","Charity Commission","Operational Delivery","Outside London","G6/G7","15","15","55010","52240"
"In post","2023","Charity Commission","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","Outside London","SEO/HEO","145","140","33540","30360"
"In post","2023","Charity Commission","Policy","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Charity Commission","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Statistics","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","London","SEO/HEO","15","15","41320","42920"
"In post","2023","Competition and Markets Authority","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
