"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","565","540","45720","42480"
"In post","2023","No function","Driver and Vehicle Licensing Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","4505","3885","23910","22500"
"In post","2023","No function","Driver and Vehicle Licensing Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Licensing Agency","West Midlands (England)","West Midlands","145","140","23470","22500"
"In post","2023","No function","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","165","160","29720","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","95","90","28310","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","50","50","29340","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","110","100","30310","29040"
"In post","2023","No function","Driver and Vehicle Standards Agency","East of England","East Anglia","170","165","29110","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","East of England","Essex","60","55","29230","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","London","Inner London - East","25","25","32180","31260"
"In post","2023","No function","Driver and Vehicle Standards Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Driver and Vehicle Standards Agency","London","Outer London - East and North East","135","125","32310","31450"
"In post","2023","No function","Driver and Vehicle Standards Agency","London","Outer London - South","55","55","32360","31450"
"In post","2023","No function","Driver and Vehicle Standards Agency","London","Outer London - West and North West","115","110","33170","31450"
"In post","2023","No function","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","265","245","25910","22500"
"In post","2023","No function","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","65","60","29130","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Cheshire","30","30","28450","27400"
"In post","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Cumbria","45","40","29680","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","175","165","28330","27400"
"In post","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Lancashire","110","100","28690","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Merseyside","110","105","29060","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","125","115","28960","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","15","15","28570","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","25","20","28320","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","30","30","30160","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","85","75","28860","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","85","80","28450","27400"
"In post","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","90","90","28750","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Kent","145","140","31600","29800"
"In post","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","150","140","30550","28600"
"In post","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","25","20","30230","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Devon","75","65","29400","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","65","60","28710","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","210","195","31460","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Wales","East Wales","95","90","29230","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","295","280","27040","26780"
"In post","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","65","60","29040","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","155","150","29870","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","150","145","28140","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","65","60","29180","27490"
"In post","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","35","35","28090","27450"
"In post","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","95","90","28700","27450"
