"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","G6/G7","10","[c]","55580","53190"
"Leaver Dept.","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","SEO/HEO","15","[c]","34310","35040"
"Leaver Dept.","2023","Project Delivery","Department for Education","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Education","Project Delivery","G6/G7","15","[c]","57770","55910"
"Leaver Dept.","2023","Project Delivery","Department for Education","Project Delivery","SEO/HEO","35","[c]","37040","37590"
"Leaver Dept.","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for International Trade","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for International Trade","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for International Trade","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for International Trade","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Transport","Project Delivery","EO","10","[c]","27210","27070"
"Leaver Dept.","2023","Project Delivery","Department for Transport","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Transport","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Work and Pensions","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Work and Pensions","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Work and Pensions","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department for Work and Pensions","Project Delivery","SEO/HEO","30","[c]","37140","36650"
"Leaver Dept.","2023","Project Delivery","Department of Health and Social Care","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Department of Health and Social Care","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Estyn","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Estyn","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Food Standards Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Foreign, Commonwealth and Development Office","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Foreign, Commonwealth and Development Office","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Foreign, Commonwealth and Development Office","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Foreign, Commonwealth and Development Office","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Foreign, Commonwealth and Development Office","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Foreign, Commonwealth and Development Office","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Project Delivery","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Treasury","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Treasury","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Treasury","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Home Office","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Home Office","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Project Delivery","G6/G7","15","[c]","53510","54540"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Project Delivery","SEO/HEO","60","[c]","38740","40000"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","Project Delivery","SEO/HEO","10","[c]","39200","37680"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scottish Government","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Export Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Welsh Government","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Digital, Culture, Media and Sport","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Education","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","Property","G6/G7","[c]","[c]","[c]","[c]"
