"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Northern Ireland Office","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","35","30","22360","22490"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","EO","Female","25","25","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","EO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","185","185","75960","77470"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","100","100","76410","77470"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","SCS level","Male","5","5","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","185","175","48810","52750"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","55","55","43440","43840"
"In post","2023","50-59","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","EO","Female","20","20","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","EO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","G6/G7","Female","50","50","62120","60310"
"In post","2023","50-59","Office of Gas and Electricity Markets","G6/G7","Male","50","50","64110","64620"
"In post","2023","50-59","Office of Gas and Electricity Markets","SCS level","Female","5","5","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","SCS level","Male","15","15","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","EO","Female","5","5","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","G6/G7","Male","40","40","64940","64240"
"In post","2023","50-59","Office of Rail and Road","SCS level","Female","5","5","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","SCS level","Male","5","5","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","AA/AO","Female","75","70","21780","21780"
"In post","2023","50-59","Office of the Public Guardian","AA/AO","Male","50","45","21780","21780"
"In post","2023","50-59","Office of the Public Guardian","EO","Female","50","50","26020","25830"
"In post","2023","50-59","Office of the Public Guardian","EO","Male","35","35","25900","25830"
"In post","2023","50-59","Office of the Public Guardian","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","EO","Female","10","5","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","EO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","G6/G7","Female","75","70","60720","60050"
"In post","2023","50-59","Planning Inspectorate","G6/G7","Male","80","75","62500","60050"
"In post","2023","50-59","Planning Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","AA/AO","Female","55","50","26230","26410"
"In post","2023","50-59","Registers of Scotland","AA/AO","Male","35","35","26160","26410"
"In post","2023","50-59","Registers of Scotland","EO","Female","55","50","32390","32510"
"In post","2023","50-59","Registers of Scotland","EO","Male","55","55","32430","32510"
"In post","2023","50-59","Registers of Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","SEO/HEO","Female","60","60","42970","39590"
"In post","2023","50-59","Registers of Scotland","SEO/HEO","Male","85","85","43300","39590"
"In post","2023","50-59","Revenue Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Unknown","Female","15","15","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Unknown","Male","430","430","47600","43140"
"In post","2023","50-59","Rural Payments Agency","AA/AO","Female","175","155","22150","22150"
"In post","2023","50-59","Rural Payments Agency","AA/AO","Male","125","120","22150","22150"
"In post","2023","50-59","Rural Payments Agency","EO","Female","110","100","26270","26290"
"In post","2023","50-59","Rural Payments Agency","EO","Male","65","65","26360","26390"
"In post","2023","50-59","Rural Payments Agency","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","SCS level","Female","5","5","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","SEO/HEO","Female","85","80","33610","32030"
"In post","2023","50-59","Rural Payments Agency","SEO/HEO","Male","80","80","34060","32250"
"In post","2023","50-59","Scottish Courts and Tribunals Service","AA/AO","Female","195","170","23870","25060"
"In post","2023","50-59","Scottish Courts and Tribunals Service","AA/AO","Male","90","80","23000","22080"
"In post","2023","50-59","Scottish Courts and Tribunals Service","EO","Female","95","90","31540","31970"
"In post","2023","50-59","Scottish Courts and Tribunals Service","EO","Male","30","30","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","SEO/HEO","Female","70","65","42170","38170"
"In post","2023","50-59","Scottish Courts and Tribunals Service","SEO/HEO","Male","45","45","41160","38170"
"In post","2023","50-59","Scottish Fiscal Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Fiscal Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Forestry","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","50-59","Scottish Forestry","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Forestry","EO","Female","10","10","[c]","[c]"
"In post","2023","50-59","Scottish Forestry","EO","Male","5","5","[c]","[c]"
