"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Declared non-disabled","Overseas","Female","200","200","46460","41370"
"In post","2023","30-39","Declared non-disabled","Overseas","Male","295","295","47480","44210"
"In post","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Scotland","Female","3625","3370","36170","33020"
"In post","2023","30-39","Declared non-disabled","Scotland","Male","2945","2925","36190","33520"
"In post","2023","30-39","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","South East (England)","Female","2725","2485","33410","31280"
"In post","2023","30-39","Declared non-disabled","South East (England)","Male","2305","2285","35290","33160"
"In post","2023","30-39","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","South West (England)","Female","3545","3210","35930","33990"
"In post","2023","30-39","Declared non-disabled","South West (England)","Male","3250","3220","38310","37300"
"In post","2023","30-39","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Unknown","Female","45","40","35020","28120"
"In post","2023","30-39","Declared non-disabled","Unknown","Male","65","65","32010","28120"
"In post","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Wales","Female","3665","3335","32470","28130"
"In post","2023","30-39","Declared non-disabled","Wales","Male","2715","2690","34000","31060"
"In post","2023","30-39","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","West Midlands (England)","Female","2700","2470","32010","28130"
"In post","2023","30-39","Declared non-disabled","West Midlands (England)","Male","2140","2115","33390","30920"
"In post","2023","30-39","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Female","3110","2800","33940","31500"
"In post","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Male","2660","2635","35080","32060"
"In post","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","East Midlands (England)","Female","145","130","32390","30940"
"In post","2023","30-39","Undeclared","East Midlands (England)","Male","120","120","32730","30590"
"In post","2023","30-39","Undeclared","East of England","Female","80","75","32370","31100"
"In post","2023","30-39","Undeclared","East of England","Male","110","110","33750","32060"
"In post","2023","30-39","Undeclared","London","Female","635","610","47680","45560"
"In post","2023","30-39","Undeclared","London","Male","630","625","48080","45560"
"In post","2023","30-39","Undeclared","North East (England)","Female","180","160","32760","28480"
"In post","2023","30-39","Undeclared","North East (England)","Male","170","170","32550","28130"
"In post","2023","30-39","Undeclared","North West (England)","Female","310","290","32780","28130"
"In post","2023","30-39","Undeclared","North West (England)","Male","310","305","34080","31240"
"In post","2023","30-39","Undeclared","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2023","30-39","Undeclared","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Overseas","Female","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Overseas","Male","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Scotland","Female","170","160","35310","29100"
"In post","2023","30-39","Undeclared","Scotland","Male","160","155","34300","28550"
"In post","2023","30-39","Undeclared","South East (England)","Female","195","180","33490","32210"
"In post","2023","30-39","Undeclared","South East (England)","Male","225","220","35080","34060"
"In post","2023","30-39","Undeclared","South West (England)","Female","205","185","36440","34300"
"In post","2023","30-39","Undeclared","South West (England)","Male","255","250","38060","34970"
"In post","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Wales","Female","180","165","30250","28120"
"In post","2023","30-39","Undeclared","Wales","Male","180","175","32010","28130"
"In post","2023","30-39","Undeclared","West Midlands (England)","Female","185","165","31670","28120"
"In post","2023","30-39","Undeclared","West Midlands (England)","Male","180","180","33080","31270"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","Female","230","210","33330","30940"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","Male","215","210","35000","32590"
"In post","2023","30-39","Unknown","East Midlands (England)","Female","500","460","29980","28120"
"In post","2023","30-39","Unknown","East Midlands (England)","Male","475","470","31940","28880"
"In post","2023","30-39","Unknown","East of England","Female","410","375","30660","27650"
"In post","2023","30-39","Unknown","East of England","Male","360","355","32490","29810"
"In post","2023","30-39","Unknown","London","Female","3455","3350","47420","43650"
"In post","2023","30-39","Unknown","London","Male","3015","2995","46900","43210"
"In post","2023","30-39","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","North East (England)","Female","780","715","29690","27890"
"In post","2023","30-39","Unknown","North East (England)","Male","770","755","32270","28130"
"In post","2023","30-39","Unknown","North West (England)","Female","1810","1690","30820","28080"
"In post","2023","30-39","Unknown","North West (England)","Male","1805","1780","32140","28130"
"In post","2023","30-39","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Northern Ireland","Female","170","155","29080","27890"
"In post","2023","30-39","Unknown","Northern Ireland","Male","220","215","29240","25880"
"In post","2023","30-39","Unknown","Overseas","Female","225","225","53300","53970"
"In post","2023","30-39","Unknown","Overseas","Male","215","215","54010","54270"
"In post","2023","30-39","Unknown","Scotland","Female","2480","2320","34870","31970"
"In post","2023","30-39","Unknown","Scotland","Male","2370","2350","35030","33520"
"In post","2023","30-39","Unknown","South East (England)","Female","785","720","32310","29050"
"In post","2023","30-39","Unknown","South East (England)","Male","930","920","33620","30880"
"In post","2023","30-39","Unknown","South West (England)","Female","965","880","34580","32110"
"In post","2023","30-39","Unknown","South West (England)","Male","990","980","37560","35000"
"In post","2023","30-39","Unknown","Unknown","Female","70","65","40180","38710"
"In post","2023","30-39","Unknown","Unknown","Male","360","360","41390","40690"
"In post","2023","30-39","Unknown","Wales","Female","990","900","31220","28080"
"In post","2023","30-39","Unknown","Wales","Male","950","940","33920","31060"
"In post","2023","30-39","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","West Midlands (England)","Female","880","830","30950","28130"
"In post","2023","30-39","Unknown","West Midlands (England)","Male","775","765","33300","30330"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","Female","995","915","32300","28130"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","Male","1075","1065","32840","28880"
"In post","2023","40-49","Declared disabled","East Midlands (England)","Female","510","455","32110","28120"
"In post","2023","40-49","Declared disabled","East Midlands (England)","Male","280","270","31570","28120"
"In post","2023","40-49","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","East of England","Female","425","375","32890","30880"
"In post","2023","40-49","Declared disabled","East of England","Male","260","255","32380","30410"
"In post","2023","40-49","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","London","Female","1325","1230","45830","39790"
"In post","2023","40-49","Declared disabled","London","Male","935","925","48570","43190"
"In post","2023","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","North East (England)","Female","640","570","29930","28120"
"In post","2023","40-49","Declared disabled","North East (England)","Male","355","345","31780","28120"
"In post","2023","40-49","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","North West (England)","Female","1295","1155","31470","28120"
"In post","2023","40-49","Declared disabled","North West (England)","Male","750","730","32790","28120"
"In post","2023","40-49","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Northern Ireland","Female","50","50","31880","28130"
"In post","2023","40-49","Declared disabled","Northern Ireland","Male","40","40","31100","28130"
"In post","2023","40-49","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Overseas","Female","20","20","[c]","[c]"
"In post","2023","40-49","Declared disabled","Overseas","Male","35","35","49520","46860"
"In post","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Scotland","Female","720","650","35320","29100"
"In post","2023","40-49","Declared disabled","Scotland","Male","450","440","34850","31940"
"In post","2023","40-49","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","South East (England)","Female","665","595","34070","31270"
"In post","2023","40-49","Declared disabled","South East (England)","Male","435","425","36120","32160"
"In post","2023","40-49","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","South West (England)","Female","750","675","35580","32420"
"In post","2023","40-49","Declared disabled","South West (England)","Male","530","525","38860","35000"
"In post","2023","40-49","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","Female","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","Male","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Wales","Female","640","570","32280","28120"
"In post","2023","40-49","Declared disabled","Wales","Male","340","335","33130","28120"
"In post","2023","40-49","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","West Midlands (England)","Female","670","610","31980","28120"
"In post","2023","40-49","Declared disabled","West Midlands (England)","Male","355","345","34980","30840"
"In post","2023","40-49","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Yorkshire and The Humber","Female","715","640","33990","28720"
"In post","2023","40-49","Declared disabled","Yorkshire and The Humber","Male","440","430","34370","29050"
"In post","2023","40-49","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","East Midlands (England)","Female","2105","1880","34100","28890"
"In post","2023","40-49","Declared non-disabled","East Midlands (England)","Male","1410","1385","35720","32410"
"In post","2023","40-49","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","East of England","Female","1935","1705","34090","30940"
"In post","2023","40-49","Declared non-disabled","East of England","Male","1455","1440","35650","32160"
"In post","2023","40-49","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","London","Female","8160","7475","49950","44490"
"In post","2023","40-49","Declared non-disabled","London","Male","6665","6595","52520","47220"
"In post","2023","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","North East (England)","Female","3320","2955","33010","28120"
"In post","2023","40-49","Declared non-disabled","North East (England)","Male","2355","2330","36080","32060"
