"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Tower Hamlets","45","[c]","44110","41190"
"Leaver CS","2023","30-39","Met Office","Devon","Devon CC","40","[c]","34750","35230"
"Leaver CS","2023","30-39","Met Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Met Office","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Met Office","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Met Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Met Office","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Met Office","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","40","[c]","33410","30890"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Cheshire","Cheshire East","10","[c]","22920","22220"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","10","[c]","31700","32930"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Devon","Devon CC","10","[c]","24550","25000"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Devon","Plymouth","10","[c]","30970","28890"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Dorset and Somerset","Dorset","10","[c]","31760","23710"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Dorset and Somerset","Somerset CC","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","East Anglia","Cambridgeshire CC","20","[c]","37510","34300"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","East Anglia","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","40470","40580"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","55","[c]","32380","33000"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","25","[c]","34190","32930"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","20","[c]","43650","40580"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","10","[c]","43580","40890"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","10","[c]","24720","23230"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Inner London - West","Westminster","55","[c]","47860","45750"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","North Yorkshire","North Yorkshire CC","15","[c]","32980","33990"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Northern Ireland","Antrim and Newtownabbey","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Overseas","Overseas","20","[c]","43520","41970"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","15","[c]","37170","36340"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","30830","28270"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Inner London - East","Tower Hamlets","30","[c]","49300","43060"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Inner London - West","Westminster","75","[c]","50530","46390"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Cheshire","Warrington","20","[c]","35690","34640"
"Leaver CS","2023","30-39","National Crime Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","38000","38640"
"Leaver CS","2023","30-39","National Crime Agency","Inner London - East","Lambeth","20","[c]","45340","43860"
"Leaver CS","2023","30-39","National Crime Agency","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","West Midlands","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Infrastructure Commission","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Records of Scotland","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Savings and Investments","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Savings and Investments","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Budget Responsibility","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","10","[c]","27140","24680"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","50","[c]","50660","47120"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","West Central Scotland","Glasgow City","40","[c]","38740","35500"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Inner London - East","Tower Hamlets","10","[c]","55910","55150"
"Leaver CS","2023","30-39","Office of Rail and Road","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of the Public Guardian","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of the Public Guardian","West Midlands","Birmingham","20","[c]","23590","21780"
"Leaver CS","2023","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","34700","37080"
"Leaver CS","2023","30-39","Queen Elizabeth II Centre","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Registers of Scotland","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Registers of Scotland","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Revenue Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Royal Fleet Auxiliary","Unknown","Unknown","45","[c]","40080","38090"
"Leaver CS","2023","30-39","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Cumbria","West Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Rural Payments Agency","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Courts and Tribunals Service","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Fiscal Commission","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Forestry","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Forestry","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Forestry","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","70","[c]","43060","41120"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","20","[c]","39750","39790"
"Leaver CS","2023","30-39","Scottish Prison Service","Eastern Scotland","City of Edinburgh","20","[c]","34320","31290"
"Leaver CS","2023","30-39","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Prison Service","Eastern Scotland","Falkirk","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Prison Service","Eastern Scotland","Perth and Kinross, and Stirling","10","[c]","30690","29890"
"Leaver CS","2023","30-39","Scottish Prison Service","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Prison Service","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Prison Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","[c]","32640","35570"
"Leaver CS","2023","30-39","Scottish Prison Service","West Central Scotland","Glasgow City","15","[c]","29230","28490"
"Leaver CS","2023","30-39","Scottish Prison Service","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Prison Service","West Central Scotland","North Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Public Pensions Agency","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","Inner London - West","Westminster","20","[c]","44220","41600"
"Leaver CS","2023","30-39","Social Security Scotland","Eastern Scotland","Angus and Dundee City","10","[c]","26620","24890"
"Leaver CS","2023","30-39","Social Security Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","West Central Scotland","Glasgow City","25","[c]","29930","29270"
"Leaver CS","2023","30-39","Standards and Testing Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Submarine Delivery Agency","Cumbria","West Cumbria","10","[c]","42990","38790"
"Leaver CS","2023","30-39","Submarine Delivery Agency","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","38900","39840"
