"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","AO","Heterosexual / straight","250","[c]","23980","22500"
"New entrant CS","2023","Mixed","Outside London","AO","LGBO","35","[c]","24050","22280"
"New entrant CS","2023","Mixed","Outside London","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","EO","Heterosexual / straight","105","[c]","27130","26900"
"New entrant CS","2023","Mixed","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","HEO","Heterosexual / straight","75","[c]","32590","32480"
"New entrant CS","2023","Mixed","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","SEO","Heterosexual / straight","40","[c]","41310","40790"
"New entrant CS","2023","Mixed","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","Unknown","Heterosexual / straight","95","[c]","24320","23640"
"New entrant CS","2023","Mixed","Outside London","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","EO","Heterosexual / straight","35","[c]","28060","29080"
"New entrant CS","2023","Other ethnicity","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","AO","Heterosexual / straight","60","[c]","23660","22400"
"New entrant CS","2023","Other ethnicity","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
