"Status","Year","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Heterosexual / straight","45","[c]","28640","27770"
"New entrant CS","2023","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Heterosexual / straight","285","[c]","22970","22520"
"New entrant CS","2023","Asian","Debt","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Heterosexual / straight","290","[c]","41420","38470"
"New entrant CS","2023","Asian","Digital, Data & Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Heterosexual / straight","90","[c]","34100","28920"
"New entrant CS","2023","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Heterosexual / straight","65","[c]","32960","29280"
"New entrant CS","2023","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Heterosexual / straight","220","[c]","33020","27760"
"New entrant CS","2023","Asian","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Heterosexual / straight","1715","[c]","27220","23980"
"New entrant CS","2023","Asian","No function","LGBO","55","[c]","28080","25750"
"New entrant CS","2023","Asian","No function","Undeclared","80","[c]","28560","25880"
"New entrant CS","2023","Asian","No function","Unknown","130","[c]","29750","27510"
"New entrant CS","2023","Asian","Project Delivery","Heterosexual / straight","135","[c]","37110","33940"
"New entrant CS","2023","Asian","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Heterosexual / straight","40","[c]","30030","25480"
"New entrant CS","2023","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Heterosexual / straight","120","[c]","33230","29100"
"New entrant CS","2023","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","40","[c]","28650","28840"
"New entrant CS","2023","Black","Analysis","Heterosexual / straight","45","[c]","34670","34590"
"New entrant CS","2023","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Heterosexual / straight","65","[c]","23280","22520"
"New entrant CS","2023","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Heterosexual / straight","180","[c]","38880","37300"
"New entrant CS","2023","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Grants Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Heterosexual / straight","35","[c]","35490","32760"
"New entrant CS","2023","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Heterosexual / straight","100","[c]","35000","27760"
"New entrant CS","2023","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Heterosexual / straight","945","[c]","28430","27640"
"New entrant CS","2023","Black","No function","LGBO","45","[c]","29070","28350"
"New entrant CS","2023","Black","No function","Undeclared","40","[c]","29550","23640"
"New entrant CS","2023","Black","No function","Unknown","50","[c]","27940","25750"
"New entrant CS","2023","Black","Project Delivery","Heterosexual / straight","50","[c]","37520","34400"
"New entrant CS","2023","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Heterosexual / straight","40","[c]","33860","30440"
"New entrant CS","2023","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Heterosexual / straight","35","[c]","32070","31560"
"New entrant CS","2023","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Heterosexual / straight","50","[c]","38620","35650"
"New entrant CS","2023","Mixed","Digital, Data & Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Heterosexual / straight","55","[c]","33640","28200"
"New entrant CS","2023","Mixed","Legal","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Heterosexual / straight","560","[c]","28610","25900"
"New entrant CS","2023","Mixed","No function","LGBO","105","[c]","27800","25810"
"New entrant CS","2023","Mixed","No function","Undeclared","40","[c]","28690","25670"
"New entrant CS","2023","Mixed","No function","Unknown","35","[c]","30830","25880"
"New entrant CS","2023","Mixed","Project Delivery","Heterosexual / straight","35","[c]","38030","33930"
"New entrant CS","2023","Mixed","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Heterosexual / straight","35","[c]","36070","31870"
"New entrant CS","2023","Mixed","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Heterosexual / straight","135","[c]","27760","26400"
"New entrant CS","2023","Other ethnicity","No function","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Undeclared","30","[c]","45030","44930"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Heterosexual / straight","100","[c]","26940","26400"
"New entrant CS","2023","Undeclared","No function","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Undeclared","245","[c]","30480","27240"
"New entrant CS","2023","Undeclared","No function","Unknown","35","[c]","42470","33690"
"New entrant CS","2023","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","270","[c]","32440","31560"
"New entrant CS","2023","Unknown","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","145","[c]","32630","28840"
"New entrant CS","2023","Unknown","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
