"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","East Midlands (England)","Nottingham","Outside London","280","265","32900","28130"
"In post","2023","Counter Fraud","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","South and West Derbyshire","Outside London","95","80","29950","28120"
"In post","2023","Counter Fraud","East Midlands (England)","West Northamptonshire","Outside London","20","20","28200","28120"
"In post","2023","Counter Fraud","East of England","Bedford","Outside London","30","25","28680","28120"
"In post","2023","Counter Fraud","East of England","Cambridgeshire CC","Outside London","25","25","29460","28120"
"In post","2023","Counter Fraud","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Essex Haven Gateway","Outside London","30","30","33240","31420"
"In post","2023","Counter Fraud","East of England","Essex Thames Gateway","Outside London","85","80","32540","31280"
"In post","2023","Counter Fraud","East of England","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Hertfordshire CC","Outside London","70","60","30730","31280"
"In post","2023","Counter Fraud","East of England","Luton","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","North and West Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Norwich and East Norfolk","Outside London","35","30","27980","28120"
"In post","2023","Counter Fraud","East of England","Peterborough","Outside London","25","25","29630","27650"
"In post","2023","Counter Fraud","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Suffolk CC","Outside London","140","130","29880","28130"
"In post","2023","Counter Fraud","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Barking & Dagenham and Havering","London","70","65","32860","32520"
"In post","2023","Counter Fraud","London","Barnet","London","55","55","32740","32520"
"In post","2023","Counter Fraud","London","Bexley and Greenwich","London","40","35","31990","32520"
"In post","2023","Counter Fraud","London","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Bromley","London","110","100","33450","32520"
"In post","2023","Counter Fraud","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Croydon","London","205","195","40340","39560"
"In post","2023","Counter Fraud","London","Ealing","London","20","15","31990","32520"
"In post","2023","Counter Fraud","London","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Hackney and Newham","London","520","500","39420","39450"
"In post","2023","Counter Fraud","London","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","London","Harrow and Hillingdon","London","55","50","34830","32520"
"In post","2023","Counter Fraud","London","Hounslow and Richmond upon Thames","London","20","20","34180","32520"
"In post","2023","Counter Fraud","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Lambeth","London","60","60","32360","32520"
"In post","2023","Counter Fraud","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","London","40","40","33520","32520"
"In post","2023","Counter Fraud","London","Redbridge and Waltham Forest","London","350","320","29610","25610"
"In post","2023","Counter Fraud","London","Tower Hamlets","London","55","50","31590","25610"
"In post","2023","Counter Fraud","London","Wandsworth","London","25","15","27510","25610"
"In post","2023","Counter Fraud","London","Westminster","London","335","325","47010","41400"
"In post","2023","Counter Fraud","North East (England)","Darlington","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","Durham","Outside London","85","75","27890","28120"
"In post","2023","Counter Fraud","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","South Teesside","Outside London","150","125","25380","26650"
"In post","2023","Counter Fraud","North East (England)","Sunderland","Outside London","95","80","28000","28120"
"In post","2023","Counter Fraud","North East (England)","Tyneside","Outside London","465","440","30630","28120"
"In post","2023","Counter Fraud","North West (England)","Blackburn with Darwen","Outside London","35","35","27570","28120"
"In post","2023","Counter Fraud","North West (England)","Blackpool","Outside London","35","35","35630","34170"
"In post","2023","Counter Fraud","North West (England)","Cheshire East","Outside London","10","10","29060","28120"
"In post","2023","Counter Fraud","North West (England)","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","Chorley and West Lancashire","Outside London","10","5","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","East Cumbria","Outside London","10","10","29930","28120"
"In post","2023","Counter Fraud","North West (England)","East Lancashire","Outside London","15","15","29770","28120"
"In post","2023","Counter Fraud","North West (England)","East Merseyside","Outside London","60","55","29270","28120"
"In post","2023","Counter Fraud","North West (England)","Greater Manchester North East","Outside London","40","35","28800","28120"
"In post","2023","Counter Fraud","North West (England)","Greater Manchester North West","Outside London","40","35","28950","28120"
"In post","2023","Counter Fraud","North West (England)","Greater Manchester South East","Outside London","15","15","28120","28120"
"In post","2023","Counter Fraud","North West (England)","Greater Manchester South West","Outside London","305","290","33550","29730"
"In post","2023","Counter Fraud","North West (England)","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","Liverpool","Outside London","165","155","32170","30180"
"In post","2023","Counter Fraud","North West (England)","Manchester","Outside London","110","100","35960","34640"
"In post","2023","Counter Fraud","North West (England)","Mid Lancashire","Outside London","65","65","29310","28120"
"In post","2023","Counter Fraud","North West (England)","Sefton","Outside London","20","20","28170","28120"
"In post","2023","Counter Fraud","North West (England)","Warrington","Outside London","10","5","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","West Cumbria","Outside London","10","10","28090","28120"
"In post","2023","Counter Fraud","North West (England)","Wirral","Outside London","45","45","27810","28120"
"In post","2023","Counter Fraud","Northern Ireland","Belfast","Outside London","110","105","31680","28130"
"In post","2023","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Aberdeen City and Aberdeenshire","Outside London","15","15","28920","28120"
"In post","2023","Counter Fraud","Scotland","Angus and Dundee City","Outside London","25","20","29050","28120"
"In post","2023","Counter Fraud","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","City of Edinburgh","Outside London","70","65","29800","28120"
"In post","2023","Counter Fraud","Scotland","Clackmannanshire and Fife","Outside London","20","20","29170","28120"
"In post","2023","Counter Fraud","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","215","195","24230","21690"
"In post","2023","Counter Fraud","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Falkirk","Outside London","30","25","28320","28120"
"In post","2023","Counter Fraud","Scotland","Glasgow City","Outside London","260","240","28190","28120"
"In post","2023","Counter Fraud","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","10","28760","28120"
"In post","2023","Counter Fraud","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","North Lanarkshire","Outside London","135","125","30610","28130"
"In post","2023","Counter Fraud","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","South Ayrshire","Outside London","15","15","28460","28120"
"In post","2023","Counter Fraud","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","Berkshire","Outside London","90","85","32850","31320"
"In post","2023","Counter Fraud","South East (England)","Brighton and Hove","Outside London","35","35","30160","29120"
"In post","2023","Counter Fraud","South East (England)","Buckinghamshire","Outside London","20","20","30010","28120"
"In post","2023","Counter Fraud","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","East Kent","Outside London","325","305","29090","25610"
"In post","2023","Counter Fraud","South East (England)","East Surrey","Outside London","5","5","[c]","[c]"
