"Status","Year","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Heterosexual / straight","40","[c]","41670","35000"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Heterosexual / straight","180","[c]","32830","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","LGBO","30","[c]","31790","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","Unknown","30","[c]","28840","28840"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Heterosexual / straight","70","[c]","30820","32500"
"New entrant CS","2023","Commercial","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Unknown","45","[c]","31400","27470"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","30","[c]","34630","32990"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Unknown","75","[c]","81200","70930"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Health and Safety Executive","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Heterosexual / straight","55","[c]","31220","27950"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Unknown","50","[c]","30080","27110"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","Heterosexual / straight","25","[c]","[c]","[c]"
