"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southampton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southend-on-Sea","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Staffordshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Stoke-on-Trent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swansea","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Telford and Wrekin","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tower Hamlets","Heterosexual / straight","120","[c]","43260","37180"
"Leaver CS","2023","Asian","Tower Hamlets","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tower Hamlets","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tower Hamlets","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tyneside","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tyneside","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Walsall","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warwickshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Surrey","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (North East)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Westminster","Heterosexual / straight","465","[c]","39870","35650"
"Leaver CS","2023","Asian","Westminster","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Westminster","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Westminster","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wiltshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wiltshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wolverhampton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Worcestershire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barking & Dagenham and Havering","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnet","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","40","[c]","35910","35700"
"Leaver CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedford","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bexley and Greenwich","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Birmingham","Heterosexual / straight","75","[c]","28140","25060"
"Leaver CS","2023","Black","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Birmingham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brent","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
