"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","North Eastern Scotland","EO","15","[c]","29470","29100"
"New entrant CS","2023","20-29","North Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Yorkshire","AA/AO","75","[c]","22880","22150"
"New entrant CS","2023","20-29","North Yorkshire","EO","30","[c]","26370","27070"
"New entrant CS","2023","20-29","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Yorkshire","SEO/HEO","50","[c]","32410","30320"
"New entrant CS","2023","20-29","North Yorkshire","Unknown","30","[c]","21760","23640"
"New entrant CS","2023","20-29","Northern Ireland","AA/AO","125","[c]","22450","22400"
"New entrant CS","2023","20-29","Northern Ireland","EO","40","[c]","26120","25750"
"New entrant CS","2023","20-29","Northern Ireland","SEO/HEO","20","[c]","34040","31940"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","AA/AO","390","[c]","22280","22520"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","EO","165","[c]","27010","27650"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","SEO/HEO","95","[c]","35490","34400"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","Unknown","50","[c]","22370","23640"
"New entrant CS","2023","20-29","Outer London - East and North East","AA/AO","80","[c]","29220","32110"
"New entrant CS","2023","20-29","Outer London - East and North East","EO","10","[c]","30220","31310"
"New entrant CS","2023","20-29","Outer London - East and North East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Outer London - East and North East","Unknown","30","[c]","26540","27640"
"New entrant CS","2023","20-29","Outer London - South","AA/AO","210","[c]","26320","26400"
"New entrant CS","2023","20-29","Outer London - South","EO","135","[c]","29990","29750"
"New entrant CS","2023","20-29","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Outer London - South","SEO/HEO","70","[c]","37360","37000"
"New entrant CS","2023","20-29","Outer London - South","Unknown","30","[c]","26250","27640"
"New entrant CS","2023","20-29","Outer London - West and North West","AA/AO","220","[c]","27520","26400"
"New entrant CS","2023","20-29","Outer London - West and North West","EO","200","[c]","29260","29750"
"New entrant CS","2023","20-29","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Outer London - West and North West","SEO/HEO","45","[c]","35690","33830"
"New entrant CS","2023","20-29","Outer London - West and North West","Unknown","25","[c]","26510","27640"
"New entrant CS","2023","20-29","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","AA/AO","200","[c]","25530","24070"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","EO","65","[c]","27170","27140"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","SEO/HEO","50","[c]","36210","34400"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","Unknown","25","[c]","22470","23640"
"New entrant CS","2023","20-29","South Yorkshire","AA/AO","310","[c]","22970","22400"
"New entrant CS","2023","20-29","South Yorkshire","EO","225","[c]","26010","25750"
"New entrant CS","2023","20-29","South Yorkshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South Yorkshire","SEO/HEO","70","[c]","33900","32000"
"New entrant CS","2023","20-29","South Yorkshire","Unknown","50","[c]","22340","23640"
"New entrant CS","2023","20-29","Southern Scotland","AA/AO","160","[c]","22930","22520"
"New entrant CS","2023","20-29","Southern Scotland","EO","15","[c]","28250","28600"
"New entrant CS","2023","20-29","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","AA/AO","225","[c]","26710","25340"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","EO","65","[c]","27930","28120"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","SEO/HEO","30","[c]","34740","33830"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","Unknown","70","[c]","22480","23640"
"New entrant CS","2023","20-29","Tees Valley and Durham","AA/AO","385","[c]","25360","23230"
"New entrant CS","2023","20-29","Tees Valley and Durham","EO","65","[c]","25790","25750"
"New entrant CS","2023","20-29","Tees Valley and Durham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tees Valley and Durham","SEO/HEO","90","[c]","31910","31440"
"New entrant CS","2023","20-29","Tees Valley and Durham","Unknown","60","[c]","21890","23640"
"New entrant CS","2023","20-29","Unknown","AA/AO","40","[c]","23730","22400"
"New entrant CS","2023","20-29","Unknown","EO","20","[c]","25480","25750"
"New entrant CS","2023","20-29","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SEO/HEO","10","[c]","31010","30420"
"New entrant CS","2023","20-29","Unknown","Unknown","80","[c]","22030","17660"
"New entrant CS","2023","20-29","West Central Scotland","AA/AO","645","[c]","22690","22310"
"New entrant CS","2023","20-29","West Central Scotland","EO","265","[c]","27400","28120"
"New entrant CS","2023","20-29","West Central Scotland","G6/G7","10","[c]","51050","52360"
"New entrant CS","2023","20-29","West Central Scotland","SEO/HEO","150","[c]","34890","33520"
"New entrant CS","2023","20-29","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Midlands","AA/AO","695","[c]","22540","21780"
"New entrant CS","2023","20-29","West Midlands","EO","170","[c]","26400","25880"
"New entrant CS","2023","20-29","West Midlands","G6/G7","15","[c]","53090","51440"
"New entrant CS","2023","20-29","West Midlands","SEO/HEO","160","[c]","33590","31900"
"New entrant CS","2023","20-29","West Midlands","Unknown","105","[c]","22430","23640"
"New entrant CS","2023","20-29","West Wales and The Valleys","AA/AO","350","[c]","21970","22400"
"New entrant CS","2023","20-29","West Wales and The Valleys","EO","70","[c]","27400","27020"
"New entrant CS","2023","20-29","West Wales and The Valleys","SEO/HEO","30","[c]","35320","34520"
"New entrant CS","2023","20-29","West Wales and The Valleys","Unknown","65","[c]","22300","23640"
"New entrant CS","2023","20-29","West Yorkshire","AA/AO","580","[c]","24320","22520"
"New entrant CS","2023","20-29","West Yorkshire","EO","180","[c]","26560","25880"
"New entrant CS","2023","20-29","West Yorkshire","G6/G7","10","[c]","52680","50460"
"New entrant CS","2023","20-29","West Yorkshire","SEO/HEO","175","[c]","34020","32800"
"New entrant CS","2023","20-29","West Yorkshire","Unknown","115","[c]","22170","23640"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","AA/AO","50","[c]","26500","25480"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","EO","20","[c]","28050","27720"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","SEO/HEO","15","[c]","36330","36340"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","Unknown","25","[c]","22210","23640"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","125","[c]","27410","24430"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","EO","20","[c]","30780","29080"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","[c]","57660","55420"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","[c]","37570","37610"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","23700","23640"
"New entrant CS","2023","30-39","Cheshire","AA/AO","65","[c]","26320","28880"
"New entrant CS","2023","30-39","Cheshire","EO","25","[c]","30600","30740"
"New entrant CS","2023","30-39","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cheshire","SEO/HEO","20","[c]","40710","39160"
"New entrant CS","2023","30-39","Cheshire","Unknown","20","[c]","24150","23640"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cumbria","AA/AO","40","[c]","23810","22150"
"New entrant CS","2023","30-39","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cumbria","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cumbria","Unknown","20","[c]","29190","26000"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","AA/AO","215","[c]","24240","22520"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","EO","45","[c]","27750","27650"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","G6/G7","20","[c]","55300","54460"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","SEO/HEO","60","[c]","37320","36310"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","Unknown","30","[c]","22450","23640"
"New entrant CS","2023","30-39","Devon","AA/AO","135","[c]","24840","23230"
"New entrant CS","2023","30-39","Devon","EO","25","[c]","26690","26840"
"New entrant CS","2023","30-39","Devon","G6/G7","20","[c]","51910","50710"
"New entrant CS","2023","30-39","Devon","SEO/HEO","40","[c]","35380","37060"
"New entrant CS","2023","30-39","Devon","Unknown","20","[c]","25660","23640"
"New entrant CS","2023","30-39","Dorset and Somerset","AA/AO","55","[c]","24210","23390"
"New entrant CS","2023","30-39","Dorset and Somerset","EO","25","[c]","28560","27610"
"New entrant CS","2023","30-39","Dorset and Somerset","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Dorset and Somerset","SEO/HEO","35","[c]","35950","34370"
"New entrant CS","2023","30-39","Dorset and Somerset","Unknown","15","[c]","23730","23640"
"New entrant CS","2023","30-39","East Anglia","AA/AO","200","[c]","25450","23310"
"New entrant CS","2023","30-39","East Anglia","EO","45","[c]","26870","26840"
"New entrant CS","2023","30-39","East Anglia","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Anglia","SEO/HEO","50","[c]","36090","37300"
"New entrant CS","2023","30-39","East Anglia","Unknown","45","[c]","22720","23640"
"New entrant CS","2023","30-39","East Wales","AA/AO","235","[c]","23400","22520"
"New entrant CS","2023","30-39","East Wales","EO","90","[c]","26300","25750"
"New entrant CS","2023","30-39","East Wales","G6/G7","55","[c]","55470","53440"
"New entrant CS","2023","30-39","East Wales","SEO/HEO","180","[c]","36290","35000"
"New entrant CS","2023","30-39","East Wales","Unknown","25","[c]","22530","23640"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","AA/AO","90","[c]","26770","28880"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","EO","10","[c]","27070","27430"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","SEO/HEO","10","[c]","37190","36780"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Unknown","25","[c]","23080","23640"
"New entrant CS","2023","30-39","Eastern Scotland","AA/AO","255","[c]","23410","22220"
"New entrant CS","2023","30-39","Eastern Scotland","EO","195","[c]","29300","29100"
"New entrant CS","2023","30-39","Eastern Scotland","G6/G7","75","[c]","57030","52360"
"New entrant CS","2023","30-39","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Eastern Scotland","SEO/HEO","225","[c]","38020","35520"
"New entrant CS","2023","30-39","Essex","AA/AO","50","[c]","25320","23850"
"New entrant CS","2023","30-39","Essex","EO","20","[c]","27280","25880"
"New entrant CS","2023","30-39","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Essex","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Essex","Unknown","20","[c]","21820","23640"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","175","[c]","23710","22220"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","EO","125","[c]","27220","27060"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","95","[c]","54600","52600"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","365","[c]","36230","34400"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","65","[c]","30450","24820"
"New entrant CS","2023","30-39","Greater Manchester","AA/AO","225","[c]","23540","22520"
"New entrant CS","2023","30-39","Greater Manchester","EO","115","[c]","26440","25880"
"New entrant CS","2023","30-39","Greater Manchester","G6/G7","80","[c]","55640","52600"
"New entrant CS","2023","30-39","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Greater Manchester","SEO/HEO","165","[c]","36480","35570"
"New entrant CS","2023","30-39","Greater Manchester","Unknown","55","[c]","23600","23640"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","AA/AO","180","[c]","24490","22520"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","EO","70","[c]","27260","27040"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","G6/G7","40","[c]","56400","51880"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","SEO/HEO","125","[c]","35750","35570"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","Unknown","25","[c]","20940","19090"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","AA/AO","65","[c]","24580","22400"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","26790","26930"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","15","[c]","23290","23640"
"New entrant CS","2023","30-39","Highlands and Islands","AA/AO","25","[c]","22970","22180"
"New entrant CS","2023","30-39","Highlands and Islands","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inner London - East","AA/AO","95","[c]","29620","26920"
"New entrant CS","2023","30-39","Inner London - East","EO","75","[c]","30520","29890"
"New entrant CS","2023","30-39","Inner London - East","G6/G7","135","[c]","61340","58000"
"New entrant CS","2023","30-39","Inner London - East","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inner London - East","SEO/HEO","145","[c]","40260","40000"
"New entrant CS","2023","30-39","Inner London - East","Unknown","35","[c]","27110","27640"
"New entrant CS","2023","30-39","Inner London - West","AA/AO","105","[c]","28360","26560"
"New entrant CS","2023","30-39","Inner London - West","EO","120","[c]","29040","29180"
"New entrant CS","2023","30-39","Inner London - West","G6/G7","275","[c]","59140","55640"
"New entrant CS","2023","30-39","Inner London - West","SCS level","15","[c]","84710","82210"
"New entrant CS","2023","30-39","Inner London - West","SEO/HEO","485","[c]","39120","39150"
"New entrant CS","2023","30-39","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Kent","AA/AO","135","[c]","25710","24070"
"New entrant CS","2023","30-39","Kent","EO","80","[c]","26460","25750"
"New entrant CS","2023","30-39","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Kent","SEO/HEO","15","[c]","37890","34400"
"New entrant CS","2023","30-39","Kent","Unknown","35","[c]","22830","23640"
"New entrant CS","2023","30-39","Lancashire","AA/AO","170","[c]","25020","23230"
"New entrant CS","2023","30-39","Lancashire","EO","45","[c]","27510","28120"
"New entrant CS","2023","30-39","Lancashire","G6/G7","20","[c]","56800","54900"
"New entrant CS","2023","30-39","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Lancashire","SEO/HEO","40","[c]","36360","35780"
"New entrant CS","2023","30-39","Lancashire","Unknown","50","[c]","23230","23640"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","AA/AO","120","[c]","23920","21780"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","EO","15","[c]","28480","27240"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","[c]","36200","37300"
