"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared disabled","Submarine Delivery Agency","45","45","32240","31920"
"In post","2023","20-29","Declared disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","The Insolvency Service","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","The National Archives","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","UK Export Finance","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","UK Health Security Agency","45","45","31410","29590"
"In post","2023","20-29","Declared disabled","UK Hydrographic Office","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","UK Space Agency","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","UK Statistics Authority","105","100","31980","31560"
"In post","2023","20-29","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Valuation Office Agency","35","35","27890","26020"
"In post","2023","20-29","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Welsh Government (excl. agencies)","35","35","29780","27890"
"In post","2023","20-29","Declared disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Active Travel England","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","30","30","28970","25160"
"In post","2023","20-29","Declared non-disabled","Animal and Plant Health Agency","415","415","27360","25920"
"In post","2023","20-29","Declared non-disabled","Attorney General's Office","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Building Digital UK","45","45","42210","36590"
"In post","2023","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","770","765","38060","35650"
"In post","2023","20-29","Declared non-disabled","Central Civil Service Fast Stream","75","75","30590","30130"
"In post","2023","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","95","90","27290","25970"
"In post","2023","20-29","Declared non-disabled","Charity Commission","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Companies House","105","105","28370","25610"
"In post","2023","20-29","Declared non-disabled","Competition and Markets Authority","155","150","38480","34110"
"In post","2023","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Commercial Service","45","45","31600","31640"
"In post","2023","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","485","480","31840","28700"
"In post","2023","20-29","Declared non-disabled","Crown Prosecution Service","690","685","28180","26900"
"In post","2023","20-29","Declared non-disabled","Defence Electronics and Components Agency","40","40","22470","21020"
"In post","2023","20-29","Declared non-disabled","Defence Equipment and Support","1170","1160","30410","31920"
"In post","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","435","435","34030","30650"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","1305","1300","43610","41360"
"In post","2023","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","420","420","41010","35620"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","540","535","39500","37590"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","870","865","36670","33830"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","540","540","40840","38050"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","560","555","41260","40390"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","585","580","41880","39820"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","6490","6355","28030","28120"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","145","145","42260","41950"
"In post","2023","20-29","Declared non-disabled","Disclosure Scotland","35","35","27370","24890"
"In post","2023","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","530","500","23790","22500"
"In post","2023","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","135","130","28100","26960"
"In post","2023","20-29","Declared non-disabled","Education Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Education and Skills Funding Agency","60","60","35280","34560"
"In post","2023","20-29","Declared non-disabled","Estyn","10","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","FCDO Services","105","105","31790","29400"
"In post","2023","20-29","Declared non-disabled","Food Standards Agency","65","65","34270","33000"
"In post","2023","20-29","Declared non-disabled","Food Standards Scotland","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","510","505","37250","36320"
"In post","2023","20-29","Declared non-disabled","Forestry and Land Scotland","105","105","28420","28140"
"In post","2023","20-29","Declared non-disabled","Government Actuary's Department","35","35","39060","32940"
"In post","2023","20-29","Declared non-disabled","Government Commercial Organisation","65","65","62190","65500"
"In post","2023","20-29","Declared non-disabled","Government Internal Audit Agency","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Government Legal Department","305","300","37660","31990"
"In post","2023","20-29","Declared non-disabled","Government Property Agency","40","40","35900","32960"
"In post","2023","20-29","Declared non-disabled","HM Courts and Tribunals Service","1245","1210","25660","23000"
"In post","2023","20-29","Declared non-disabled","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","HM Land Registry","395","385","28750","28080"
"In post","2023","20-29","Declared non-disabled","HM Prison and Probation Service","8950","8815","28720","28880"
"In post","2023","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","5995","5900","30960","27890"
"In post","2023","20-29","Declared non-disabled","HM Treasury (excl. agencies)","545","540","39140","33820"
"In post","2023","20-29","Declared non-disabled","Health and Safety Executive","275","275","30100","27320"
"In post","2023","20-29","Declared non-disabled","Home Office","2175","2130","31380","26400"
"In post","2023","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Intellectual Property Office","140","140","31620","28300"
"In post","2023","20-29","Declared non-disabled","Legal Aid Agency","70","65","24360","21780"
"In post","2023","20-29","Declared non-disabled","Maritime and Coastguard Agency","75","75","29900","27220"
"In post","2023","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","30","30","38540","33940"
"In post","2023","20-29","Declared non-disabled","Met Office","330","330","27910","27150"
"In post","2023","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","1795","1785","33670","33830"
"In post","2023","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","725","720","38450","35410"
"In post","2023","20-29","Declared non-disabled","National Crime Agency","55","55","37590","36040"
"In post","2023","20-29","Declared non-disabled","National Infrastructure Commission","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","National Records of Scotland","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","National Savings and Investments","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Northern Ireland Office","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office for Budget Responsibility","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","150","145","30250","27140"
"In post","2023","20-29","Declared non-disabled","Office of Gas and Electricity Markets","320","315","32340","30950"
"In post","2023","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","40","40","31170","31310"
"In post","2023","20-29","Declared non-disabled","Office of Rail and Road","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of the Public Guardian","185","180","23250","21780"
"In post","2023","20-29","Declared non-disabled","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of the Secretary of State for Wales","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Planning Inspectorate","45","45","29070","26590"
"In post","2023","20-29","Declared non-disabled","Queen Elizabeth II Centre","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Registers of Scotland","80","80","30930","32510"
"In post","2023","20-29","Declared non-disabled","Revenue Scotland","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Rural Payments Agency","245","240","24100","22150"
"In post","2023","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","180","175","25880","23190"
"In post","2023","20-29","Declared non-disabled","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Scottish Forestry","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Scottish Government (excl. agencies)","755","755","34530","33520"
"In post","2023","20-29","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Scottish Public Pensions Agency","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Serious Fraud Office","55","55","34700","34500"
"In post","2023","20-29","Declared non-disabled","Social Security Scotland","305","305","29160","29100"
"In post","2023","20-29","Declared non-disabled","Standards and Testing Agency","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Student Awards Agency for Scotland","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Submarine Delivery Agency","330","325","31410","31920"
"In post","2023","20-29","Declared non-disabled","Teaching Regulation Agency","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","The Insolvency Service","40","40","28380","24840"
"In post","2023","20-29","Declared non-disabled","The National Archives","50","50","31910","29840"
"In post","2023","20-29","Declared non-disabled","Transport Scotland","30","30","34250","33520"
"In post","2023","20-29","Declared non-disabled","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","UK Export Finance","115","115","40530","37150"
"In post","2023","20-29","Declared non-disabled","UK Health Security Agency","490","475","31700","29590"
"In post","2023","20-29","Declared non-disabled","UK Hydrographic Office","80","80","30020","27610"
"In post","2023","20-29","Declared non-disabled","UK Space Agency","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","UK Statistics Authority","525","510","32690","31560"
"In post","2023","20-29","Declared non-disabled","UK Supreme Court","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Valuation Office Agency","345","340","29470","26890"
"In post","2023","20-29","Declared non-disabled","Vehicle Certification Agency","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Veterinary Medicines Directorate","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Water Services Regulation Authority","35","35","35550","34530"
"In post","2023","20-29","Declared non-disabled","Welsh Government (excl. agencies)","400","395","29990","27890"
"In post","2023","20-29","Declared non-disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Wilton Park","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Animal and Plant Health Agency","30","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Building Digital UK","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Cabinet Office (excl. agencies)","45","45","39940","38260"
