"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Scotland","SEO/HEO","SEO","80","[c]","46330","44990"
"Leaver CS","2023","No function","South East (England)","AA/AO","AA","355","[c]","20320","19930"
"Leaver CS","2023","No function","South East (England)","AA/AO","AO","1435","[c]","22250","21690"
"Leaver CS","2023","No function","South East (England)","EO","EO","900","[c]","28180","27570"
"Leaver CS","2023","No function","South East (England)","G6/G7","G6","35","[c]","77920","70690"
"Leaver CS","2023","No function","South East (England)","G6/G7","G7","75","[c]","58300","54330"
"Leaver CS","2023","No function","South East (England)","SCS level","SCS level","25","[c]","100560","95900"
"Leaver CS","2023","No function","South East (England)","SEO/HEO","HEO","230","[c]","34730","33830"
"Leaver CS","2023","No function","South East (England)","SEO/HEO","SEO","170","[c]","42010","40850"
"Leaver CS","2023","No function","South East (England)","Unknown","Unknown","285","[c]","[c]","[c]"
"Leaver CS","2023","No function","South West (England)","AA/AO","AA","165","[c]","19730","19770"
"Leaver CS","2023","No function","South West (England)","AA/AO","AO","835","[c]","21930","21690"
"Leaver CS","2023","No function","South West (England)","EO","EO","625","[c]","27780","27570"
"Leaver CS","2023","No function","South West (England)","G6/G7","G6","45","[c]","73550","71890"
"Leaver CS","2023","No function","South West (England)","G6/G7","G7","100","[c]","58300","55620"
"Leaver CS","2023","No function","South West (England)","SCS level","SCS level","15","[c]","115760","94570"
"Leaver CS","2023","No function","South West (England)","SEO/HEO","HEO","315","[c]","33510","33290"
"Leaver CS","2023","No function","South West (England)","SEO/HEO","SEO","265","[c]","42560","42450"
"Leaver CS","2023","No function","South West (England)","Unknown","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA/AO","AO","30","[c]","21480","21690"
"Leaver CS","2023","No function","Unknown","EO","EO","40","[c]","29380","28120"
"Leaver CS","2023","No function","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Wales","AA/AO","AA","205","[c]","18910","19000"
"Leaver CS","2023","No function","Wales","AA/AO","AO","955","[c]","21940","21780"
"Leaver CS","2023","No function","Wales","EO","EO","390","[c]","27530","27570"
"Leaver CS","2023","No function","Wales","G6/G7","G6","20","[c]","73910","66860"
"Leaver CS","2023","No function","Wales","G6/G7","G7","30","[c]","54260","52880"
"Leaver CS","2023","No function","Wales","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Wales","SEO/HEO","HEO","115","[c]","33420","33520"
"Leaver CS","2023","No function","Wales","SEO/HEO","SEO","80","[c]","41990","41540"
"Leaver CS","2023","No function","Wales","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands (England)","AA/AO","AA","150","[c]","19640","19770"
"Leaver CS","2023","No function","West Midlands (England)","AA/AO","AO","985","[c]","21770","21690"
"Leaver CS","2023","No function","West Midlands (England)","EO","EO","615","[c]","27680","27570"
"Leaver CS","2023","No function","West Midlands (England)","G6/G7","G6","20","[c]","73390","70840"
"Leaver CS","2023","No function","West Midlands (England)","G6/G7","G7","80","[c]","55270","51360"
"Leaver CS","2023","No function","West Midlands (England)","SCS level","SCS level","15","[c]","104840","111610"
"Leaver CS","2023","No function","West Midlands (England)","SEO/HEO","HEO","175","[c]","34280","33940"
"Leaver CS","2023","No function","West Midlands (England)","SEO/HEO","SEO","120","[c]","42380","40200"
"Leaver CS","2023","No function","West Midlands (England)","Unknown","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2023","No function","Yorkshire and The Humber","AA/AO","AA","180","[c]","19920","19770"
"Leaver CS","2023","No function","Yorkshire and The Humber","AA/AO","AO","845","[c]","21990","21730"
"Leaver CS","2023","No function","Yorkshire and The Humber","EO","EO","580","[c]","27510","27570"
"Leaver CS","2023","No function","Yorkshire and The Humber","G6/G7","G6","55","[c]","65760","63960"
"Leaver CS","2023","No function","Yorkshire and The Humber","G6/G7","G7","95","[c]","56640","52590"
"Leaver CS","2023","No function","Yorkshire and The Humber","SCS level","SCS level","15","[c]","91110","82620"
"Leaver CS","2023","No function","Yorkshire and The Humber","SEO/HEO","HEO","220","[c]","32670","32110"
"Leaver CS","2023","No function","Yorkshire and The Humber","SEO/HEO","SEO","150","[c]","40730","38870"
"Leaver CS","2023","No function","Yorkshire and The Humber","Unknown","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","SEO/HEO","SEO","20","[c]","43130","41980"
"Leaver CS","2023","Project Delivery","London","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","EO","EO","35","[c]","28100","29530"
"Leaver CS","2023","Project Delivery","London","G6/G7","G6","45","[c]","71060","69680"
"Leaver CS","2023","Project Delivery","London","G6/G7","G7","75","[c]","56260","55980"
"Leaver CS","2023","Project Delivery","London","SCS level","SCS level","20","[c]","100620","91580"
"Leaver CS","2023","Project Delivery","London","SEO/HEO","HEO","85","[c]","35050","34720"
"Leaver CS","2023","Project Delivery","London","SEO/HEO","SEO","55","[c]","42710","42360"
"Leaver CS","2023","Project Delivery","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","SEO/HEO","HEO","25","[c]","33050","33060"
"Leaver CS","2023","Project Delivery","North West (England)","SEO/HEO","SEO","25","[c]","40400","39520"
"Leaver CS","2023","Project Delivery","North West (England)","Unknown","Unknown","20","[c]","40050","37010"
"Leaver CS","2023","Project Delivery","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","G6/G7","G7","15","[c]","53760","53820"
"Leaver CS","2023","Project Delivery","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","SEO/HEO","HEO","25","[c]","32910","33300"
"Leaver CS","2023","Project Delivery","South East (England)","SEO/HEO","SEO","35","[c]","40590","41030"
"Leaver CS","2023","Project Delivery","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","AA/AO","AO","15","[c]","22360","21170"
"Leaver CS","2023","Project Delivery","South West (England)","EO","EO","25","[c]","25840","25540"
"Leaver CS","2023","Project Delivery","South West (England)","G6/G7","G6","30","[c]","68450","67660"
"Leaver CS","2023","Project Delivery","South West (England)","G6/G7","G7","70","[c]","52590","52860"
"Leaver CS","2023","Project Delivery","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","SEO/HEO","HEO","105","[c]","32530","32550"
"Leaver CS","2023","Project Delivery","South West (England)","SEO/HEO","SEO","125","[c]","41700","41200"
"Leaver CS","2023","Project Delivery","South West (England)","Unknown","Unknown","110","[c]","41770","37580"
"Leaver CS","2023","Project Delivery","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","AA/AO","AO","10","[c]","22470","22500"
"Leaver CS","2023","Project Delivery","Wales","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","G6/G7","G6","10","[c]","71130","69660"
"Leaver CS","2023","Project Delivery","Wales","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","SEO/HEO","SEO","15","[c]","45840","45240"
"Leaver CS","2023","Project Delivery","West Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","SEO/HEO","HEO","15","[c]","33180","31860"
"Leaver CS","2023","Project Delivery","West Midlands (England)","SEO/HEO","SEO","20","[c]","41210","40000"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","SEO/HEO","HEO","20","[c]","32940","34170"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","AA/AO","AA","15","[c]","19350","19050"
"Leaver CS","2023","Property","East Midlands (England)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","SEO/HEO","SEO","10","[c]","44450","44700"
"Leaver CS","2023","Property","London","AA/AO","AA","15","[c]","22010","22460"
"Leaver CS","2023","Property","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","EO","EO","20","[c]","29560","29660"
"Leaver CS","2023","Property","London","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G6/G7","G7","20","[c]","58300","56440"
"Leaver CS","2023","Property","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SEO/HEO","HEO","20","[c]","37030","37060"
"Leaver CS","2023","Property","London","SEO/HEO","SEO","30","[c]","47580","46800"
"Leaver CS","2023","Property","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","AA/AO","AO","35","[c]","22290","22520"
"Leaver CS","2023","Property","North East (England)","EO","EO","10","[c]","26290","26520"
"Leaver CS","2023","Property","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","EO","EO","15","[c]","26710","27000"
"Leaver CS","2023","Property","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","SEO/HEO","HEO","10","[c]","32400","32960"
"Leaver CS","2023","Property","North West (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","AA/AO","AA","20","[c]","20790","20280"
"Leaver CS","2023","Property","Scotland","AA/AO","AO","20","[c]","26270","28490"
"Leaver CS","2023","Property","Scotland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SEO/HEO","SEO","15","[c]","45570","47430"
"Leaver CS","2023","Property","South East (England)","AA/AO","AA","10","[c]","[c]","[c]"
