"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Communications","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","[c]","36100","37300"
"New entrant CS","2023","Communications","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","East Wales","SEO/HEO","30","[c]","35350","35390"
"New entrant CS","2023","Communications","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","EO","20","[c]","27780","27650"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","East Anglia","AA/AO","10","[c]","22520","22520"
"New entrant CS","2023","Counter Fraud","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","Essex","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Inner London - East","EO","35","[c]","32150","32260"
"New entrant CS","2023","Counter Fraud","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Inner London - West","EO","20","[c]","26720","26620"
"New entrant CS","2023","Counter Fraud","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Outer London - South","AA/AO","15","[c]","26310","26920"
"New entrant CS","2023","Counter Fraud","London","Outer London - South","EO","15","[c]","31930","32260"
"New entrant CS","2023","Counter Fraud","London","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","EO","20","[c]","27810","27770"
"New entrant CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","34510","34170"
"New entrant CS","2023","Counter Fraud","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Greater Manchester","EO","20","[c]","27790","27890"
"New entrant CS","2023","Counter Fraud","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Lancashire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Merseyside","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","Southern Scotland","AA/AO","35","[c]","21680","21690"
"New entrant CS","2023","Counter Fraud","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","West Central Scotland","AA/AO","20","[c]","21830","21690"
"New entrant CS","2023","Counter Fraud","Scotland","West Central Scotland","EO","15","[c]","27310","27890"
"New entrant CS","2023","Counter Fraud","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","29000","28120"
"New entrant CS","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Kent","AA/AO","70","[c]","25520","25610"
"New entrant CS","2023","Counter Fraud","South East (England)","Kent","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","27820","27890"
"New entrant CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","East Wales","AA/AO","35","[c]","21530","21380"
"New entrant CS","2023","Counter Fraud","Wales","East Wales","EO","25","[c]","26450","25610"
"New entrant CS","2023","Counter Fraud","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","West Midlands","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","West Midlands","SEO/HEO","10","[c]","33980","34170"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","15","[c]","21630","21690"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","AA/AO","15","[c]","21950","21690"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","EO","10","[c]","27850","27890"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","190","[c]","22520","22520"
"New entrant CS","2023","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","20","[c]","21600","21690"
"New entrant CS","2023","Debt","London","Inner London - East","AA/AO","110","[c]","26880","26920"
"New entrant CS","2023","Debt","London","Outer London - South","AA/AO","40","[c]","26920","26920"
"New entrant CS","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","AA/AO","210","[c]","22460","22520"
"New entrant CS","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North West (England)","Greater Manchester","AA/AO","15","[c]","21660","21690"
"New entrant CS","2023","Debt","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North West (England)","Merseyside","AA/AO","70","[c]","22520","22520"
"New entrant CS","2023","Debt","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Scotland","Eastern Scotland","AA/AO","50","[c]","22520","22520"
"New entrant CS","2023","Debt","Scotland","Highlands and Islands","AA/AO","30","[c]","21690","21690"
"New entrant CS","2023","Debt","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Scotland","Southern Scotland","AA/AO","170","[c]","22520","22520"
"New entrant CS","2023","Debt","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Scotland","West Central Scotland","AA/AO","60","[c]","22520","22520"
"New entrant CS","2023","Debt","South West (England)","Dorset and Somerset","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Debt","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","East Wales","AA/AO","75","[c]","22520","22520"
"New entrant CS","2023","Debt","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","West Wales and The Valleys","AA/AO","35","[c]","21640","21690"
"New entrant CS","2023","Debt","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","West Midlands","AA/AO","375","[c]","21890","21690"
"New entrant CS","2023","Debt","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","South Yorkshire","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","AA/AO","170","[c]","22400","22520"
"New entrant CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","15","[c]","34880","34400"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","East Anglia","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","East Anglia","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - East","AA/AO","20","[c]","19820","18300"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - East","EO","35","[c]","30610","30000"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - East","G6/G7","80","[c]","60060","56430"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - East","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - East","SEO/HEO","90","[c]","40070","40880"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - West","EO","45","[c]","28180","29080"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - West","G6/G7","85","[c]","62610","59290"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - West","SCS level","15","[c]","102030","98000"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - West","SEO/HEO","165","[c]","37750","37850"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - South","EO","25","[c]","30400","29750"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - South","G6/G7","25","[c]","61420","60000"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - South","SEO/HEO","55","[c]","38780","37240"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - West and North West","EO","15","[c]","27700","27980"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - West and North West","SEO/HEO","20","[c]","41150","36730"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","EO","75","[c]","27800","28120"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","G6/G7","65","[c]","58010","56280"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","120","[c]","38570","39000"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","EO","10","[c]","25750","25900"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","G6/G7","15","[c]","55080","51360"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","SEO/HEO","25","[c]","35920","37690"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cheshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cheshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cheshire","SEO/HEO","15","[c]","34000","33400"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester","EO","55","[c]","26680","27650"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester","G6/G7","50","[c]","55870","54000"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester","SEO/HEO","170","[c]","35930","34400"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Lancashire","EO","15","[c]","27940","28120"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Lancashire","G6/G7","15","[c]","56760","56000"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Lancashire","SEO/HEO","30","[c]","36820","34970"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Merseyside","EO","25","[c]","26950","27080"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Merseyside","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Merseyside","SEO/HEO","35","[c]","35770","34400"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","Northern Ireland","SEO/HEO","10","[c]","34820","34700"
"New entrant CS","2023","Digital, Data & Technology","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Eastern Scotland","EO","10","[c]","28640","27650"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Eastern Scotland","SEO/HEO","30","[c]","41080","41780"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","West Central Scotland","EO","15","[c]","27440","26350"
"New entrant CS","2023","Digital, Data & Technology","Scotland","West Central Scotland","G6/G7","10","[c]","55030","54180"
"New entrant CS","2023","Digital, Data & Technology","Scotland","West Central Scotland","SEO/HEO","20","[c]","36950","38460"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20","[c]","34310","33910"
