"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Operational Research","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Operational Research","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Operational Research","Outside London","Unknown","65","65","28620","26310"
"In post","2023","20-29","Other","London","Heterosexual / straight","235","235","36000","32980"
"In post","2023","20-29","Other","London","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Other","London","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Other","London","Unknown","155","155","35030","31000"
"In post","2023","20-29","Other","Outside London","Heterosexual / straight","825","805","26230","22510"
"In post","2023","20-29","Other","Outside London","LGBO","105","105","25000","23340"
"In post","2023","20-29","Other","Outside London","Undeclared","75","75","25780","22330"
"In post","2023","20-29","Other","Outside London","Unknown","285","280","25990","24710"
"In post","2023","20-29","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","Unknown","Unknown","375","375","32320","33320"
"In post","2023","20-29","Planning","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Policy","London","Heterosexual / straight","3645","3635","42740","41060"
"In post","2023","20-29","Policy","London","LGBO","700","695","42940","40800"
"In post","2023","20-29","Policy","London","Undeclared","425","425","42000","40710"
"In post","2023","20-29","Policy","London","Unknown","1460","1455","42480","41060"
"In post","2023","20-29","Policy","Outside London","Heterosexual / straight","1245","1240","35000","32160"
"In post","2023","20-29","Policy","Outside London","LGBO","225","220","34960","32510"
"In post","2023","20-29","Policy","Outside London","Undeclared","115","115","34040","31750"
"In post","2023","20-29","Policy","Outside London","Unknown","300","295","33610","31350"
"In post","2023","20-29","Policy","Overseas","Heterosexual / straight","150","150","36480","33540"
"In post","2023","20-29","Policy","Overseas","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Policy","Overseas","Unknown","55","55","39660","38600"
"In post","2023","20-29","Policy","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","London","Heterosexual / straight","485","485","40190","37030"
"In post","2023","20-29","Project Delivery","London","LGBO","60","60","40670","38680"
"In post","2023","20-29","Project Delivery","London","Undeclared","35","35","43010","39500"
"In post","2023","20-29","Project Delivery","London","Unknown","325","325","37450","35760"
"In post","2023","20-29","Project Delivery","Outside London","Heterosexual / straight","1070","1060","34170","32550"
"In post","2023","20-29","Project Delivery","Outside London","LGBO","120","120","35080","32750"
"In post","2023","20-29","Project Delivery","Outside London","Undeclared","70","70","33150","33370"
"In post","2023","20-29","Project Delivery","Outside London","Unknown","370","365","32110","30650"
"In post","2023","20-29","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","London","Heterosexual / straight","80","80","36800","35410"
"In post","2023","20-29","Property","London","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","London","Unknown","90","90","33360","30590"
"In post","2023","20-29","Property","Outside London","Heterosexual / straight","375","370","30110","27740"
"In post","2023","20-29","Property","Outside London","LGBO","40","40","29850","27080"
"In post","2023","20-29","Property","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Property","Outside London","Unknown","220","215","28130","26890"
"In post","2023","20-29","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Psychology","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Psychology","London","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Psychology","Outside London","Heterosexual / straight","265","260","30070","30940"
"In post","2023","20-29","Psychology","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Psychology","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Psychology","Outside London","Unknown","55","55","29290","30940"
"In post","2023","20-29","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Science and Engineering","London","Heterosexual / straight","155","155","36880","33500"
"In post","2023","20-29","Science and Engineering","London","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Science and Engineering","London","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Science and Engineering","London","Unknown","90","90","31820","30130"
"In post","2023","20-29","Science and Engineering","Outside London","Heterosexual / straight","1665","1655","31130","30650"
"In post","2023","20-29","Science and Engineering","Outside London","LGBO","205","200","30560","29080"
"In post","2023","20-29","Science and Engineering","Outside London","Undeclared","170","170","30280","29160"
"In post","2023","20-29","Science and Engineering","Outside London","Unknown","515","515","29550","28840"
"In post","2023","20-29","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","London","Heterosexual / straight","105","105","37650","36180"
"In post","2023","20-29","Security","London","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Security","London","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Security","London","Unknown","65","65","36930","36550"
"In post","2023","20-29","Security","Outside London","Heterosexual / straight","495","490","29240","28120"
"In post","2023","20-29","Security","Outside London","LGBO","50","50","30660","29400"
"In post","2023","20-29","Security","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Security","Outside London","Unknown","330","330","27660","27140"
"In post","2023","20-29","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","London","Heterosexual / straight","165","165","43120","42370"
"In post","2023","20-29","Social Research","London","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Social Research","London","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Social Research","London","Unknown","50","50","40200","36840"
"In post","2023","20-29","Social Research","Outside London","Heterosexual / straight","235","235","36030","33950"
"In post","2023","20-29","Social Research","Outside London","LGBO","60","60","34080","31560"
"In post","2023","20-29","Social Research","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Social Research","Outside London","Unknown","45","45","35850","34400"
"In post","2023","20-29","Statistics","London","Heterosexual / straight","265","265","40380","38850"
"In post","2023","20-29","Statistics","London","LGBO","45","45","42730","41220"
"In post","2023","20-29","Statistics","London","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Statistics","London","Unknown","170","170","34350","30240"
"In post","2023","20-29","Statistics","Outside London","Heterosexual / straight","330","325","36220","34460"
"In post","2023","20-29","Statistics","Outside London","LGBO","75","75","35790","34170"
"In post","2023","20-29","Statistics","Outside London","Undeclared","35","35","34260","31560"
"In post","2023","20-29","Statistics","Outside London","Unknown","85","85","35390","33320"
"In post","2023","20-29","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tax","London","Heterosexual / straight","155","155","42390","39450"
"In post","2023","20-29","Tax","London","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Tax","London","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Tax","London","Unknown","80","80","40420","39450"
"In post","2023","20-29","Tax","Outside London","Heterosexual / straight","1370","1340","31070","28130"
"In post","2023","20-29","Tax","Outside London","LGBO","200","195","30740","28130"
"In post","2023","20-29","Tax","Outside London","Undeclared","90","90","32110","28130"
"In post","2023","20-29","Tax","Outside London","Unknown","980","960","28630","27890"
"In post","2023","20-29","Unknown","London","Heterosexual / straight","940","935","39310","35240"
"In post","2023","20-29","Unknown","London","LGBO","160","160","40980","35910"
"In post","2023","20-29","Unknown","London","Undeclared","350","350","40460","34900"
"In post","2023","20-29","Unknown","London","Unknown","735","735","34940","30130"
"In post","2023","20-29","Unknown","Outside London","Heterosexual / straight","2190","2165","32060","30130"
"In post","2023","20-29","Unknown","Outside London","LGBO","420","415","31450","29450"
"In post","2023","20-29","Unknown","Outside London","Undeclared","210","205","32880","30370"
"In post","2023","20-29","Unknown","Outside London","Unknown","1680","1650","30130","29100"
"In post","2023","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Veterinarian","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","London","Heterosexual / straight","240","235","55220","55250"
"In post","2023","30-39","Commercial","London","LGBO","20","20","[c]","[c]"
"In post","2023","30-39","Commercial","London","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Commercial","London","Unknown","80","80","53720","55380"
"In post","2023","30-39","Commercial","Outside London","Heterosexual / straight","1000","970","41350","38470"
"In post","2023","30-39","Commercial","Outside London","LGBO","75","75","37740","34240"
"In post","2023","30-39","Commercial","Outside London","Undeclared","85","80","41520","41200"
"In post","2023","30-39","Commercial","Outside London","Unknown","260","250","43520","40040"
"In post","2023","30-39","Commercial","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
