"Status","Year","Disability","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Cambridgeshire CC","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derby","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dudley","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Thames Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Falkirk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwent Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwynedd","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lisburn and Castlereagh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Luton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medway","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
