"Status","Year","Age","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Department for Work and Pensions","Milton Keynes","Outside London","20","15","26660","28120"
"In post","2023","65+","Department for Work and Pensions","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","North Hampshire","Outside London","10","10","32380","28120"
"In post","2023","65+","Department for Work and Pensions","North Lanarkshire","Outside London","30","20","25620","28120"
"In post","2023","65+","Department for Work and Pensions","North Northamptonshire","Outside London","15","10","25790","28120"
"In post","2023","65+","Department for Work and Pensions","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","North Yorkshire CC","Outside London","10","5","28800","28120"
"In post","2023","65+","Department for Work and Pensions","North and North East Lincolnshire","Outside London","10","5","23620","21690"
"In post","2023","65+","Department for Work and Pensions","North and West Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Norwich and East Norfolk","Outside London","30","20","26460","28120"
"In post","2023","65+","Department for Work and Pensions","Nottingham","Outside London","30","25","25730","28120"
"In post","2023","65+","Department for Work and Pensions","Oxfordshire CC","Outside London","15","10","26830","28120"
"In post","2023","65+","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Peterborough","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Plymouth","Outside London","15","10","30980","28120"
"In post","2023","65+","Department for Work and Pensions","Portsmouth","Outside London","10","10","29530","28120"
"In post","2023","65+","Department for Work and Pensions","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Redbridge and Waltham Forest","London","75","50","27560","25610"
"In post","2023","65+","Department for Work and Pensions","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Sefton","Outside London","55","35","31660","28120"
"In post","2023","65+","Department for Work and Pensions","Sheffield","Outside London","65","45","30350","28120"
"In post","2023","65+","Department for Work and Pensions","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Somerset CC","Outside London","15","10","26080","28120"
"In post","2023","65+","Department for Work and Pensions","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","South Hampshire","Outside London","15","10","27920","28120"
"In post","2023","65+","Department for Work and Pensions","South Lanarkshire","Outside London","10","5","28040","28120"
"In post","2023","65+","Department for Work and Pensions","South Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","South Teesside","Outside London","25","20","24890","26650"
"In post","2023","65+","Department for Work and Pensions","South West Wales","Outside London","30","20","25160","21690"
"In post","2023","65+","Department for Work and Pensions","South and West Derbyshire","Outside London","20","15","39070","31150"
"In post","2023","65+","Department for Work and Pensions","Southampton","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Staffordshire CC","Outside London","15","10","27510","28120"
"In post","2023","65+","Department for Work and Pensions","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Suffolk CC","Outside London","25","15","24990","22810"
"In post","2023","65+","Department for Work and Pensions","Sunderland","Outside London","40","30","24660","21690"
"In post","2023","65+","Department for Work and Pensions","Swansea","Outside London","25","20","24270","21690"
"In post","2023","65+","Department for Work and Pensions","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Telford and Wrekin","Outside London","15","10","25090","21690"
"In post","2023","65+","Department for Work and Pensions","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Torbay","Outside London","15","10","25020","26650"
"In post","2023","65+","Department for Work and Pensions","Tower Hamlets","London","10","10","36500","32520"
"In post","2023","65+","Department for Work and Pensions","Tyneside","Outside London","190","140","27370","21690"
"In post","2023","65+","Department for Work and Pensions","Unknown","Unknown","10","10","31950","31150"
"In post","2023","65+","Department for Work and Pensions","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Walsall","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Wandsworth","London","15","10","27230","25610"
"In post","2023","65+","Department for Work and Pensions","Warrington","Outside London","25","15","26510","21690"
"In post","2023","65+","Department for Work and Pensions","Warwickshire CC","Outside London","15","10","22770","21500"
"In post","2023","65+","Department for Work and Pensions","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Surrey","Outside London","15","10","29590","31280"
"In post","2023","65+","Department for Work and Pensions","West Sussex (North East)","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Sussex (South West)","Outside London","20","10","24220","21690"
"In post","2023","65+","Department for Work and Pensions","Westminster","London","60","45","40830","39460"
"In post","2023","65+","Department for Work and Pensions","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Wirral","Outside London","70","50","24790","21690"
"In post","2023","65+","Department for Work and Pensions","Wolverhampton","Outside London","30","20","25390","26650"
"In post","2023","65+","Department for Work and Pensions","Worcestershire CC","Outside London","15","10","27990","28120"
"In post","2023","65+","Department for Work and Pensions","York","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Barnet","London","35","30","54840","46000"
"In post","2023","65+","Department of Health and Social Care","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Birmingham","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Oxfordshire CC","Outside London","20","10","43630","31070"
"In post","2023","65+","Department of Health and Social Care","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Tower Hamlets","London","15","15","72930","76720"
"In post","2023","65+","Department of Health and Social Care","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Westminster","London","40","35","61760","54690"
"In post","2023","65+","Department of Health and Social Care","Wiltshire","Outside London","15","15","55980","55140"
"In post","2023","65+","Department of Health and Social Care","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","40","25","49500","54660"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Overseas","Overseas","20","20","58960","63060"
"In post","2023","65+","Foreign, Commonwealth and Development Office","South Lanarkshire","Outside London","10","10","34810","30930"
"In post","2023","65+","Foreign, Commonwealth and Development Office","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Westminster","London","75","70","51070","48250"
"In post","2023","65+","HM Land Registry","Coventry","Outside London","10","5","34730","28080"
"In post","2023","65+","HM Land Registry","Croydon","London","15","15","37630","31680"
"In post","2023","65+","HM Land Registry","Dorset","Outside London","5","5","[c]","[c]"
"In post","2023","65+","HM Land Registry","Durham","Outside London","15","10","29160","28080"
"In post","2023","65+","HM Land Registry","Gloucestershire CC","Outside London","15","5","32250","34850"
"In post","2023","65+","HM Land Registry","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2023","65+","HM Land Registry","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Land Registry","Mid Lancashire","Outside London","10","5","[c]","[c]"
"In post","2023","65+","HM Land Registry","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","65+","HM Land Registry","Peterborough","Outside London","15","10","36470","34850"
"In post","2023","65+","HM Land Registry","Plymouth","Outside London","20","15","33870","34850"
"In post","2023","65+","HM Land Registry","Swansea","Outside London","20","10","32850","34850"
"In post","2023","65+","HM Land Registry","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Land Registry","Wirral","Outside London","10","10","32820","28080"
"In post","2023","65+","HM Revenue and Customs","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Belfast","Outside London","35","25","31030","27890"
"In post","2023","65+","HM Revenue and Customs","Berkshire","Outside London","25","20","38260","36990"
"In post","2023","65+","HM Revenue and Customs","Birmingham","Outside London","70","50","34760","29730"
"In post","2023","65+","HM Revenue and Customs","Bradford","Outside London","25","15","26930","22520"
"In post","2023","65+","HM Revenue and Customs","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Bristol, City of","Outside London","30","20","39500","36990"
"In post","2023","65+","HM Revenue and Customs","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","95","60","29170","28130"
"In post","2023","65+","HM Revenue and Customs","City of Edinburgh","Outside London","60","45","31480","29730"
"In post","2023","65+","HM Revenue and Customs","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Croydon","London","95","70","41550","39450"
"In post","2023","65+","HM Revenue and Customs","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Durham","Outside London","15","10","32220","22520"
"In post","2023","65+","HM Revenue and Customs","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","East Kent","Outside London","10","5","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Glasgow City","Outside London","60","40","29540","22520"
"In post","2023","65+","HM Revenue and Customs","Greater Manchester South West","Outside London","105","75","32680","29730"
"In post","2023","65+","HM Revenue and Customs","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Hackney and Newham","London","225","175","39850","34370"
"In post","2023","65+","HM Revenue and Customs","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Leeds","Outside London","55","35","32770","29730"
"In post","2023","65+","HM Revenue and Customs","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Liverpool","Outside London","125","95","28220","22520"
"In post","2023","65+","HM Revenue and Customs","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Mid Lancashire","Outside London","50","35","29070","28910"
"In post","2023","65+","HM Revenue and Customs","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Nottingham","Outside London","80","55","35720","29730"
"In post","2023","65+","HM Revenue and Customs","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Portsmouth","Outside London","45","30","29970","28130"
"In post","2023","65+","HM Revenue and Customs","Sefton","Outside London","5","5","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","South Lanarkshire","Outside London","60","40","27120","22520"
"In post","2023","65+","HM Revenue and Customs","Southampton","Outside London","5","5","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","Southend-on-Sea","Outside London","15","10","32500","35000"
"In post","2023","65+","HM Revenue and Customs","Suffolk CC","Outside London","15","10","30490","29730"
"In post","2023","65+","HM Revenue and Customs","Sunderland","Outside London","75","55","25610","22520"
"In post","2023","65+","HM Revenue and Customs","Telford and Wrekin","Outside London","35","25","38870","36990"
"In post","2023","65+","HM Revenue and Customs","Tower Hamlets","London","15","15","46370","45850"
"In post","2023","65+","HM Revenue and Customs","Tyneside","Outside London","185","130","27780","22520"
"In post","2023","65+","HM Revenue and Customs","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Revenue and Customs","West Sussex (South West)","Outside London","35","25","30210","29730"
"In post","2023","65+","HM Revenue and Customs","Westminster","London","20","20","59580","48570"
"In post","2023","65+","HM Revenue and Customs","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Treasury","Camden and City of London","London","5","5","[c]","[c]"
"In post","2023","65+","HM Treasury","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Treasury","Westminster","London","15","15","54710","54440"
"In post","2023","65+","Home Office","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Barnet","London","10","10","[c]","[c]"
"In post","2023","65+","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Belfast","Outside London","10","10","23270","22400"
"In post","2023","65+","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Home Office","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Camden and City of London","London","10","10","39170","35010"
"In post","2023","65+","Home Office","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Home Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Croydon","London","230","195","30770","26400"
"In post","2023","65+","Home Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Durham","Outside London","40","25","22830","22400"
"In post","2023","65+","Home Office","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","East Kent","Outside London","45","25","29440","27650"
"In post","2023","65+","Home Office","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Glasgow City","Outside London","15","15","25190","22400"
"In post","2023","65+","Home Office","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Greater Manchester South West","Outside London","10","10","29300","29240"
"In post","2023","65+","Home Office","Hackney and Newham","London","25","20","28750","26400"
"In post","2023","65+","Home Office","Harrow and Hillingdon","London","120","80","30880","30320"
"In post","2023","65+","Home Office","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Hounslow and Richmond upon Thames","London","25","20","30120","29750"
"In post","2023","65+","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Liverpool","Outside London","110","85","24120","22400"
"In post","2023","65+","Home Office","Luton","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Home Office","Manchester","Outside London","10","5","35760","34630"
"In post","2023","65+","Home Office","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Home Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Peterborough","Outside London","25","20","22740","22400"
"In post","2023","65+","Home Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Portsmouth","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Home Office","Sefton","Outside London","35","25","22570","22400"
"In post","2023","65+","Home Office","Sheffield","Outside London","55","45","24230","22400"
"In post","2023","65+","Home Office","Solihull","Outside London","20","15","30250","32160"
"In post","2023","65+","Home Office","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Home Office","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Unknown","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Home Office","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","West Essex","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Home Office","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","West Sussex (North East)","Outside London","25","15","29570","28730"
"In post","2023","65+","Home Office","Westminster","London","45","40","47210","43210"
"In post","2023","65+","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
