"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Analysis","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Social Research","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","East Wales","40","35","40500","39300"
"In post","2023","Declared disabled","Analysis","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Greater Manchester","20","20","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Inner London - East","20","15","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Inner London - West","85","80","44990","40670"
"In post","2023","Declared disabled","Analysis","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Merseyside","10","10","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Statistics","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","Inner London - East","10","10","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Analysis","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Cheshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Devon","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","East Anglia","20","20","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","East Wales","15","15","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","44930","42620"
"In post","2023","Declared disabled","Commercial","Commercial","Greater Manchester","30","30","48200","40790"
"In post","2023","Declared disabled","Commercial","Commercial","Hampshire and Isle of Wight","30","30","44210","40240"
"In post","2023","Declared disabled","Commercial","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Inner London - East","15","15","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Inner London - West","125","120","59890","56000"
"In post","2023","Declared disabled","Commercial","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Lancashire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Merseyside","25","25","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","North Yorkshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Outer London - South","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Southern Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","West Midlands","15","15","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Commercial","West Yorkshire","25","25","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
