"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","UK Hydrographic Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Hydrographic Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Hydrographic Office","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","UK Hydrographic Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Hydrographic Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Hydrographic Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Hydrographic Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Hydrographic Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Space Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Valuation Office Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Vehicle Certification Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Revenue Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wilton Park","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Grants Management","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Grants Management","Home Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Grants Management","Home Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Medicines and Healthcare Products Regulatory Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Medicines and Healthcare Products Regulatory Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","AO","Heterosexual / straight","910","820","22130","22150"
"In post","2023","Grants Management","Rural Payments Agency","AO","LGBO","90","90","22130","22150"
"In post","2023","Grants Management","Rural Payments Agency","AO","Undeclared","130","125","22130","22150"
"In post","2023","Grants Management","Rural Payments Agency","AO","Unknown","290","265","22110","22150"
"In post","2023","Grants Management","Rural Payments Agency","EO","Heterosexual / straight","445","415","26070","25920"
"In post","2023","Grants Management","Rural Payments Agency","EO","LGBO","30","30","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","EO","Undeclared","70","65","26170","25920"
"In post","2023","Grants Management","Rural Payments Agency","EO","Unknown","105","95","26200","25920"
"In post","2023","Grants Management","Rural Payments Agency","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","G7","Heterosexual / straight","40","40","50170","49400"
"In post","2023","Grants Management","Rural Payments Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Grants Management","Rural Payments Agency","HEO","Heterosexual / straight","185","175","30880","30320"
