"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","AA/AO","15","[c]","21630","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Gwent Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Gwynedd","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Gwynedd","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hertfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hertfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lambeth","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","AA/AO","55","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","EO","45","[c]","27290","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","G6/G7","20","[c]","57920","56300"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","SEO/HEO","50","[c]","36160","34710"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Leicester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","Outside London","AA/AO","10","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Liverpool","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Liverpool","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Luton","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","AA/AO","15","[c]","21400","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","EO","25","[c]","27710","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","G6/G7","30","[c]","57400","56970"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","SEO/HEO","85","[c]","36930","38470"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","AA/AO","120","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Milton Keynes","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","Outside London","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Lanarkshire","Outside London","AA/AO","155","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Lanarkshire","Outside London","EO","15","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Northamptonshire","Outside London","AA/AO","20","[c]","21610","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","Outside London","AA/AO","15","[c]","21630","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sandwell","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sefton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","AA/AO","45","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","EO","50","[c]","27930","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","G6/G7","20","[c]","59410","57840"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","SEO/HEO","40","[c]","36180","34170"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Solihull","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Somerset CC","Outside London","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Somerset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South Ayrshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South Teesside","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Swansea","Outside London","AA/AO","110","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Swansea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","AA/AO","25","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","EO","10","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","AA/AO","95","[c]","21300","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","EO","120","[c]","27950","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","G6/G7","55","[c]","57870","56280"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","SEO/HEO","85","[c]","36780","36040"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","AA/AO","15","[c]","21980","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Wakefield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Warwickshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Westminster","London","AA/AO","25","[c]","25610","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Westminster","London","EO","30","[c]","25330","24710"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Westminster","London","G6/G7","25","[c]","64330","59750"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Westminster","London","SEO/HEO","115","[c]","40330","39150"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","AA/AO","55","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Wolverhampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Worcestershire CC","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","York","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Brighton and Hove","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Bristol, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","East Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","EO","25","[c]","25430","25190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","SEO/HEO","35","[c]","33480","30370"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Liverpool","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","West Sussex (North East)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Westminster","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Westminster","London","EO","60","[c]","28710","28770"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Westminster","London","G6/G7","25","[c]","55220","54690"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Westminster","London","SEO/HEO","85","[c]","36020","34190"
"New entrant CS","2023","Disclosure Scotland","Glasgow City","Outside London","AA/AO","20","[c]","22630","22180"
"New entrant CS","2023","Disclosure Scotland","Glasgow City","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Glasgow City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Birmingham","Outside London","AA/AO","95","[c]","22430","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","North and West Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","South Teesside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Swansea","Outside London","AA/AO","480","[c]","21470","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Swansea","Outside London","EO","30","[c]","26800","26780"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Swansea","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Swansea","Outside London","SEO/HEO","30","[c]","37020","34850"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Berkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Berkshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bexley and Greenwich","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bexley and Greenwich","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Birmingham","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Birmingham","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Blackburn with Darwen","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bradford","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bradford","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","EO","10","[c]","25690","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Bromley","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Calderdale and Kirklees","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Cambridgeshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Central Bedfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
