"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Internal Audit","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
