"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Gwent Valleys","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","AA/AO","AO","Heterosexual / straight","40","[c]","24850","25610"
"Leaver CS","2023","Hackney and Newham","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","AA/AO","AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","EO","EO","Heterosexual / straight","50","[c]","31760","31880"
"Leaver CS","2023","Hackney and Newham","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","EO","EO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","G6/G7","G7","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","HEO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","SEO/HEO","SEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AO","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","AA/AO","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","EO","EO","Heterosexual / straight","40","[c]","31140","31060"
"Leaver CS","2023","Haringey and Islington","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","AA/AO","AO","Heterosexual / straight","35","[c]","25660","25630"
"Leaver CS","2023","Harrow and Hillingdon","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","EO","EO","Heterosexual / straight","75","[c]","30960","31060"
"Leaver CS","2023","Harrow and Hillingdon","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","EO","EO","Unknown","30","[c]","30250","29890"
"Leaver CS","2023","Harrow and Hillingdon","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","AA/AO","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AO","Heterosexual / straight","50","[c]","24940","25480"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","EO","EO","Heterosexual / straight","100","[c]","29700","29290"
"Leaver CS","2023","Hertfordshire CC","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
