"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","No function","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Government","Eastern Scotland","10","10","23840","24200"
"In post","2023","16-19","No function","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Education","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Ministry of Defence","Devon","5","5","[c]","[c]"
"In post","2023","16-19","Project Delivery","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","18770","18280"
"In post","2023","16-19","Project Delivery","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","15","15","23210","22750"
"In post","2023","16-19","Property","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","20980","19430"
"In post","2023","16-19","Unknown","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","Unknown","30","30","19370","17400"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","Eastern Scotland","15","15","23340","23340"
"In post","2023","16-19","Unknown","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","Southern Scotland","10","5","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","West Central Scotland","20","20","22650","22180"
"In post","2023","16-19","Unknown","Welsh Government","East Wales","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Inner London - East","10","10","30150","30130"
"In post","2023","20-29","Analysis","Cabinet Office","Inner London - West","65","65","31710","30130"
"In post","2023","20-29","Analysis","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","West Central Scotland","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Chancellor's other departments","Inner London - West","50","50","40170","36640"
"In post","2023","20-29","Analysis","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Competition and Markets Authority","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Competition and Markets Authority","Inner London - East","30","30","44080","38090"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","East Wales","10","10","36640","36270"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Greater Manchester","15","15","30970","31120"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","120","120","36530","34670"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Greater Manchester","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","60","60","45120","39620"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
