"Status","Year","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Welsh Government (excl. agencies)","Human Resources","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Human Resources","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Human Resources","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Human Resources","South West Wales","15","15","25890","22150"
"In post","2023","Welsh Government (excl. agencies)","Human Resources","Swansea","10","10","34240","36080"
"In post","2023","Welsh Government (excl. agencies)","Inspector of Education and Training","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inspector of Education and Training","Central Valleys","15","15","36770","34520"
"In post","2023","Welsh Government (excl. agencies)","Inspector of Education and Training","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inspector of Education and Training","South West Wales","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inspector of Education and Training","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Internal Audit","Cardiff and Vale of Glamorgan","15","15","46270","39690"
"In post","2023","Welsh Government (excl. agencies)","Internal Audit","Central Valleys","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Internal Audit","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Internal Audit","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Cardiff and Vale of Glamorgan","75","75","37290","32460"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Gwent Valleys","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","South West Wales","20","20","32370","29250"
"In post","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Legal","Cardiff and Vale of Glamorgan","165","155","60910","63900"
"In post","2023","Welsh Government (excl. agencies)","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Legal","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Legal","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Legal","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Cardiff and Vale of Glamorgan","155","145","51310","49370"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Central Valleys","15","15","46810","49370"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Medicine","South West Wales","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Swansea","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Medicine","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Cardiff and Vale of Glamorgan","535","505","45180","39690"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Central Valleys","230","215","40480","39690"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Conwy and Denbighshire","170","155","39310","39690"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Gwent Valleys","85","80","35990","30610"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Gwynedd","75","70","30950","27400"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Monmouthshire and Newport","35","30","27660","25620"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Powys","120","105","34410","30610"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","South West Wales","270","255","34840","30610"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Swansea","75","70","41820","39690"
"In post","2023","Welsh Government (excl. agencies)","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Other","Cardiff and Vale of Glamorgan","110","105","45640","45970"
"In post","2023","Welsh Government (excl. agencies)","Other","Central Valleys","190","175","44600","39690"
"In post","2023","Welsh Government (excl. agencies)","Other","Conwy and Denbighshire","75","70","44170","39690"
"In post","2023","Welsh Government (excl. agencies)","Other","Flintshire and Wrexham","15","15","46520","49370"
"In post","2023","Welsh Government (excl. agencies)","Other","Gwent Valleys","15","15","50530","49370"
"In post","2023","Welsh Government (excl. agencies)","Other","Gwynedd","10","10","42020","39690"
"In post","2023","Welsh Government (excl. agencies)","Other","Monmouthshire and Newport","30","30","48600","49370"
"In post","2023","Welsh Government (excl. agencies)","Other","Powys","10","10","41530","39690"
"In post","2023","Welsh Government (excl. agencies)","Other","South West Wales","90","85","43720","39690"
"In post","2023","Welsh Government (excl. agencies)","Other","Swansea","60","55","47430","49370"
"In post","2023","Welsh Government (excl. agencies)","Planning","Cardiff and Vale of Glamorgan","45","40","42430","39690"
"In post","2023","Welsh Government (excl. agencies)","Planning","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning","South West Wales","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning Inspectors","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Planning Inspectors","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Cardiff and Vale of Glamorgan","1020","970","47550","43660"
"In post","2023","Welsh Government (excl. agencies)","Policy","Central Valleys","170","160","42790","39690"
"In post","2023","Welsh Government (excl. agencies)","Policy","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Conwy and Denbighshire","80","75","41560","39690"
"In post","2023","Welsh Government (excl. agencies)","Policy","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Gwent Valleys","70","70","44980","39690"
"In post","2023","Welsh Government (excl. agencies)","Policy","Gwynedd","20","20","37550","36080"
"In post","2023","Welsh Government (excl. agencies)","Policy","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Policy","Powys","45","45","43180","39690"
"In post","2023","Welsh Government (excl. agencies)","Policy","South West Wales","140","135","42980","39690"
"In post","2023","Welsh Government (excl. agencies)","Policy","Swansea","80","75","42840","39690"
"In post","2023","Welsh Government (excl. agencies)","Policy","Westminster","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Project Delivery","Cardiff and Vale of Glamorgan","60","55","48350","49370"
"In post","2023","Welsh Government (excl. agencies)","Project Delivery","Central Valleys","30","30","44750","39690"
"In post","2023","Welsh Government (excl. agencies)","Project Delivery","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Project Delivery","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Project Delivery","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Project Delivery","South West Wales","15","15","45560","39690"
"In post","2023","Welsh Government (excl. agencies)","Project Delivery","Swansea","20","20","46770","40700"
"In post","2023","Welsh Government (excl. agencies)","Property","Cardiff and Vale of Glamorgan","30","30","39970","36590"
"In post","2023","Welsh Government (excl. agencies)","Property","Central Valleys","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Property","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Property","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Property","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Property","Powys","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Property","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Property","Swansea","10","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Science and Engineering","Cardiff and Vale of Glamorgan","40","35","55670","49370"
"In post","2023","Welsh Government (excl. agencies)","Science and Engineering","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Science and Engineering","Conwy and Denbighshire","10","10","50600","49370"
"In post","2023","Welsh Government (excl. agencies)","Science and Engineering","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Science and Engineering","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Science and Engineering","South West Wales","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Science and Engineering","Swansea","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Social Research","Cardiff and Vale of Glamorgan","85","80","44790","41700"
"In post","2023","Welsh Government (excl. agencies)","Social Research","Central Valleys","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Social Research","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Social Research","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Social Research","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Social Research","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Social Research","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Statistics","Cardiff and Vale of Glamorgan","85","80","43660","40700"
"In post","2023","Welsh Government (excl. agencies)","Statistics","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Statistics","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Statistics","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Statistics","Swansea","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Unknown","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Veterinarian","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Veterinarian","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Veterinarian","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Communications","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Digital, Data and Technology","Central Valleys","15","15","46250","39690"
"In post","2023","Welsh Revenue Authority","Finance","Central Valleys","10","10","43640","33600"
"In post","2023","Welsh Revenue Authority","Human Resources","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Legal","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Operational Delivery","Central Valleys","20","20","33040","30610"
"In post","2023","Welsh Revenue Authority","Policy","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Statistics","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Tax","Central Valleys","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Tax","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Unknown","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Unknown","Central Valleys","10","10","[c]","[c]"
"In post","2023","Wilton Park","Commercial","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Digital, Data and Technology","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Wilton Park","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Human Resources","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Other","West Sussex (North East)","25","20","29830","26340"
"In post","2023","Wilton Park","Policy","West Sussex (North East)","15","15","52250","58290"
"In post","2023","Wilton Park","Project Delivery","West Sussex (North East)","25","20","30740","26530"
"In post","2023","Wilton Park","Property","West Sussex (North East)","5","5","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Commercial","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Westminster","10","[c]","51510","48480"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Policy","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Policy","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Digital, Data and Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Devon CC","10","[c]","26840","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","East Cumbria","10","[c]","22620","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Harrow and Hillingdon","10","[c]","29880","29080"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Mid Lancashire","10","[c]","25630","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","North Yorkshire CC","15","[c]","29480","26050"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Somerset CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","South West Wales","10","[c]","25550","26270"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","West Surrey","10","[c]","27590","25340"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Westminster","25","[c]","25740","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Other","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Other","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","West Surrey","40","[c]","31270","29080"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","South Nottinghamshire","[c]","[c]","[c]","[c]"
