"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","East of England","AO","40","[c]","21780","20980"
"New entrant CS","2023","Legal","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","London","AO","100","[c]","22850","21890"
"New entrant CS","2023","Legal","Operational Delivery","London","EO","90","[c]","28130","27760"
"New entrant CS","2023","Legal","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","London","HEO","15","[c]","32510","32650"
"New entrant CS","2023","Legal","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","North East (England)","AO","35","[c]","21070","19560"
"New entrant CS","2023","Legal","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","North West (England)","AO","50","[c]","21070","19560"
"New entrant CS","2023","Legal","Operational Delivery","North West (England)","EO","10","[c]","26960","26900"
"New entrant CS","2023","Legal","Operational Delivery","Northern Ireland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","South East (England)","AO","65","[c]","22240","20980"
"New entrant CS","2023","Legal","Operational Delivery","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","South West (England)","AO","35","[c]","21170","21120"
"New entrant CS","2023","Legal","Operational Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","Wales","AO","20","[c]","22320","22870"
"New entrant CS","2023","Legal","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","West Midlands (England)","AO","40","[c]","21400","21120"
"New entrant CS","2023","Legal","Operational Delivery","West Midlands (England)","EO","10","[c]","26450","26900"
"New entrant CS","2023","Legal","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","Yorkshire and The Humber","AO","45","[c]","21660","22520"
"New entrant CS","2023","Legal","Operational Delivery","Yorkshire and The Humber","EO","15","[c]","26360","26900"
"New entrant CS","2023","Legal","Operational Delivery","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","G7","10","[c]","59820","59590"
"New entrant CS","2023","No function","Digital, Data and Technology","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","London","SEO","10","[c]","43020","43000"
"New entrant CS","2023","No function","Digital, Data and Technology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","HEO","15","[c]","34700","36000"
"New entrant CS","2023","No function","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","South West (England)","AO","20","[c]","21690","21690"
"New entrant CS","2023","No function","Geography","South West (England)","EO","15","[c]","28540","27610"
"New entrant CS","2023","No function","Geography","South West (England)","HEO","10","[c]","34370","34370"
"New entrant CS","2023","No function","Geography","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","East Midlands (England)","G7","15","[c]","76700","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","East Midlands (England)","SEO","15","[c]","49940","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","East of England","G7","15","[c]","76400","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","East of England","SEO","15","[c]","49680","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","London","G7","20","[c]","75090","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","London","SEO","10","[c]","49750","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","North West (England)","G7","20","[c]","76160","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","North West (England)","SEO","30","[c]","49160","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","South East (England)","G7","30","[c]","75870","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","South East (England)","SEO","25","[c]","50140","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","South West (England)","G7","15","[c]","74970","74970"
"New entrant CS","2023","No function","Inspector of Education and Training","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","West Midlands (England)","G7","15","[c]","75940","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","West Midlands (England)","SEO","20","[c]","49420","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","Yorkshire and The Humber","G7","10","[c]","75970","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","Yorkshire and The Humber","SEO","10","[c]","49000","47750"
"New entrant CS","2023","No function","Intelligence Analysis","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","East of England","EO","15","[c]","27100","27080"
"New entrant CS","2023","No function","Intelligence Analysis","East of England","HEO","10","[c]","33850","33830"
"New entrant CS","2023","No function","Intelligence Analysis","London","EO","20","[c]","29860","29750"
"New entrant CS","2023","No function","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","London","HEO","10","[c]","37360","37850"
"New entrant CS","2023","No function","Intelligence Analysis","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","North West (England)","EO","15","[c]","25750","25750"
"New entrant CS","2023","No function","Intelligence Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","South East (England)","EO","15","[c]","26450","25750"
"New entrant CS","2023","No function","Intelligence Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Yorkshire and The Humber","EO","10","[c]","25780","25750"
"New entrant CS","2023","No function","Intelligence Analysis","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East Midlands (England)","SEO","20","[c]","47930","46440"
"New entrant CS","2023","No function","International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East of England","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","East of England","SEO","25","[c]","44650","45190"
"New entrant CS","2023","No function","International Trade","London","EO","25","[c]","29370","29280"
"New entrant CS","2023","No function","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","London","G7","30","[c]","58960","60960"
"New entrant CS","2023","No function","International Trade","London","HEO","50","[c]","34940","35010"
"New entrant CS","2023","No function","International Trade","London","SEO","30","[c]","42940","41550"
"New entrant CS","2023","No function","International Trade","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","North East (England)","EO","10","[c]","25130","25660"
"New entrant CS","2023","No function","International Trade","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","North East (England)","HEO","15","[c]","30850","31440"
"New entrant CS","2023","No function","International Trade","North East (England)","SEO","20","[c]","38910","38840"
"New entrant CS","2023","No function","International Trade","North West (England)","EO","10","[c]","24840","24210"
"New entrant CS","2023","No function","International Trade","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","North West (England)","G7","15","[c]","51490","52520"
"New entrant CS","2023","No function","International Trade","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","North West (England)","SEO","25","[c]","39010","39400"
"New entrant CS","2023","No function","International Trade","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South East (England)","SEO","20","[c]","42340","42780"
"New entrant CS","2023","No function","International Trade","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","South West (England)","HEO","10","[c]","31530","31230"
"New entrant CS","2023","No function","International Trade","South West (England)","SEO","25","[c]","42020","42480"
"New entrant CS","2023","No function","International Trade","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","West Midlands (England)","G7","10","[c]","49800","48110"
"New entrant CS","2023","No function","International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","West Midlands (England)","SEO","35","[c]","38500","38200"
"New entrant CS","2023","No function","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Yorkshire and The Humber","SEO","30","[c]","42490","43540"
"New entrant CS","2023","No function","Knowledge and Information Management","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","London","EO","15","[c]","27520","28050"
"New entrant CS","2023","No function","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","London","HEO","20","[c]","33990","35010"
"New entrant CS","2023","No function","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","HEO","15","[c]","37160","35570"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East of England","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","G6","15","[c]","90150","89380"
"New entrant CS","2023","No function","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","SCS level","10","[c]","111010","109280"
"New entrant CS","2023","No function","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Scotland","AO","[c]","[c]","[c]","[c]"
