"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Greater Manchester","SEO/HEO","Heterosexual / straight","80","75","35200","34170"
"In post","2023","Other","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Greater Manchester","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other","Greater Manchester","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","125","125","20770","19770"
"In post","2023","Other","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","EO","Heterosexual / straight","60","60","27690","27470"
"In post","2023","Other","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","105","95","57760","59890"
"In post","2023","Other","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","115","110","37240","34300"
"In post","2023","Other","Hampshire and Isle of Wight","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","Other","Hampshire and Isle of Wight","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","145","120","21390","21690"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","35","30","21320","21580"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","AA/AO","Heterosexual / straight","155","150","21540","21690"
"In post","2023","Other","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Other","Highlands and Islands","AA/AO","Unknown","30","30","22250","21690"
"In post","2023","Other","Highlands and Islands","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Other","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","SEO/HEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Other","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","EO","Heterosexual / straight","50","50","30230","29890"
"In post","2023","Other","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Other","Inner London - East","G6/G7","Heterosexual / straight","30","30","64480","65230"
"In post","2023","Other","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","Inner London - East","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2023","Other","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","SEO/HEO","Heterosexual / straight","50","45","40360","39350"
"In post","2023","Other","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - East","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other","Inner London - East","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Other","Inner London - West","AA/AO","Heterosexual / straight","80","80","26290","26400"
"In post","2023","Other","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - West","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","Inner London - West","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2023","Other","Inner London - West","EO","Heterosexual / straight","215","210","30700","30340"
"In post","2023","Other","Inner London - West","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Other","Inner London - West","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Other","Inner London - West","EO","Unknown","70","70","30430","29890"
"In post","2023","Other","Inner London - West","G6/G7","Heterosexual / straight","265","250","71380","64790"
"In post","2023","Other","Inner London - West","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Other","Inner London - West","G6/G7","Undeclared","35","30","72360","66220"
"In post","2023","Other","Inner London - West","G6/G7","Unknown","55","50","64630","59000"
"In post","2023","Other","Inner London - West","SCS level","Heterosexual / straight","60","55","106830","98000"
"In post","2023","Other","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - West","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","Inner London - West","SCS level","Unknown","20","15","[c]","[c]"
"In post","2023","Other","Inner London - West","SEO/HEO","Heterosexual / straight","295","295","39820","39150"
"In post","2023","Other","Inner London - West","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2023","Other","Inner London - West","SEO/HEO","Undeclared","45","40","40430","39780"
"In post","2023","Other","Inner London - West","SEO/HEO","Unknown","100","100","39310","38400"
"In post","2023","Other","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","AA/AO","Heterosexual / straight","40","35","21500","21690"
"In post","2023","Other","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other","Lancashire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Other","Lancashire","EO","Heterosexual / straight","140","130","28090","28120"
"In post","2023","Other","Lancashire","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Other","Lancashire","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Other","Lancashire","EO","Unknown","35","30","28210","28120"
"In post","2023","Other","Lancashire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","SEO/HEO","Heterosexual / straight","50","50","36110","34170"
"In post","2023","Other","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lancashire","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","Lancashire","SEO/HEO","Unknown","10","5","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","150","125","21620","21690"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","35","30","21580","21690"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","AA/AO","Heterosexual / straight","115","110","21310","21580"
"In post","2023","Other","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Other","Lincolnshire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Other","Lincolnshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Lincolnshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Merseyside","AA/AO","Heterosexual / straight","50","45","21520","22400"
"In post","2023","Other","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Merseyside","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","Merseyside","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2023","Other","Merseyside","EO","Heterosexual / straight","120","110","26810","26180"
"In post","2023","Other","Merseyside","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Other","Merseyside","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","Merseyside","EO","Unknown","25","20","[c]","[c]"
"In post","2023","Other","Merseyside","G6/G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Other","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Merseyside","SEO/HEO","Heterosexual / straight","90","85","34920","32310"
"In post","2023","Other","Merseyside","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Other","Merseyside","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other","Merseyside","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","AA/AO","Unknown","30","30","28380","22920"
"In post","2023","Other","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Eastern Scotland","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Other","North Yorkshire","AA/AO","Heterosexual / straight","140","140","20910","21580"
"In post","2023","Other","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Yorkshire","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Other","North Yorkshire","AA/AO","Unknown","25","25","[c]","[c]"
