"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Female","265","[c]","36590","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Male","410","[c]","37850","34700"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","SEO/HEO","Female","40","[c]","31310","32970"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","SEO/HEO","Male","45","[c]","32330","32970"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","AA/AO","Female","45","[c]","21510","21540"
"New entrant CS","2023","Health and Safety Executive","Outside London","AA/AO","Male","35","[c]","21520","21540"
"New entrant CS","2023","Health and Safety Executive","Outside London","EO","Female","40","[c]","27450","27320"
"New entrant CS","2023","Health and Safety Executive","Outside London","EO","Male","40","[c]","27120","27320"
"New entrant CS","2023","Health and Safety Executive","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","SEO/HEO","Female","50","[c]","38800","33780"
"New entrant CS","2023","Health and Safety Executive","Outside London","SEO/HEO","Male","65","[c]","41320","40790"
"New entrant CS","2023","Home Office","London","AA/AO","Female","420","[c]","26130","26400"
"New entrant CS","2023","Home Office","London","AA/AO","Male","265","[c]","26100","26400"
"New entrant CS","2023","Home Office","London","EO","Female","390","[c]","29840","29750"
"New entrant CS","2023","Home Office","London","EO","Male","400","[c]","30010","29750"
"New entrant CS","2023","Home Office","London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G6/G7","Male","35","[c]","62740","60240"
"New entrant CS","2023","Home Office","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO/HEO","Female","140","[c]","37990","36180"
"New entrant CS","2023","Home Office","London","SEO/HEO","Male","115","[c]","38020","36180"
"New entrant CS","2023","Home Office","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AA/AO","Female","1795","[c]","22360","22400"
"New entrant CS","2023","Home Office","Outside London","AA/AO","Male","1330","[c]","22370","22400"
"New entrant CS","2023","Home Office","Outside London","EO","Female","1140","[c]","25970","25750"
"New entrant CS","2023","Home Office","Outside London","EO","Male","1315","[c]","26270","25750"
"New entrant CS","2023","Home Office","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G6/G7","Male","35","[c]","57530","54360"
"New entrant CS","2023","Home Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO/HEO","Female","145","[c]","34470","32000"
"New entrant CS","2023","Home Office","Outside London","SEO/HEO","Male","140","[c]","34630","32000"
"New entrant CS","2023","Home Office","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","AA/AO","Female","50","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","AA/AO","Female","30","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","AA/AO","Male","60","[c]","22630","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","Male","50","[c]","37540","39430"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Female","40","[c]","27870","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Female","45","[c]","37800","41190"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","AA/AO","Female","30","[c]","19710","19080"
"New entrant CS","2023","Met Office","Outside London","AA/AO","Male","45","[c]","19460","19080"
"New entrant CS","2023","Met Office","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","EO","Male","35","[c]","25740","26650"
"New entrant CS","2023","Met Office","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","SEO/HEO","Female","50","[c]","34890","37420"
"New entrant CS","2023","Met Office","Outside London","SEO/HEO","Male","40","[c]","35170","33430"
"New entrant CS","2023","Met Office","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","AA/AO","Male","35","[c]","26840","26560"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","EO","Female","30","[c]","30100","30950"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","EO","Male","40","[c]","29650","29520"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","SEO/HEO","Female","75","[c]","40150","38020"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","SEO/HEO","Male","100","[c]","39460","38000"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","AA/AO","Female","735","[c]","22490","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","AA/AO","Male","825","[c]","25300","24430"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","EO","Female","295","[c]","27910","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","EO","Male","330","[c]","27910","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","G6/G7","Female","70","[c]","68290","64620"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","G6/G7","Male","65","[c]","64950","61120"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","Female","320","[c]","36740","33990"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","Male","405","[c]","37130","33990"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","EO","Female","90","[c]","29590","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","G6/G7","Male","30","[c]","59140","55720"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","SEO/HEO","Female","125","[c]","38710","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","SEO/HEO","Male","100","[c]","38340","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","AA/AO","Female","30","[c]","21590","21780"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","EO","Female","50","[c]","25850","25830"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","EO","Male","30","[c]","25860","25830"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","G6/G7","Male","35","[c]","53720","51770"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","Female","130","[c]","33860","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","Male","85","[c]","34690","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","EO","Female","50","[c]","35160","34340"
"New entrant CS","2023","National Crime Agency","London","EO","Male","35","[c]","36370","34340"
"New entrant CS","2023","National Crime Agency","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","EO","Female","100","[c]","33330","32540"
"New entrant CS","2023","National Crime Agency","Outside London","EO","Male","120","[c]","33980","35350"
"New entrant CS","2023","National Crime Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SEO/HEO","Female","40","[c]","42230","38640"
"New entrant CS","2023","National Crime Agency","Outside London","SEO/HEO","Male","55","[c]","43870","44040"
"New entrant CS","2023","National Crime Agency","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
