"Status","Year","Disability","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Home Office","Liverpool","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Sefton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Sheffield","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Westminster","185","[c]","44300","41950"
"Leaver Dept.","2023","Unknown","Institute for Apprenticeships and Technical Education","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Institute for Apprenticeships and Technical Education","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Institute for Apprenticeships and Technical Education","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intellectual Property Office","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intellectual Property Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal Aid Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal Aid Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Maritime and Coastguard Agency","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Maritime and Coastguard Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Maritime and Coastguard Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Maritime and Coastguard Agency","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Maritime and Coastguard Agency","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Westminster","40","[c]","49090","45750"
"Leaver Dept.","2023","Unknown","Ministry of Defence (excl. agencies)","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice (excl. agencies)","Westminster","45","[c]","41460","41750"
"Leaver Dept.","2023","Unknown","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Lambeth","35","[c]","50230","41120"
"Leaver Dept.","2023","Unknown","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Wakefield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Infrastructure Commission","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Records of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","Belfast","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","Westminster","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Public Guardian","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Public Guardian","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Wales","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning Inspectorate","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Registers of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Revenue Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Royal Fleet Auxiliary","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Serious Fraud Office","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Leeds","35","[c]","40410","36820"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Westminster","60","[c]","45550","40650"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Hydrographic Office","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Swindon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","Monmouthshire and Newport","50","[c]","34140","31310"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","South Hampshire","30","[c]","29160","30210"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Durham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinary Medicines Directorate","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","East Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Mid Kent","[c]","[c]","[c]","[c]"
