"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Transport","London","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Bexley and Greenwich","EO","10","[c]","29940","30780"
"Leaver CS","2023","Department for Transport","London","Bromley","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Merton, Kingston upon Thames and Sutton","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Redbridge and Waltham Forest","EO","10","[c]","31070","30960"
"Leaver CS","2023","Department for Transport","London","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Westminster","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","London","Westminster","EO","15","[c]","31080","30920"
"Leaver CS","2023","Department for Transport","London","Westminster","G6","25","[c]","70150","69460"
"Leaver CS","2023","Department for Transport","London","Westminster","G7","60","[c]","56890","55740"
"Leaver CS","2023","Department for Transport","London","Westminster","HEO","40","[c]","35830","35760"
"Leaver CS","2023","Department for Transport","London","Westminster","SCS level","15","[c]","88480","81400"
"Leaver CS","2023","Department for Transport","London","Westminster","SEO","40","[c]","43760","43750"
"Leaver CS","2023","Department for Transport","North East (England)","Darlington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Darlington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Tyneside","AO","10","[c]","22530","21840"
"Leaver CS","2023","Department for Transport","North East (England)","Tyneside","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Tyneside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","East Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","East Merseyside","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Greater Manchester North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Sefton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Caithness and Sutherland, and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Falkirk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Na h-Eileanan Siar","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Orkney Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Perth and Kinross, and Stirling","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Shetland Islands","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Shetland Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","West Lothian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Berkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Kent","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Sussex CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Sussex CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Mid Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","North Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","South Hampshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","South Hampshire","EO","15","[c]","26670","26870"
"Leaver CS","2023","Department for Transport","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Southampton","AO","15","[c]","22460","22500"
"Leaver CS","2023","Department for Transport","South East (England)","Southampton","EO","15","[c]","26680","26780"
"Leaver CS","2023","Department for Transport","South East (England)","Southampton","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Southampton","G7","15","[c]","53690","52640"
"Leaver CS","2023","Department for Transport","South East (England)","Southampton","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","Southampton","SEO","15","[c]","42380","40490"
"Leaver CS","2023","Department for Transport","South East (England)","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","West Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","West Sussex (North East)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","AO","10","[c]","22710","22500"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","EO","10","[c]","25920","26960"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","HEO","15","[c]","32820","33950"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Bristol, City of","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Plymouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Central Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Flintshire and Wrexham","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Swansea","AA","145","[c]","18920","19000"
"Leaver CS","2023","Department for Transport","Wales","Swansea","AO","310","[c]","22280","22500"
"Leaver CS","2023","Department for Transport","Wales","Swansea","EO","50","[c]","27220","26960"
"Leaver CS","2023","Department for Transport","Wales","Swansea","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Swansea","G7","10","[c]","57460","55680"
"Leaver CS","2023","Department for Transport","Wales","Swansea","HEO","30","[c]","32420","31860"
"Leaver CS","2023","Department for Transport","Wales","Swansea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wales","Swansea","SEO","30","[c]","44090","42180"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Birmingham","AO","45","[c]","22370","22500"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Birmingham","EO","10","[c]","27060","26960"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Birmingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Birmingham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Birmingham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Dudley","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Shropshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Shropshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Staffordshire CC","AO","15","[c]","22750","22500"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Staffordshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Warwickshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Bradford","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Calderdale and Kirklees","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","East Riding of Yorkshire","AO","10","[c]","22320","22500"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Leeds","AO","10","[c]","22370","22500"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Leeds","EO","10","[c]","27630","26960"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Leeds","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Leeds","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Derby","AO","35","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Derby","EO","20","[c]","27800","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Derby","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Derby","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","East Derbyshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","East Derbyshire","EO","20","[c]","27760","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Leicester","AO","35","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Leicester","EO","40","[c]","27850","28120"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire CC and Rutland","EO","15","[c]","27690","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire CC","AO","15","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire CC","EO","45","[c]","27670","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","North Northamptonshire","AO","15","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","North Northamptonshire","EO","15","[c]","27360","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","North Nottinghamshire","EO","30","[c]","27740","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Nottingham","AO","25","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Nottingham","EO","45","[c]","27780","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
