"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","East of England","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","AA/AO","Female","35","[c]","24040","23500"
"New entrant CS","2023","Analysis","London","AA/AO","Male","45","[c]","23890","23500"
"New entrant CS","2023","Analysis","London","EO","Female","60","[c]","28830","29280"
"New entrant CS","2023","Analysis","London","EO","Male","50","[c]","29650","29660"
"New entrant CS","2023","Analysis","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","SEO/HEO","Female","185","[c]","36270","36020"
"New entrant CS","2023","Analysis","London","SEO/HEO","Male","210","[c]","35990","35410"
"New entrant CS","2023","Analysis","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","SEO/HEO","Female","35","[c]","33780","31560"
"New entrant CS","2023","Analysis","North East (England)","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","SEO/HEO","Male","45","[c]","33650","34400"
"New entrant CS","2023","Analysis","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","SEO/HEO","Female","55","[c]","32230","31560"
"New entrant CS","2023","Analysis","South East (England)","SEO/HEO","Male","65","[c]","32580","31410"
"New entrant CS","2023","Analysis","South West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","SEO/HEO","Female","50","[c]","31690","30650"
"New entrant CS","2023","Analysis","South West (England)","SEO/HEO","Male","45","[c]","32490","30650"
"New entrant CS","2023","Analysis","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","SEO/HEO","Female","40","[c]","32760","31560"
"New entrant CS","2023","Analysis","Wales","SEO/HEO","Male","40","[c]","33270","31560"
"New entrant CS","2023","Analysis","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SEO/HEO","Female","50","[c]","34740","35010"
"New entrant CS","2023","Commercial","London","SEO/HEO","Male","40","[c]","35900","35020"
"New entrant CS","2023","Commercial","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","AA/AO","Female","35","[c]","22270","21600"
"New entrant CS","2023","Commercial","South West (England)","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","SEO/HEO","Female","60","[c]","35640","33830"
"New entrant CS","2023","Commercial","South West (England)","SEO/HEO","Male","45","[c]","35990","33910"
"New entrant CS","2023","Commercial","South West (England)","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","EO","Female","35","[c]","29150","29280"
"New entrant CS","2023","Communications","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SEO/HEO","Female","110","[c]","39100","38190"
"New entrant CS","2023","Communications","London","SEO/HEO","Male","75","[c]","39000","37900"
"New entrant CS","2023","Communications","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","EO","Male","10","[c]","[c]","[c]"
