"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Greater Manchester","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Na h-Eileanan Siar","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Orkney Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Orkney Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Shetland Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Shetland Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Shetland Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","EO","35","[c]","31760","32520"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
