"Status","Year","Disability","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Liverpool","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Na h-Eileanan Siar","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Nottingham","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Somerset CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South Lanarkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Sunderland","Outside London","45","[c]","21840","21690"
"Leaver CS","2023","Declared non-disabled","Debt","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Tyneside","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Warwickshire CC","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Barnet","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Birmingham","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Blackpool","Outside London","40","[c]","47980","45920"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Bristol, City of","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Coventry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Croydon","London","40","[c]","50310","43210"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Devon CC","Outside London","80","[c]","35500","35230"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Glasgow City","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Greater Manchester South West","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Hackney and Newham","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Herefordshire, County of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Hounslow and Richmond upon Thames","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Leeds","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Liverpool","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Manchester","Outside London","70","[c]","46680","40630"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Monmouthshire and Newport","Outside London","30","[c]","39800","37690"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Plymouth","Outside London","35","[c]","42700","44130"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Sefton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Sheffield","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Somerset CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Southampton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Southend-on-Sea","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Swansea","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Telford and Wrekin","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Tower Hamlets","London","145","[c]","53400","55860"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Tyneside","Outside London","95","[c]","45460","41480"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Warrington","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","West Sussex (South West)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Westminster","London","145","[c]","49790","44700"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Wiltshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","[c]","40200","34300"
"Leaver CS","2023","Declared non-disabled","Finance","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Croydon","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Glasgow City","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hackney and Newham","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Leeds","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Plymouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Tower Hamlets","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Tyneside","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Sussex (South West)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Westminster","London","110","[c]","48770","44700"
"Leaver CS","2023","Declared non-disabled","Finance","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Devon CC","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","East Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
