"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","International Trade","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","International Trade","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","International Trade","Unknown","80","80","54720","55370"
"In post","2023","40-49","Knowledge and Information Management","Heterosexual / straight","420","400","38170","34300"
"In post","2023","40-49","Knowledge and Information Management","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Knowledge and Information Management","Undeclared","60","60","38360","34300"
"In post","2023","40-49","Knowledge and Information Management","Unknown","70","65","38740","35630"
"In post","2023","40-49","Legal","Heterosexual / straight","2280","2110","55260","55170"
"In post","2023","40-49","Legal","LGBO","105","100","59470","58780"
"In post","2023","40-49","Legal","Undeclared","240","225","55990","55990"
"In post","2023","40-49","Legal","Unknown","660","595","55970","57610"
"In post","2023","40-49","Medicine","Heterosexual / straight","535","470","59030","47670"
"In post","2023","40-49","Medicine","LGBO","25","20","[c]","[c]"
"In post","2023","40-49","Medicine","Undeclared","50","45","66180","65400"
"In post","2023","40-49","Medicine","Unknown","150","125","59050","47670"
"In post","2023","40-49","Operational Delivery","Heterosexual / straight","41460","38470","31780","28120"
"In post","2023","40-49","Operational Delivery","LGBO","2235","2150","32290","28130"
"In post","2023","40-49","Operational Delivery","Undeclared","4815","4455","31150","28120"
"In post","2023","40-49","Operational Delivery","Unknown","11235","10215","29300","27890"
"In post","2023","40-49","Operational Research","Heterosexual / straight","175","165","51930","49260"
"In post","2023","40-49","Operational Research","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Operational Research","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Operational Research","Unknown","45","45","42240","42510"
"In post","2023","40-49","Other","Heterosexual / straight","2410","2250","37240","31920"
"In post","2023","40-49","Other","LGBO","115","110","35370","28120"
"In post","2023","40-49","Other","Undeclared","265","250","36940","32520"
"In post","2023","40-49","Other","Unknown","750","715","39480","36100"
"In post","2023","40-49","Planning","Heterosexual / straight","45","40","50860","54460"
"In post","2023","40-49","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Heterosexual / straight","120","115","56320","60050"
"In post","2023","40-49","Planning Inspectors","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Unknown","15","10","[c]","[c]"
"In post","2023","40-49","Policy","Heterosexual / straight","5440","5195","55010","55120"
"In post","2023","40-49","Policy","LGBO","390","385","57880","55720"
"In post","2023","40-49","Policy","Undeclared","505","490","54030","53250"
"In post","2023","40-49","Policy","Unknown","950","910","56780","56540"
"In post","2023","40-49","Project Delivery","Heterosexual / straight","3635","3520","48670","43300"
"In post","2023","40-49","Project Delivery","LGBO","190","185","50700","48870"
"In post","2023","40-49","Project Delivery","Undeclared","385","375","48700","43710"
"In post","2023","40-49","Project Delivery","Unknown","590","570","48320","43360"
"In post","2023","40-49","Property","Heterosexual / straight","1070","1035","40670","38340"
"In post","2023","40-49","Property","LGBO","40","40","42970","36300"
"In post","2023","40-49","Property","Undeclared","130","120","40100","38070"
"In post","2023","40-49","Property","Unknown","245","235","37500","34050"
"In post","2023","40-49","Psychology","Heterosexual / straight","265","250","47180","50000"
"In post","2023","40-49","Psychology","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Psychology","Undeclared","30","25","[c]","[c]"
"In post","2023","40-49","Psychology","Unknown","60","50","46860","48640"
"In post","2023","40-49","Science and Engineering","Heterosexual / straight","1920","1850","46570","45090"
"In post","2023","40-49","Science and Engineering","LGBO","75","75","46470","45150"
"In post","2023","40-49","Science and Engineering","Undeclared","270","260","46910","44000"
"In post","2023","40-49","Science and Engineering","Unknown","540","515","46370","46000"
"In post","2023","40-49","Security","Heterosexual / straight","1420","1400","37380","36440"
"In post","2023","40-49","Security","LGBO","65","65","40110","40880"
"In post","2023","40-49","Security","Undeclared","225","225","38620","40590"
"In post","2023","40-49","Security","Unknown","330","330","39270","39560"
"In post","2023","40-49","Social Research","Heterosexual / straight","235","215","51540","51630"
"In post","2023","40-49","Social Research","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Social Research","Undeclared","20","15","[c]","[c]"
"In post","2023","40-49","Social Research","Unknown","30","30","49550","51460"
"In post","2023","40-49","Statistics","Heterosexual / straight","460","425","52740","51640"
"In post","2023","40-49","Statistics","LGBO","30","30","[c]","[c]"
"In post","2023","40-49","Statistics","Undeclared","40","40","49070","47410"
"In post","2023","40-49","Statistics","Unknown","65","60","50410","51060"
"In post","2023","40-49","Tax","Heterosexual / straight","2285","2200","40700","35000"
"In post","2023","40-49","Tax","LGBO","140","135","39000","35000"
"In post","2023","40-49","Tax","Undeclared","275","265","43290","39450"
"In post","2023","40-49","Tax","Unknown","930","885","35520","34700"
"In post","2023","40-49","Unknown","Heterosexual / straight","4500","4310","48510","43330"
"In post","2023","40-49","Unknown","LGBO","315","305","51260","49860"
"In post","2023","40-49","Unknown","Undeclared","460","440","51250","49870"
"In post","2023","40-49","Unknown","Unknown","1845","1755","42540","36230"
"In post","2023","40-49","Veterinarian","Heterosexual / straight","110","110","44920","39290"
"In post","2023","40-49","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Veterinarian","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","Heterosexual / straight","1555","1515","52500","43760"
"In post","2023","50-59","Commercial","LGBO","55","55","55690","50160"
"In post","2023","50-59","Commercial","Undeclared","215","210","48570","43230"
"In post","2023","50-59","Commercial","Unknown","285","275","54790","50420"
"In post","2023","50-59","Communications","Heterosexual / straight","555","535","44000","40040"
"In post","2023","50-59","Communications","LGBO","30","30","46160","42510"
"In post","2023","50-59","Communications","Undeclared","95","95","42340","39220"
"In post","2023","50-59","Communications","Unknown","105","105","44850","41790"
"In post","2023","50-59","Corporate Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Heterosexual / straight","2125","2005","32460","28130"
"In post","2023","50-59","Counter Fraud","LGBO","80","80","32910","30930"
"In post","2023","50-59","Counter Fraud","Undeclared","360","335","32150","28130"
"In post","2023","50-59","Counter Fraud","Unknown","605","565","32720","30180"
"In post","2023","50-59","Digital, Data and Technology","Heterosexual / straight","4250","4155","47040","43130"
"In post","2023","50-59","Digital, Data and Technology","LGBO","135","135","48370","42510"
"In post","2023","50-59","Digital, Data and Technology","Undeclared","710","695","45470","42140"
"In post","2023","50-59","Digital, Data and Technology","Unknown","895","875","47900","43210"
"In post","2023","50-59","Economics","Heterosexual / straight","80","75","69470","70300"
"In post","2023","50-59","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Economics","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Finance","Heterosexual / straight","2285","2210","45790","41800"
"In post","2023","50-59","Finance","LGBO","60","55","42930","39790"
"In post","2023","50-59","Finance","Undeclared","315","300","43730","41160"
"In post","2023","50-59","Finance","Unknown","315","305","43900","39450"
"In post","2023","50-59","Geography","Heterosexual / straight","70","65","33760","34370"
"In post","2023","50-59","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Geography","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Geography","Unknown","25","20","[c]","[c]"
"In post","2023","50-59","Human Resources","Heterosexual / straight","3150","3060","41970","37680"
"In post","2023","50-59","Human Resources","LGBO","100","100","46960","42180"
"In post","2023","50-59","Human Resources","Undeclared","355","345","38500","34300"
"In post","2023","50-59","Human Resources","Unknown","400","390","43580","39220"
"In post","2023","50-59","Inspector of Education and Training","Heterosexual / straight","400","395","68270","77470"
"In post","2023","50-59","Inspector of Education and Training","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","Unknown","25","20","[c]","[c]"
"In post","2023","50-59","Intelligence Analysis","Heterosexual / straight","635","620","35350","31950"
"In post","2023","50-59","Intelligence Analysis","LGBO","15","10","[c]","[c]"
"In post","2023","50-59","Intelligence Analysis","Undeclared","130","125","34280","31950"
"In post","2023","50-59","Intelligence Analysis","Unknown","70","70","34230","30360"
"In post","2023","50-59","Internal Audit","Heterosexual / straight","210","205","51400","48780"
"In post","2023","50-59","Internal Audit","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","Undeclared","40","40","50600","46200"
"In post","2023","50-59","Internal Audit","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","International Trade","Heterosexual / straight","270","265","52940","48110"
"In post","2023","50-59","International Trade","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","International Trade","Undeclared","25","25","[c]","[c]"
"In post","2023","50-59","International Trade","Unknown","90","85","49470","43710"
"In post","2023","50-59","Knowledge and Information Management","Heterosexual / straight","540","525","35700","32750"
"In post","2023","50-59","Knowledge and Information Management","LGBO","30","30","[c]","[c]"
"In post","2023","50-59","Knowledge and Information Management","Undeclared","115","110","36010","33240"
"In post","2023","50-59","Knowledge and Information Management","Unknown","90","90","37740","34170"
"In post","2023","50-59","Legal","Heterosexual / straight","2060","1940","56090","56450"
"In post","2023","50-59","Legal","LGBO","105","100","61790","61920"
"In post","2023","50-59","Legal","Undeclared","295","275","51640","47100"
"In post","2023","50-59","Legal","Unknown","770","715","55610","56450"
"In post","2023","50-59","Medicine","Heterosexual / straight","500","450","61680","48530"
"In post","2023","50-59","Medicine","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Medicine","Undeclared","90","85","65140","54670"
"In post","2023","50-59","Medicine","Unknown","115","100","68510","54620"
"In post","2023","50-59","Operational Delivery","Heterosexual / straight","54720","50760","31400","28120"
"In post","2023","50-59","Operational Delivery","LGBO","2110","2010","31900","28120"
"In post","2023","50-59","Operational Delivery","Undeclared","8180","7515","30640","28120"
"In post","2023","50-59","Operational Delivery","Unknown","14205","12815","29220","28080"
"In post","2023","50-59","Operational Research","Heterosexual / straight","110","100","50740","49380"
"In post","2023","50-59","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Operational Research","Unknown","35","30","42350","48090"
"In post","2023","50-59","Other","Heterosexual / straight","3495","3315","34100","28120"
"In post","2023","50-59","Other","LGBO","130","130","35340","30630"
"In post","2023","50-59","Other","Undeclared","470","445","33090","28120"
"In post","2023","50-59","Other","Unknown","1080","1040","39270","34880"
"In post","2023","50-59","Planning","Heterosexual / straight","50","50","51230","50240"
"In post","2023","50-59","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","Heterosexual / straight","115","105","61660","60050"
"In post","2023","50-59","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","Undeclared","20","15","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","Unknown","10","5","[c]","[c]"
"In post","2023","50-59","Policy","Heterosexual / straight","4355","4240","52610","49900"
"In post","2023","50-59","Policy","LGBO","245","240","54950","55150"
