"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Department for Transport (excl. agencies)","London","G6","290","285","69390","68150"
"In post","2023","White","Department for Transport (excl. agencies)","London","G7","540","525","57000","55740"
"In post","2023","White","Department for Transport (excl. agencies)","London","HEO","240","235","36650","35760"
"In post","2023","White","Department for Transport (excl. agencies)","London","SCS level","175","170","89910","81010"
"In post","2023","White","Department for Transport (excl. agencies)","London","SEO","300","295","44690","43750"
"In post","2023","White","Department for Transport (excl. agencies)","Outside London","AO","25","25","[c]","[c]"
"In post","2023","White","Department for Transport (excl. agencies)","Outside London","EO","70","65","27760","27190"
"In post","2023","White","Department for Transport (excl. agencies)","Outside London","G6","40","40","74970","65440"
"In post","2023","White","Department for Transport (excl. agencies)","Outside London","G7","140","140","61640","54110"
"In post","2023","White","Department for Transport (excl. agencies)","Outside London","HEO","125","120","33110","31660"
"In post","2023","White","Department for Transport (excl. agencies)","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","White","Department for Transport (excl. agencies)","Outside London","SEO","95","95","40960","39820"
"In post","2023","White","Department for Transport (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Transport (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Transport (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","AA","10","5","[c]","[c]"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","AO","320","290","25210","25610"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","EO","1260","1160","32340","32520"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","G6","165","155","74130","72550"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","G7","320","305","57420","55150"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","HEO","490","475","39010","39150"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","SCS level","90","85","94670","84270"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","London","SEO","305","290","44440","43760"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","AA","180","145","21280","21250"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","AO","18695","15985","21820","21690"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","EO","29460","26040","28300","28120"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","G6","670","645","69320","66860"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","G7","1875","1795","52550","50160"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","HEO","6175","5755","34500","34170"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","135","135","87120","79590"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","SEO","2680","2540","39340","38470"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","AO","45","45","21650","21690"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","EO","95","90","28100","28120"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","G6","10","10","[c]","[c]"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","G7","25","25","[c]","[c]"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","HEO","40","35","36690","34170"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","SEO","25","25","[c]","[c]"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","London","AO","10","10","[c]","[c]"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","London","EO","85","80","29080","28770"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","London","G6","210","200","69240","67890"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","London","G7","370","355","55440","54690"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","London","HEO","185","185","34590","34190"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","London","SCS level","145","140","91270","80390"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","London","SEO","250","240","42330","41950"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","AO","5","5","[c]","[c]"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","EO","70","65","26210","25190"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","G6","115","110","67200","63960"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","G7","290","275","52410","50830"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","HEO","120","115","31440","30370"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","55","55","88710","82050"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","SEO","205","200","39120","38120"
"In post","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Disclosure Scotland","Outside London","AA","105","100","23970","23340"
"In post","2023","White","Disclosure Scotland","Outside London","AO","15","15","[c]","[c]"
"In post","2023","White","Disclosure Scotland","Outside London","EO","35","35","31570","31940"
"In post","2023","White","Disclosure Scotland","Outside London","G6","5","5","[c]","[c]"
"In post","2023","White","Disclosure Scotland","Outside London","G7","15","15","[c]","[c]"
"In post","2023","White","Disclosure Scotland","Outside London","HEO","30","30","37320","38330"
"In post","2023","White","Disclosure Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Disclosure Scotland","Outside London","SEO","25","25","[c]","[c]"
"In post","2023","White","Driver and Vehicle Licensing Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Driver and Vehicle Licensing Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","AA","915","715","19270","19000"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","AO","2300","1995","22600","22500"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","EO","770","725","27300","27260"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","G6","75","70","77900","81840"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","G7","170","165","57680","54340"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","HEO","495","470","33170","31940"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","White","Driver and Vehicle Licensing Agency","Outside London","SEO","385","375","43160","42050"
"In post","2023","White","Driver and Vehicle Standards Agency","London","AO","25","25","[c]","[c]"
"In post","2023","White","Driver and Vehicle Standards Agency","London","EO","120","110","32070","31450"
"In post","2023","White","Driver and Vehicle Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Driver and Vehicle Standards Agency","London","HEO","25","25","[c]","[c]"
"In post","2023","White","Driver and Vehicle Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","AA","5","5","[c]","[c]"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","AO","630","575","25240","24600"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","EO","1515","1385","28570","27450"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","G6","15","15","[c]","[c]"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","G7","90","85","53390","51540"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","HEO","500","485","33370","32950"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","White","Driver and Vehicle Standards Agency","Outside London","SEO","225","220","41810","41040"
"In post","2023","White","Education Scotland","Outside London","AA","20","20","[c]","[c]"
"In post","2023","White","Education Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Education Scotland","Outside London","EO","10","10","[c]","[c]"
"In post","2023","White","Education Scotland","Outside London","G6","115","110","78770","81110"
