"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Scotland","75","[c]","39590","34730"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","London","85","[c]","41470","33600"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","Wales","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","East of England","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
