"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Department for International Trade","LGBO","125","125","39680","35010"
"In post","2023","20-29","Department for International Trade","Undeclared","40","40","41200","41550"
"In post","2023","20-29","Department for International Trade","Unknown","325","325","41300","41430"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","555","550","40740","37540"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","120","120","40950","40390"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","60","60","40650","40390"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","115","115","39500","34310"
"In post","2023","20-29","Department for Transport (excl. agencies)","Heterosexual / straight","570","570","41550","39430"
"In post","2023","20-29","Department for Transport (excl. agencies)","LGBO","100","100","43490","43320"
"In post","2023","20-29","Department for Transport (excl. agencies)","Undeclared","30","30","42150","39040"
"In post","2023","20-29","Department for Transport (excl. agencies)","Unknown","270","270","40640","35840"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","6475","6335","28030","28120"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","LGBO","850","835","27670","28120"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","Undeclared","425","415","28220","28120"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","Unknown","910","885","28990","28120"
"In post","2023","20-29","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","500","495","40840","40030"
"In post","2023","20-29","Department of Health and Social Care (excl. agencies)","LGBO","95","95","40230","38120"
"In post","2023","20-29","Department of Health and Social Care (excl. agencies)","Undeclared","415","415","39430","34190"
"In post","2023","20-29","Disclosure Scotland","Heterosexual / straight","35","35","27680","24110"
"In post","2023","20-29","Disclosure Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Disclosure Scotland","Unknown","25","20","[c]","[c]"
"In post","2023","20-29","Driver and Vehicle Licensing Agency","Heterosexual / straight","515","485","23780","22500"
"In post","2023","20-29","Driver and Vehicle Licensing Agency","LGBO","55","55","23040","22500"
"In post","2023","20-29","Driver and Vehicle Licensing Agency","Undeclared","25","20","[c]","[c]"
"In post","2023","20-29","Driver and Vehicle Licensing Agency","Unknown","175","170","22850","22500"
"In post","2023","20-29","Driver and Vehicle Standards Agency","Heterosexual / straight","135","130","28270","26960"
"In post","2023","20-29","Driver and Vehicle Standards Agency","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Driver and Vehicle Standards Agency","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Driver and Vehicle Standards Agency","Unknown","135","135","26540","26780"
"In post","2023","20-29","Education Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Education Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Education and Skills Funding Agency","Heterosexual / straight","80","80","34670","32570"
"In post","2023","20-29","Education and Skills Funding Agency","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Education and Skills Funding Agency","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Education and Skills Funding Agency","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Estyn","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","FCDO Services","Heterosexual / straight","125","125","31010","29400"
"In post","2023","20-29","FCDO Services","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","FCDO Services","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","FCDO Services","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Heterosexual / straight","105","100","34900","33320"
"In post","2023","20-29","Food Standards Agency","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Unknown","40","40","33900","31260"
"In post","2023","20-29","Food Standards Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Food Standards Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Food Standards Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","710","710","37330","36390"
"In post","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","100","100","37860","36620"
"In post","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","595","595","38720","37410"
"In post","2023","20-29","Forestry and Land Scotland","Heterosexual / straight","70","70","28450","28140"
"In post","2023","20-29","Forestry and Land Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Forestry and Land Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Forestry and Land Scotland","Unknown","40","40","27710","28140"
"In post","2023","20-29","Government Actuary's Department","Heterosexual / straight","45","45","37590","32940"
"In post","2023","20-29","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Government Actuary's Department","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Government Actuary's Department","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Government Commercial Organisation","Heterosexual / straight","40","40","61240","65500"
"In post","2023","20-29","Government Commercial Organisation","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Government Commercial Organisation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Government Commercial Organisation","Unknown","40","40","61530","65500"
"In post","2023","20-29","Government Internal Audit Agency","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Government Internal Audit Agency","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Government Legal Department","Heterosexual / straight","285","280","36990","31640"
"In post","2023","20-29","Government Legal Department","LGBO","40","40","40450","45230"
"In post","2023","20-29","Government Legal Department","Undeclared","30","30","37080","34140"
"In post","2023","20-29","Government Legal Department","Unknown","35","35","37900","34210"
"In post","2023","20-29","Government Property Agency","Heterosexual / straight","45","45","37430","35590"
"In post","2023","20-29","Government Property Agency","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Government Property Agency","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","HM Courts and Tribunals Service","Heterosexual / straight","1250","1210","25760","23000"
"In post","2023","20-29","HM Courts and Tribunals Service","LGBO","175","170","24770","21780"
"In post","2023","20-29","HM Courts and Tribunals Service","Undeclared","135","130","26100","21780"
"In post","2023","20-29","HM Courts and Tribunals Service","Unknown","530","515","26040","21780"
"In post","2023","20-29","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Land Registry","Heterosexual / straight","490","475","28070","28080"
"In post","2023","20-29","HM Land Registry","LGBO","60","60","26880","23390"
"In post","2023","20-29","HM Land Registry","Undeclared","25","20","[c]","[c]"
"In post","2023","20-29","HM Land Registry","Unknown","460","455","27700","28080"
"In post","2023","20-29","HM Prison and Probation Service","Heterosexual / straight","8925","8785","28710","28880"
"In post","2023","20-29","HM Prison and Probation Service","LGBO","1170","1155","28020","28880"
"In post","2023","20-29","HM Prison and Probation Service","Undeclared","445","435","29470","29890"
"In post","2023","20-29","HM Prison and Probation Service","Unknown","3060","3000","28080","28880"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","5645","5555","30960","27890"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","LGBO","725","720","30880","27890"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","Undeclared","370","360","31230","28010"
"In post","2023","20-29","HM Revenue and Customs (excl. agencies)","Unknown","4030","3945","28890","27890"
"In post","2023","20-29","HM Treasury (excl. agencies)","Heterosexual / straight","615","610","39200","33820"
"In post","2023","20-29","HM Treasury (excl. agencies)","LGBO","105","105","38210","33820"
"In post","2023","20-29","HM Treasury (excl. agencies)","Undeclared","120","120","38180","33820"
"In post","2023","20-29","HM Treasury (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Health and Safety Executive","Heterosexual / straight","265","260","30130","27350"
"In post","2023","20-29","Health and Safety Executive","LGBO","40","40","30110","27320"
"In post","2023","20-29","Health and Safety Executive","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Health and Safety Executive","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Home Office","Heterosexual / straight","2895","2845","30680","26130"
"In post","2023","20-29","Home Office","LGBO","285","285","32050","26400"
"In post","2023","20-29","Home Office","Undeclared","185","180","31970","26270"
"In post","2023","20-29","Home Office","Unknown","4420","4365","28170","25880"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Institute for Apprenticeships and Technical Education","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Intellectual Property Office","Heterosexual / straight","135","130","31660","28300"
"In post","2023","20-29","Intellectual Property Office","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Intellectual Property Office","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Intellectual Property Office","Unknown","95","95","31320","27920"
"In post","2023","20-29","Legal Aid Agency","Heterosexual / straight","70","70","24150","21780"
"In post","2023","20-29","Legal Aid Agency","LGBO","15","10","[c]","[c]"
"In post","2023","20-29","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal Aid Agency","Unknown","40","40","23840","21780"
"In post","2023","20-29","Maritime and Coastguard Agency","Heterosexual / straight","100","100","29160","26960"
"In post","2023","20-29","Maritime and Coastguard Agency","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Maritime and Coastguard Agency","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Maritime and Coastguard Agency","Unknown","40","40","24890","22500"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","155","155","35360","33500"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Medicines and Healthcare Products Regulatory Agency","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Met Office","Heterosexual / straight","260","260","28530","30930"
"In post","2023","20-29","Met Office","LGBO","50","50","25900","24150"
"In post","2023","20-29","Met Office","Undeclared","70","70","26830","26650"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","Heterosexual / straight","2265","2250","32790","31020"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","LGBO","210","210","33990","33910"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","Undeclared","170","170","33470","33830"
"In post","2023","20-29","Ministry of Defence (excl. agencies)","Unknown","1190","1180","30940","27480"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","Heterosexual / straight","705","695","38140","35410"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","LGBO","135","135","38260","35410"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","Undeclared","65","65","37620","35410"
"In post","2023","20-29","Ministry of Justice (excl. agencies)","Unknown","515","515","36870","35410"
"In post","2023","20-29","National Crime Agency","Heterosexual / straight","595","595","36190","36040"
"In post","2023","20-29","National Crime Agency","LGBO","70","70","36510","36040"
"In post","2023","20-29","National Crime Agency","Undeclared","50","50","37570","36040"
"In post","2023","20-29","National Crime Agency","Unknown","45","45","36500","36140"
"In post","2023","20-29","National Infrastructure Commission","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Records of Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
