"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Education","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","Outside London","SEO","20","[c]","38400","37710"
"New entrant CS","2023","Department for Education","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Dorset","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East Sussex CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Gloucestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester North East","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester South East","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Kent Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Leeds","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lewisham and Southwark","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lincolnshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lincolnshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Manchester","Outside London","EO","20","[c]","26190","25900"
"New entrant CS","2023","Department for Education","Manchester","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Manchester","Outside London","HEO","35","[c]","30740","30330"
"New entrant CS","2023","Department for Education","Manchester","Outside London","SEO","20","[c]","38210","37590"
"New entrant CS","2023","Department for Education","Merton, Kingston upon Thames and Sutton","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Nottingham","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Nottingham","Outside London","HEO","10","[c]","30660","30330"
"New entrant CS","2023","Department for Education","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","Outside London","EO","20","[c]","25220","25900"
"New entrant CS","2023","Department for Education","Sheffield","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","Outside London","HEO","25","[c]","31340","30330"
"New entrant CS","2023","Department for Education","Sheffield","Outside London","SEO","20","[c]","38970","37590"
"New entrant CS","2023","Department for Education","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Wandsworth","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Warwickshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","West Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","West Sussex (South West)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","London","EO","50","[c]","27290","29530"
"New entrant CS","2023","Department for Education","Westminster","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","London","HEO","40","[c]","33540","34030"
"New entrant CS","2023","Department for Education","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","London","SEO","15","[c]","41910","41440"
"New entrant CS","2023","Department for Education","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","AO","25","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","SEO","10","[c]","37850","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","AO","35","[c]","22100","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","EO","25","[c]","24880","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","G7","30","[c]","49860","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","HEO","35","[c]","30510","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","SEO","40","[c]","37900","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","AO","15","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","AO","30","[c]","22020","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
