"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","Outside London","335","320","34600","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","Outside London","40","35","34200","34400"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","Outside London","15","15","35330","33130"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","Outside London","30","30","29320","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Overseas","30","30","34770","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","Outside London","135","125","48950","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","Outside London","215","210","34560","31120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","Outside London","100","90","32820","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","20","30290","31580"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Shetland Islands","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","Outside London","50","45","43740","39840"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Brighton and Hove","Outside London","20","15","35670","32160"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","Outside London","45","45","28890","24730"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","Outside London","35","30","35540","35190"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire CC","Outside London","40","40","37860","35150"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","Outside London","30","30","34920","34870"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","Outside London","90","85","39160","35190"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","Outside London","1950","1860","39880","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","Outside London","55","50","31410","29240"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","Outside London","100","100","45950","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","Outside London","15","15","33310","32810"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","Outside London","1435","1345","33430","30630"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","Outside London","1640","1545","40520","39960"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","Outside London","840","805","36900","34120"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","Outside London","195","180","35120","32310"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","Westminster","London","1640","1610","50180","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Darlington","Outside London","20","20","36510","32290"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","Outside London","15","15","41800","37560"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","Outside London","5","5","[c]","[c]"
