"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","AA/AO","Male","450","[c]","21710","21690"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","EO","Female","315","[c]","28120","28120"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","EO","Male","280","[c]","28180","28120"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","35","[c]","35650","34170"
"New entrant CS","2023","No function","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","EO","Female","50","[c]","27860","28770"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","65","[c]","35230","34190"
"New entrant CS","2023","No function","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","30","[c]","34740","34190"
"New entrant CS","2023","No function","Driver and Vehicle Licensing Agency","AA/AO","Female","345","[c]","21630","22500"
"New entrant CS","2023","No function","Driver and Vehicle Licensing Agency","AA/AO","Male","215","[c]","21610","22500"
"New entrant CS","2023","No function","Driver and Vehicle Licensing Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Driver and Vehicle Licensing Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Driver and Vehicle Licensing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Driver and Vehicle Licensing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Driver and Vehicle Standards Agency","AA/AO","Female","70","[c]","22780","22500"
"New entrant CS","2023","No function","Driver and Vehicle Standards Agency","AA/AO","Male","170","[c]","26770","27490"
"New entrant CS","2023","No function","Driver and Vehicle Standards Agency","EO","Female","65","[c]","27330","26780"
"New entrant CS","2023","No function","Driver and Vehicle Standards Agency","EO","Male","245","[c]","27260","26780"
"New entrant CS","2023","No function","Driver and Vehicle Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Driver and Vehicle Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Education and Skills Funding Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Education and Skills Funding Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Education and Skills Funding Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","SEO/HEO","Female","40","[c]","33940","31260"
"New entrant CS","2023","No function","Food Standards Agency","SEO/HEO","Male","30","[c]","35870","37720"
"New entrant CS","2023","No function","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Actuary's Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Actuary's Department","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Government Internal Audit Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","AA/AO","Female","940","[c]","21960","21780"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","AA/AO","Male","445","[c]","21950","21780"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","EO","Female","110","[c]","27100","25830"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","EO","Male","45","[c]","26990","25830"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Courts and Tribunals Service","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","AA/AO","Female","125","[c]","23500","23390"
"New entrant CS","2023","No function","HM Land Registry","AA/AO","Male","75","[c]","23610","23390"
"New entrant CS","2023","No function","HM Land Registry","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Prison and Probation Service","AA/AO","Female","3365","[c]","26980","28880"
"New entrant CS","2023","No function","HM Prison and Probation Service","AA/AO","Male","3645","[c]","28360","28880"
"New entrant CS","2023","No function","HM Prison and Probation Service","EO","Female","165","[c]","29220","28480"
"New entrant CS","2023","No function","HM Prison and Probation Service","EO","Male","85","[c]","29700","28480"
"New entrant CS","2023","No function","HM Prison and Probation Service","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Prison and Probation Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Prison and Probation Service","SEO/HEO","Female","180","[c]","35700","33200"
"New entrant CS","2023","No function","HM Prison and Probation Service","SEO/HEO","Male","105","[c]","36430","36310"
"New entrant CS","2023","No function","HM Prison and Probation Service","Unknown","Female","3040","[c]","22990","23640"
"New entrant CS","2023","No function","HM Prison and Probation Service","Unknown","Male","1015","[c]","23380","23640"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","AA/AO","Female","940","[c]","22650","22520"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","AA/AO","Male","795","[c]","22640","22520"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","EO","Female","75","[c]","27900","27650"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","EO","Male","90","[c]","28120","27650"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","80","[c]","35900","34400"
"New entrant CS","2023","No function","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","80","[c]","35760","34400"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","SEO/HEO","Female","45","[c]","30340","28500"
"New entrant CS","2023","No function","HM Treasury (excl. agencies)","SEO/HEO","Male","50","[c]","31210","30510"
"New entrant CS","2023","No function","Health and Safety Executive","AA/AO","Female","35","[c]","21530","21540"
"New entrant CS","2023","No function","Health and Safety Executive","AA/AO","Male","30","[c]","21540","21540"
"New entrant CS","2023","No function","Health and Safety Executive","EO","Female","40","[c]","27540","27320"
"New entrant CS","2023","No function","Health and Safety Executive","EO","Male","35","[c]","27220","27320"
"New entrant CS","2023","No function","Health and Safety Executive","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Health and Safety Executive","SEO/HEO","Female","45","[c]","38860","32800"
"New entrant CS","2023","No function","Health and Safety Executive","SEO/HEO","Male","55","[c]","41900","37180"
"New entrant CS","2023","No function","Home Office","AA/AO","Female","2195","[c]","23060","22400"
"New entrant CS","2023","No function","Home Office","AA/AO","Male","1595","[c]","22990","22400"
"New entrant CS","2023","No function","Home Office","EO","Female","1505","[c]","26920","25750"
"New entrant CS","2023","No function","Home Office","EO","Male","1675","[c]","27170","25750"
"New entrant CS","2023","No function","Home Office","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SEO/HEO","Female","210","[c]","35760","36000"
"New entrant CS","2023","No function","Home Office","SEO/HEO","Male","140","[c]","35650","36000"
"New entrant CS","2023","No function","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intellectual Property Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Legal Aid Agency","AA/AO","Female","50","[c]","21780","21780"
"New entrant CS","2023","No function","Legal Aid Agency","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Legal Aid Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Legal Aid Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Legal Aid Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","AA/AO","Female","30","[c]","22500","22500"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","AA/AO","Male","60","[c]","22630","22500"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Maritime and Coastguard Agency","SEO/HEO","Male","35","[c]","38110","39430"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","AA/AO","Female","515","[c]","22180","22220"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","AA/AO","Male","290","[c]","21770","22220"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","EO","Female","150","[c]","28940","27140"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","EO","Male","110","[c]","28580","27140"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","G6/G7","Female","50","[c]","73500","78780"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","G6/G7","Male","30","[c]","70700","68090"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","SEO/HEO","Female","150","[c]","38500","37940"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","SEO/HEO","Male","150","[c]","38140","36660"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","EO","Female","60","[c]","29130","29660"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","SEO/HEO","Female","75","[c]","37200","35410"
"New entrant CS","2023","No function","Ministry of Justice (excl. agencies)","SEO/HEO","Male","35","[c]","36700","35410"
"New entrant CS","2023","No function","National Crime Agency","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","EO","Female","120","[c]","34230","34340"
"New entrant CS","2023","No function","National Crime Agency","EO","Male","135","[c]","34800","36040"
"New entrant CS","2023","No function","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SEO/HEO","Female","35","[c]","43930","42240"
"New entrant CS","2023","No function","National Crime Agency","SEO/HEO","Male","60","[c]","44610","45610"
"New entrant CS","2023","No function","National Infrastructure Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Infrastructure Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Infrastructure Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Infrastructure Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Infrastructure Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Infrastructure Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Budget Responsibility","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Budget Responsibility","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","45","[c]","22420","22260"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","80","[c]","75870","77470"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","55","[c]","75870","77470"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","130","[c]","48770","47750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","EO","Female","45","[c]","25900","25750"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","EO","Male","50","[c]","25250","25750"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","AA/AO","Female","155","[c]","21780","21780"
"New entrant CS","2023","No function","Office of the Public Guardian","AA/AO","Male","135","[c]","21770","21780"
"New entrant CS","2023","No function","Office of the Public Guardian","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","G6/G7","Female","40","[c]","47260","43740"
"New entrant CS","2023","No function","Planning Inspectorate","G6/G7","Male","40","[c]","52260","43740"
"New entrant CS","2023","No function","Planning Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Registers of Scotland","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Registers of Scotland","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Registers of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Registers of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Registers of Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Registers of Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Courts and Tribunals Service","AA/AO","Female","105","[c]","22910","23190"
"New entrant CS","2023","No function","Scottish Courts and Tribunals Service","AA/AO","Male","55","[c]","22920","23190"
"New entrant CS","2023","No function","Scottish Courts and Tribunals Service","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Courts and Tribunals Service","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Courts and Tribunals Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Prison Service","AA/AO","Female","125","[c]","24390","24710"
"New entrant CS","2023","No function","Scottish Prison Service","AA/AO","Male","130","[c]","24590","24710"
"New entrant CS","2023","No function","Scottish Prison Service","EO","Female","35","[c]","31290","31290"
