"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Undeclared","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","West Central Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Devon","50","[c]","30680","26650"
"New entrant CS","2023","Declared non-disabled","Unknown","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","East Wales","40","[c]","29760","24840"
"New entrant CS","2023","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Eastern Scotland","45","[c]","26520","23190"
"New entrant CS","2023","Declared non-disabled","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Southern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Central Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Bedfordshire and Hertfordshire","155","[c]","29490","27490"
"New entrant CS","2023","Declared non-disabled","White","Berkshire, Buckinghamshire and Oxfordshire","270","[c]","29860","28480"
"New entrant CS","2023","Declared non-disabled","White","Cheshire","185","[c]","30010","28120"
"New entrant CS","2023","Declared non-disabled","White","Cornwall and Isles of Scilly","50","[c]","31920","25920"
"New entrant CS","2023","Declared non-disabled","White","Cumbria","150","[c]","28070","22150"
"New entrant CS","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","575","[c]","28340","23640"
"New entrant CS","2023","Declared non-disabled","White","Devon","405","[c]","29210","26650"
"New entrant CS","2023","Declared non-disabled","White","Dorset and Somerset","250","[c]","28710","26910"
"New entrant CS","2023","Declared non-disabled","White","East Anglia","620","[c]","28450","28120"
"New entrant CS","2023","Declared non-disabled","White","East Wales","1020","[c]","30650","27650"
"New entrant CS","2023","Declared non-disabled","White","East Yorkshire and Northern Lincolnshire","280","[c]","26700","28880"
"New entrant CS","2023","Declared non-disabled","White","Eastern Scotland","675","[c]","33390","29100"
"New entrant CS","2023","Declared non-disabled","White","Essex","150","[c]","26670","23640"
"New entrant CS","2023","Declared non-disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","1040","[c]","32670","28880"
"New entrant CS","2023","Declared non-disabled","White","Greater Manchester","870","[c]","31400","27300"
"New entrant CS","2023","Declared non-disabled","White","Hampshire and Isle of Wight","585","[c]","27980","23640"
"New entrant CS","2023","Declared non-disabled","White","Herefordshire, Worcestershire and Warwickshire","160","[c]","28000","23640"
"New entrant CS","2023","Declared non-disabled","White","Highlands and Islands","60","[c]","27510","23190"
"New entrant CS","2023","Declared non-disabled","White","Inner London - East","445","[c]","43470","35520"
"New entrant CS","2023","Declared non-disabled","White","Inner London - West","1350","[c]","40010","35170"
"New entrant CS","2023","Declared non-disabled","White","Kent","345","[c]","28290","25750"
"New entrant CS","2023","Declared non-disabled","White","Lancashire","520","[c]","28390","28120"
"New entrant CS","2023","Declared non-disabled","White","Leicestershire, Rutland and Northamptonshire","280","[c]","25600","23640"
"New entrant CS","2023","Declared non-disabled","White","Lincolnshire","170","[c]","29800","28120"
"New entrant CS","2023","Declared non-disabled","White","Merseyside","545","[c]","27750","23640"
"New entrant CS","2023","Declared non-disabled","White","North Eastern Scotland","35","[c]","31990","28120"
"New entrant CS","2023","Declared non-disabled","White","North Yorkshire","245","[c]","32080","25920"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","135","[c]","29330","22520"
"New entrant CS","2023","Declared non-disabled","White","Northumberland, and Tyne and Wear","885","[c]","28990","23640"
"New entrant CS","2023","Declared non-disabled","White","Outer London - East and North East","40","[c]","30700","27640"
"New entrant CS","2023","Declared non-disabled","White","Outer London - South","80","[c]","34320","27640"
"New entrant CS","2023","Declared non-disabled","White","Outer London - West and North West","105","[c]","33650","32000"
"New entrant CS","2023","Declared non-disabled","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Shropshire and Staffordshire","450","[c]","30890","28880"
"New entrant CS","2023","Declared non-disabled","White","South Yorkshire","315","[c]","30250","26910"
"New entrant CS","2023","Declared non-disabled","White","Southern Scotland","225","[c]","25120","22520"
"New entrant CS","2023","Declared non-disabled","White","Surrey, East and West Sussex","415","[c]","32150","28880"
"New entrant CS","2023","Declared non-disabled","White","Tees Valley and Durham","640","[c]","29380","28880"
"New entrant CS","2023","Declared non-disabled","White","Unknown","50","[c]","31930","28880"
"New entrant CS","2023","Declared non-disabled","White","West Central Scotland","915","[c]","30620","28120"
"New entrant CS","2023","Declared non-disabled","White","West Midlands","545","[c]","31540","25830"
"New entrant CS","2023","Declared non-disabled","White","West Wales and The Valleys","790","[c]","25290","22500"
"New entrant CS","2023","Declared non-disabled","White","West Yorkshire","740","[c]","31780","28880"
"New entrant CS","2023","Undeclared","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Inner London - West","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Inner London - West","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","East Anglia","5","[c]","[c]","[c]"
