"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Communications","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Revenue and Customs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Treasury (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Home Office","London","15","[c]","48390","47380"
"Leaver CS","2023","Communications","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Medicines and Healthcare Products Regulatory Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","London","15","[c]","55940","47330"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","South East (England)","10","[c]","40210","33800"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Justice (excl. agencies)","London","15","[c]","39680","39530"
"Leaver CS","2023","Communications","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Gas and Electricity Markets","London","10","[c]","41050","39000"
"Leaver CS","2023","Communications","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","London","10","[c]","75350","42000"
"Leaver CS","2023","Communications","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","London","10","[c]","47580","54700"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","Wales","10","[c]","22990","22990"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East Midlands (England)","20","[c]","30270","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East of England","20","[c]","29980","30500"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","65","[c]","30440","31060"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North East (England)","30","[c]","27060","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North West (England)","35","[c]","26870","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Scotland","75","[c]","25280","21690"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South East (England)","55","[c]","27810","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South West (England)","20","[c]","26930","28020"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Wales","20","[c]","25470","26390"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","West Midlands (England)","30","[c]","27120","27570"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","25","[c]","27140","28120"
"Leaver CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East of England","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","105","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North West (England)","90","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Scotland","40","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","London","35","[c]","47650","42210"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","East Midlands (England)","15","[c]","23030","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","East of England","10","[c]","29020","25610"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","North East (England)","50","[c]","21940","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","North West (England)","20","[c]","23500","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Scotland","20","[c]","21920","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","South West (England)","15","[c]","22090","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Unknown","15","[c]","24310","25110"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Wales","25","[c]","22800","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","West Midlands (England)","105","[c]","21860","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","60","[c]","22870","21690"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","East Midlands (England)","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","London","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","North East (England)","60","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","North West (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Scotland","135","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
