"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Inner London - West","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Inner London - West","EO","EO","20","[c]","27230","26180"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","G6","25","[c]","65560","64790"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","G7","80","[c]","54560","53030"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Inner London - West","SEO/HEO","HEO","100","[c]","35620","35040"
"Leaver CS","2023","Department for Education","Derbyshire and Nottinghamshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Derbyshire and Nottinghamshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Derbyshire and Nottinghamshire","SEO/HEO","SEO","10","[c]","38030","37590"
"Leaver CS","2023","Department for Education","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Greater Manchester","EO","EO","10","[c]","26500","25900"
"Leaver CS","2023","Department for Education","Greater Manchester","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Greater Manchester","G6/G7","G7","15","[c]","53120","51780"
"Leaver CS","2023","Department for Education","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Greater Manchester","SEO/HEO","HEO","20","[c]","30720","30330"
"Leaver CS","2023","Department for Education","Greater Manchester","SEO/HEO","SEO","30","[c]","38950","37590"
"Leaver CS","2023","Department for Education","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Inner London - West","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Inner London - West","EO","EO","30","[c]","25860","29530"
"Leaver CS","2023","Department for Education","Inner London - West","G6/G7","G6","20","[c]","69050","69100"
"Leaver CS","2023","Department for Education","Inner London - West","G6/G7","G7","35","[c]","57500","55380"
"Leaver CS","2023","Department for Education","Inner London - West","SCS level","SCS level","10","[c]","99250","99930"
"Leaver CS","2023","Department for Education","Inner London - West","SEO/HEO","HEO","25","[c]","30970","34400"
"Leaver CS","2023","Department for Education","Inner London - West","SEO/HEO","SEO","35","[c]","43690","42170"
"Leaver CS","2023","Department for Education","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Northumberland, and Tyne and Wear","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Northumberland, and Tyne and Wear","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Northumberland, and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Northumberland, and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Northumberland, and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South Yorkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South Yorkshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South Yorkshire","G6/G7","G7","15","[c]","52710","51640"
"Leaver CS","2023","Department for Education","South Yorkshire","SEO/HEO","HEO","15","[c]","31890","30330"
"Leaver CS","2023","Department for Education","South Yorkshire","SEO/HEO","SEO","20","[c]","39650","37710"
"Leaver CS","2023","Department for Education","Tees Valley and Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Tees Valley and Durham","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Tees Valley and Durham","G6/G7","G7","10","[c]","53800","51640"
"Leaver CS","2023","Department for Education","Tees Valley and Durham","SEO/HEO","HEO","10","[c]","31300","31080"
"Leaver CS","2023","Department for Education","Tees Valley and Durham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands","EO","EO","10","[c]","23650","25900"
"Leaver CS","2023","Department for Education","West Midlands","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands","G6/G7","G7","25","[c]","52560","51550"
"Leaver CS","2023","Department for Education","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands","SEO/HEO","HEO","20","[c]","32180","30330"
"Leaver CS","2023","Department for Education","West Midlands","SEO/HEO","SEO","25","[c]","39830","37880"
"Leaver CS","2023","Department for Education","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cumbria","AA/AO","AO","55","[c]","21850","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cumbria","EO","EO","15","[c]","25420","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cumbria","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","AA/AO","AO","10","[c]","21810","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Devon","AA/AO","AO","30","[c]","21990","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Devon","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Devon","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","EO","EO","20","[c]","26090","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","SEO/HEO","SEO","20","[c]","37880","38030"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
