"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Other","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Policy","EO","EO","40","40","28830","29090"
"In post","2023","Other ethnicity","Policy","G6/G7","G6","50","50","68730","66790"
"In post","2023","Other ethnicity","Policy","G6/G7","G7","130","130","55360","55070"
"In post","2023","Other ethnicity","Policy","SCS level","SCS level","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Policy","SEO/HEO","HEO","100","100","34950","34600"
"In post","2023","Other ethnicity","Policy","SEO/HEO","SEO","60","60","42270","41440"
"In post","2023","Other ethnicity","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","EO","EO","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","G6/G7","G7","30","25","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","EO","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2023","Other ethnicity","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Tax","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Tax","EO","EO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Tax","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Tax","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Tax","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Tax","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Tax","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","EO","EO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","G6/G7","G7","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","SEO/HEO","HEO","35","35","34580","34700"
"In post","2023","Other ethnicity","Unknown","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinarian","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","EO","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","G6/G7","G6","30","30","[c]","[c]"
"In post","2023","Undeclared","Commercial","G6/G7","G7","80","75","58970","56200"
"In post","2023","Undeclared","Commercial","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","SEO/HEO","HEO","55","55","34760","34170"
"In post","2023","Undeclared","Commercial","SEO/HEO","SEO","85","85","42550","42570"
"In post","2023","Undeclared","Commercial","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","EO","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Communications","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","G6/G7","G7","25","20","[c]","[c]"
"In post","2023","Undeclared","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","SEO/HEO","HEO","30","30","35340","34730"
"In post","2023","Undeclared","Communications","SEO/HEO","SEO","35","30","44230","43700"
"In post","2023","Undeclared","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","AA/AO","AO","95","80","23380","23240"
"In post","2023","Undeclared","Counter Fraud","EO","EO","240","210","29330","28120"
"In post","2023","Undeclared","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","SEO/HEO","HEO","110","105","36170","35000"
"In post","2023","Undeclared","Counter Fraud","SEO/HEO","SEO","35","30","43990","42510"
"In post","2023","Undeclared","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","AA/AO","AO","25","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","EO","EO","155","150","29080","28120"
"In post","2023","Undeclared","Digital, Data and Technology","G6/G7","G6","95","95","71390","71300"
"In post","2023","Undeclared","Digital, Data and Technology","G6/G7","G7","265","265","56950","56230"
"In post","2023","Undeclared","Digital, Data and Technology","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","SEO/HEO","HEO","250","240","35470","35000"
"In post","2023","Undeclared","Digital, Data and Technology","SEO/HEO","SEO","320","315","43710","42510"
"In post","2023","Undeclared","Digital, Data and Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","Economics","G6/G7","G7","25","25","[c]","[c]"
"In post","2023","Undeclared","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","AA/AO","AO","35","30","23080","22310"
"In post","2023","Undeclared","Finance","EO","EO","60","60","28540","28120"
"In post","2023","Undeclared","Finance","G6/G7","G6","35","30","71070","71060"
"In post","2023","Undeclared","Finance","G6/G7","G7","70","70","57330","57610"
"In post","2023","Undeclared","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","SEO/HEO","HEO","105","100","35310","34300"
"In post","2023","Undeclared","Finance","SEO/HEO","SEO","100","100","44570","43560"
"In post","2023","Undeclared","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","EO","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Geography","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","AA/AO","AO","45","40","22840","22220"
"In post","2023","Undeclared","Human Resources","EO","EO","120","120","29540","28720"
"In post","2023","Undeclared","Human Resources","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","Human Resources","G6/G7","G7","60","60","56130","55810"
"In post","2023","Undeclared","Human Resources","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SEO/HEO","HEO","120","115","35360","34300"
"In post","2023","Undeclared","Human Resources","SEO/HEO","SEO","75","75","43240","41820"
"In post","2023","Undeclared","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","EO","EO","70","65","29000","28480"
"In post","2023","Undeclared","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SEO/HEO","HEO","55","50","35570","34330"
"In post","2023","Undeclared","Intelligence Analysis","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2023","Undeclared","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","International Trade","G6/G7","G7","25","25","[c]","[c]"
"In post","2023","Undeclared","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","International Trade","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","AA/AO","AO","25","20","[c]","[c]"
