"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","245","235","42290","41050"
"In post","2023","30-39","Office of Gas and Electricity Markets","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","EO","105","105","26620","25760"
"In post","2023","30-39","Office of Gas and Electricity Markets","G6/G7","295","290","57560","56550"
"In post","2023","30-39","Office of Gas and Electricity Markets","SCS level","15","15","88300","85630"
"In post","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","155","150","36680","35580"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","EO","5","5","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","G6/G7","30","30","53080","48060"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","50","45","36730","38380"
"In post","2023","30-39","Office of Rail and Road","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","EO","5","5","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","G6/G7","50","50","59570","57260"
"In post","2023","30-39","Office of Rail and Road","SEO/HEO","30","30","39240","39430"
"In post","2023","30-39","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Scotland","G6/G7","25","25","59810","58610"
"In post","2023","30-39","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Scotland","SEO/HEO","15","15","39480","35930"
"In post","2023","30-39","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government","AA/AO","1675","1585","25250","24890"
"In post","2023","30-39","Scottish Government","EO","1995","1925","32190","31290"
"In post","2023","30-39","Scottish Government","G6/G7","1065","1035","61500","58850"
"In post","2023","30-39","Scottish Government","SCS level","15","15","84310","83530"
"In post","2023","30-39","Scottish Government","SEO/HEO","2570","2485","40680","39730"
"In post","2023","30-39","The National Archives","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","The National Archives","EO","10","10","[c]","[c]"
"In post","2023","30-39","The National Archives","G6/G7","15","15","49730","46730"
"In post","2023","30-39","The National Archives","SEO/HEO","95","95","36160","35330"
"In post","2023","30-39","UK Export Finance","EO","10","10","[c]","[c]"
"In post","2023","30-39","UK Export Finance","G6/G7","55","55","65470","67210"
"In post","2023","30-39","UK Export Finance","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","UK Export Finance","SEO/HEO","50","50","44060","44680"
"In post","2023","30-39","UK Statistics Authority","AA/AO","170","125","21290","21200"
"In post","2023","30-39","UK Statistics Authority","EO","170","160","24960","24840"
"In post","2023","30-39","UK Statistics Authority","G6/G7","415","400","54030","51460"
"In post","2023","30-39","UK Statistics Authority","SCS level","10","10","77630","73660"
"In post","2023","30-39","UK Statistics Authority","SEO/HEO","785","755","35770","37760"
"In post","2023","30-39","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","EO","5","5","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","G6/G7","10","10","78800","77420"
"In post","2023","30-39","Water Services Regulation Authority","SEO/HEO","40","35","48090","46490"
"In post","2023","30-39","Welsh Government","AA/AO","170","160","25140","25620"
"In post","2023","30-39","Welsh Government","EO","255","245","29620","30610"
"In post","2023","30-39","Welsh Government","G6/G7","200","190","61450","63900"
"In post","2023","30-39","Welsh Government","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","Welsh Government","SEO/HEO","600","570","41060","39690"
"In post","2023","40-49","Attorney General's Departments","AA/AO","275","240","23350","22870"
"In post","2023","40-49","Attorney General's Departments","EO","380","345","28610","28540"
"In post","2023","40-49","Attorney General's Departments","G6/G7","1680","1540","59880","58820"
"In post","2023","40-49","Attorney General's Departments","SCS level","110","105","83020","79860"
"In post","2023","40-49","Attorney General's Departments","SEO/HEO","395","380","37270","38760"
"In post","2023","40-49","Cabinet Office","AA/AO","65","60","22210","21720"
"In post","2023","40-49","Cabinet Office","EO","135","125","27080","27110"
"In post","2023","40-49","Cabinet Office","G6/G7","1175","1150","62640","61010"
"In post","2023","40-49","Cabinet Office","SCS level","280","275","97940","94550"
"In post","2023","40-49","Cabinet Office","SEO/HEO","605","590","37690","38420"
"In post","2023","40-49","Chancellor's other departments","EO","10","10","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","G6/G7","75","70","78390","74000"
"In post","2023","40-49","Chancellor's other departments","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","SEO/HEO","30","30","44270","45370"
"In post","2023","40-49","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","EO","20","20","25460","25300"
"In post","2023","40-49","Charity Commission","G6/G7","35","35","57200","52730"
"In post","2023","40-49","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","SEO/HEO","80","75","34410","30400"
"In post","2023","40-49","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","G6/G7","125","115","71100","73510"
"In post","2023","40-49","Competition and Markets Authority","SCS level","65","60","109070","102320"
"In post","2023","40-49","Competition and Markets Authority","SEO/HEO","35","30","40050","39440"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","AA/AO","265","235","22610","22180"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","EO","360","340","26860","25630"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","G6/G7","1200","1150","59200","58370"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","SCS level","185","175","84890","77600"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO/HEO","1360","1300","39360","39650"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","EO","10","10","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","G6/G7","180","175","59460","58190"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","SCS level","50","45","86420","78340"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","SEO/HEO","65","65","36220","35620"
"In post","2023","40-49","Department for Education","AA/AO","15","10","22970","22020"
"In post","2023","40-49","Department for Education","EO","115","105","27490","26940"
"In post","2023","40-49","Department for Education","G6/G7","1060","1010","57970","55780"
"In post","2023","40-49","Department for Education","SCS level","150","140","85060","76530"
"In post","2023","40-49","Department for Education","SEO/HEO","905","855","36950","37590"
"In post","2023","40-49","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","AA/AO","590","525","22380","22150"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","EO","520","480","26710","25920"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","G6/G7","990","955","54660","54330"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","SCS level","115","115","83260","78090"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","SEO/HEO","1280","1210","35530","37300"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for International Trade","EO","30","30","29240","29400"
"In post","2023","40-49","Department for International Trade","G6/G7","285","280","60620","58450"
"In post","2023","40-49","Department for International Trade","SCS level","75","70","88970","80000"
"In post","2023","40-49","Department for International Trade","SEO/HEO","195","190","39730","41550"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","AA/AO","35","30","22900","23250"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","EO","70","65","28130","28060"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","G6/G7","525","505","57910","56200"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","SCS level","90","85","89490","80490"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","SEO/HEO","285","270","37230","37540"
"In post","2023","40-49","Department for Transport","AA/AO","1215","1070","22670","22500"
"In post","2023","40-49","Department for Transport","EO","905","870","28320","27400"
"In post","2023","40-49","Department for Transport","G6/G7","665","645","61720","58800"
"In post","2023","40-49","Department for Transport","SCS level","120","115","87910","81930"
"In post","2023","40-49","Department for Transport","SEO/HEO","1035","1015","38180","38600"
"In post","2023","40-49","Department for Work and Pensions","AA/AO","5385","4570","21990","21690"
"In post","2023","40-49","Department for Work and Pensions","EO","9815","8910","28720","28120"
"In post","2023","40-49","Department for Work and Pensions","G6/G7","1335","1300","59090","55320"
"In post","2023","40-49","Department for Work and Pensions","SCS level","110","105","90500","82760"
"In post","2023","40-49","Department for Work and Pensions","SEO/HEO","3465","3340","37600","34170"
"In post","2023","40-49","Department of Health and Social Care","AA/AO","95","85","23070","22820"
"In post","2023","40-49","Department of Health and Social Care","EO","175","165","27620","27960"
"In post","2023","40-49","Department of Health and Social Care","G6/G7","1125","1075","59650","55610"
"In post","2023","40-49","Department of Health and Social Care","SCS level","255","240","93180","92170"
"In post","2023","40-49","Department of Health and Social Care","SEO/HEO","845","800","38540","38970"
"In post","2023","40-49","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","EO","5","5","[c]","[c]"
"In post","2023","40-49","Estyn","G6/G7","20","20","76050","78500"
"In post","2023","40-49","Estyn","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","SEO/HEO","5","5","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","EO","75","70","28000","28090"
"In post","2023","40-49","Food Standards Agency","G6/G7","120","115","57060","56210"
"In post","2023","40-49","Food Standards Agency","SCS level","10","10","90550","84460"
"In post","2023","40-49","Food Standards Agency","SEO/HEO","210","205","37550","38100"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","AA/AO","65","65","27360","26100"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","170","160","30560","29530"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6/G7","1090","1055","61880","60820"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","250","250","84430","79000"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO/HEO","635","625","39890","39450"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AA/AO","275","260","23480","23390"
"In post","2023","40-49","HM Land Registry","EO","365","330","28480","28080"
"In post","2023","40-49","HM Land Registry","G6/G7","100","100","62080","61730"
"In post","2023","40-49","HM Land Registry","SCS level","15","15","87870","83000"
