"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Tax","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","Legal","Unknown","London","15","15","[c]","[c]"
"In post","2023","Asian","Legal","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Commercial","London","20","15","[c]","[c]"
"In post","2023","Asian","No function","Commercial","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","No function","Communications","London","10","10","[c]","[c]"
"In post","2023","Asian","No function","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","No function","Corporate Finance","London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Counter Fraud","London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Counter Fraud","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Digital, Data and Technology","London","85","85","55580","59290"
"In post","2023","Asian","No function","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Economics","London","25","25","[c]","[c]"
"In post","2023","Asian","No function","Economics","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Finance","London","25","25","[c]","[c]"
"In post","2023","Asian","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Human Resources","London","25","25","[c]","[c]"
"In post","2023","Asian","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Inspector of Education and Training","London","10","10","[c]","[c]"
"In post","2023","Asian","No function","Inspector of Education and Training","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","No function","Intelligence Analysis","London","125","115","33090","30200"
"In post","2023","Asian","No function","Intelligence Analysis","Outside London","40","40","27870","26210"
"In post","2023","Asian","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","International Trade","London","120","120","48210","41750"
"In post","2023","Asian","No function","International Trade","Outside London","30","30","40430","40170"
"In post","2023","Asian","No function","International Trade","Overseas","15","15","[c]","[c]"
"In post","2023","Asian","No function","Knowledge and Information Management","London","35","35","38700","35410"
"In post","2023","Asian","No function","Knowledge and Information Management","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Legal","London","50","45","50600","48090"
"In post","2023","Asian","No function","Legal","Outside London","85","80","39830","39420"
"In post","2023","Asian","No function","Medicine","London","40","35","86360","91550"
"In post","2023","Asian","No function","Medicine","Outside London","105","95","70830","79390"
"In post","2023","Asian","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Operational Delivery","London","5700","5225","32750","31450"
"In post","2023","Asian","No function","Operational Delivery","Outside London","10870","9880","27250","26410"
"In post","2023","Asian","No function","Operational Delivery","Overseas","5","5","[c]","[c]"
"In post","2023","Asian","No function","Operational Delivery","Unknown","45","45","27400","28050"
"In post","2023","Asian","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Other","London","235","225","36060","32520"
"In post","2023","Asian","No function","Other","Outside London","190","175","30280","27140"
"In post","2023","Asian","No function","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Planning","London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Planning Inspectors","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Policy","London","1615","1580","47110","43210"
"In post","2023","Asian","No function","Policy","Outside London","355","350","39280","37470"
"In post","2023","Asian","No function","Policy","Overseas","105","105","50860","53970"
"In post","2023","Asian","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Project Delivery","London","150","150","45540","43210"
"In post","2023","Asian","No function","Project Delivery","Outside London","45","45","38320","39000"
"In post","2023","Asian","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Psychology","London","5","5","[c]","[c]"
"In post","2023","Asian","No function","Psychology","Outside London","40","40","37270","32420"
"In post","2023","Asian","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Science and Engineering","London","145","145","42110","41160"
"In post","2023","Asian","No function","Science and Engineering","Outside London","265","255","37460","34860"
"In post","2023","Asian","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Security","London","10","10","[c]","[c]"
"In post","2023","Asian","No function","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Tax","London","355","340","43010","39790"
"In post","2023","Asian","No function","Tax","Outside London","1095","1050","33840","34700"
"In post","2023","Asian","No function","Unknown","London","355","345","43640","39450"
"In post","2023","Asian","No function","Unknown","Outside London","305","300","33570","31350"
"In post","2023","Asian","No function","Unknown","Overseas","20","20","[c]","[c]"
"In post","2023","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Medicine","London","10","5","[c]","[c]"
"In post","2023","Asian","Project Delivery","Operational Delivery","London","50","50","39640","33940"
"In post","2023","Asian","Project Delivery","Operational Delivery","Outside London","40","40","36930","35000"
"In post","2023","Asian","Project Delivery","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Operational Research","London","10","10","[c]","[c]"
"In post","2023","Asian","Project Delivery","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Other","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Policy","London","140","135","52810","48070"
"In post","2023","Asian","Project Delivery","Policy","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Project Delivery","London","435","425","46550","43210"
"In post","2023","Asian","Project Delivery","Project Delivery","Outside London","515","505","41560","38080"
"In post","2023","Asian","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Science and Engineering","London","40","35","46660","41480"
"In post","2023","Asian","Project Delivery","Science and Engineering","Outside London","55","55","42550","41480"
"In post","2023","Asian","Project Delivery","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Tax","London","30","25","[c]","[c]"
"In post","2023","Asian","Project Delivery","Tax","Outside London","40","35","35060","35000"
"In post","2023","Asian","Project Delivery","Unknown","London","15","15","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","Outside London","25","20","[c]","[c]"
"In post","2023","Asian","Property","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Finance","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","Property","Human Resources","London","[c]","[c]","[c]","[c]"
