"Status","Year","Age","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Black","Department for Work and Pensions (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Department for Work and Pensions (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Courts and Tribunals Service","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Prison and Probation Service","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Revenue and Customs (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Home Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Cabinet Office (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Education (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Transport (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Work and Pensions (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Department for Work and Pensions (excl. agencies)","Outside London","25","[c]","[c]","[c]"
