"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","Unknown","London","Unknown","795","790","42200","30130"
"In post","2023","Cabinet Office","Unknown","Outside London","Heterosexual / straight","650","625","37330","32960"
"In post","2023","Cabinet Office","Unknown","Outside London","LGBO","85","80","35380","32800"
"In post","2023","Cabinet Office","Unknown","Outside London","Undeclared","45","40","38210","33020"
"In post","2023","Cabinet Office","Unknown","Outside London","Unknown","285","275","33680","28840"
"In post","2023","Cabinet Office","Unknown","Unknown","Heterosexual / straight","40","40","41790","38460"
"In post","2023","Cabinet Office","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","Unknown","50","50","38040","24610"
"In post","2023","Chancellor's other departments","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Finance","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Chancellor's other departments","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Finance","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","London","Heterosexual / straight","170","160","70390","67430"
"In post","2023","Chancellor's other departments","Other","London","LGBO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","London","Undeclared","35","35","69380","61980"
"In post","2023","Chancellor's other departments","Other","London","Unknown","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","Communications","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Charity Commission","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","Heterosexual / straight","30","30","39830","38800"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Charity Commission","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Finance","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","Human Resources","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Charity Commission","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Charity Commission","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","London","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","London","Heterosexual / straight","30","25","[c]","[c]"
