"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Commercial","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Communications","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Communications","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","110","105","42790","38630"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Economics","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Finance","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Finance","Outside London","55","50","43090","37760"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Human Resources","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","50","50","43670","38500"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","715","660","26780","24920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Other","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Policy","London","250","245","45620","40260"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Policy","Outside London","250","240","39570","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","35","35","33900","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Property","Outside London","65","60","37840","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","120","120","31620","29180"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Human Resources","London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","International Trade","London","95","95","49010","42210"
"In post","2023","Declared disabled","Department for International Trade","International Trade","Outside London","35","35","39620","38570"
"In post","2023","Declared disabled","Department for International Trade","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Operational Delivery","London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Other","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Policy","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Project Delivery","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Communications","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","10","10","[c]","[c]"
