"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","London","London","15","15","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","London","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","London","London","65","60","56020","54320"
"In post","2023","Other ethnicity","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","London","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Delivery","East Midlands (England)","Outside London","55","50","29290","28120"
"In post","2023","Other ethnicity","Operational Delivery","East of England","Outside London","80","75","31590","30810"
"In post","2023","Other ethnicity","Operational Delivery","London","London","515","485","34820","32520"
"In post","2023","Other ethnicity","Operational Delivery","North East (England)","Outside London","35","35","25730","22960"
"In post","2023","Other ethnicity","Operational Delivery","North West (England)","Outside London","130","120","29050","28120"
"In post","2023","Other ethnicity","Operational Delivery","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Delivery","Scotland","Outside London","70","65","29460","25880"
"In post","2023","Other ethnicity","Operational Delivery","South East (England)","Outside London","125","115","31320","28860"
"In post","2023","Other ethnicity","Operational Delivery","South West (England)","Outside London","45","45","31410","28120"
"In post","2023","Other ethnicity","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Delivery","Wales","Outside London","60","55","28770","25300"
"In post","2023","Other ethnicity","Operational Delivery","West Midlands (England)","Outside London","100","90","27140","27580"
"In post","2023","Other ethnicity","Operational Delivery","Yorkshire and The Humber","Outside London","80","75","28420","27240"
"In post","2023","Other ethnicity","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Other","London","London","35","30","49080","39150"
"In post","2023","Other ethnicity","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Other","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectors","Scotland","Outside London","[c]","[c]","[c]","[c]"
