"Status","Year","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Government Commercial Organisation","Yorkshire and The Humber","Outside London","170","165","67620","65500"
"In post","2023","Government Internal Audit Agency","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","London","London","180","170","51600","51730"
"In post","2023","Government Internal Audit Agency","North East (England)","Outside London","25","25","51630","48780"
"In post","2023","Government Internal Audit Agency","North West (England)","Outside London","55","50","47860","42700"
"In post","2023","Government Internal Audit Agency","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","South East (England)","Outside London","10","10","43710","38740"
"In post","2023","Government Internal Audit Agency","South West (England)","Outside London","40","40","49520","48780"
"In post","2023","Government Internal Audit Agency","Unknown","Unknown","25","20","48950","45180"
"In post","2023","Government Internal Audit Agency","Wales","Outside London","25","25","50800","51350"
"In post","2023","Government Internal Audit Agency","West Midlands (England)","Outside London","35","30","50820","46290"
"In post","2023","Government Internal Audit Agency","Yorkshire and The Humber","Outside London","70","60","47130","44500"
"In post","2023","Government Legal Department","London","London","2430","2270","55900","53390"
"In post","2023","Government Legal Department","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Government Legal Department","South West (England)","Outside London","75","65","56710","54320"
"In post","2023","Government Legal Department","Yorkshire and The Humber","Outside London","160","150","52750","52020"
"In post","2023","Government Property Agency","East Midlands (England)","Outside London","35","35","49200","52120"
"In post","2023","Government Property Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","London","London","115","115","53390","55790"
"In post","2023","Government Property Agency","North West (England)","Outside London","50","45","49150","50860"
"In post","2023","Government Property Agency","South West (England)","Outside London","30","30","49640","51020"
"In post","2023","Government Property Agency","Wales","Outside London","10","10","40930","35650"
"In post","2023","Government Property Agency","West Midlands (England)","Outside London","85","85","47430","39830"
"In post","2023","Government Property Agency","Yorkshire and The Humber","Outside London","65","65","51490","51020"
"In post","2023","HM Courts and Tribunals Service","East Midlands (England)","Outside London","1530","1365","25390","21780"
"In post","2023","HM Courts and Tribunals Service","East of England","Outside London","1015","900","26800","21780"
"In post","2023","HM Courts and Tribunals Service","London","London","3870","3630","32560","29660"
"In post","2023","HM Courts and Tribunals Service","North East (England)","Outside London","650","570","27400","21780"
"In post","2023","HM Courts and Tribunals Service","North West (England)","Outside London","2090","1890","26610","21780"
"In post","2023","HM Courts and Tribunals Service","Scotland","Outside London","180","170","26820","21780"
"In post","2023","HM Courts and Tribunals Service","South East (England)","Outside London","1270","1120","26930","21780"
"In post","2023","HM Courts and Tribunals Service","South West (England)","Outside London","950","840","26300","21780"
"In post","2023","HM Courts and Tribunals Service","Unknown","Unknown","25","25","24350","21780"
"In post","2023","HM Courts and Tribunals Service","Wales","Outside London","1025","935","26300","21780"
"In post","2023","HM Courts and Tribunals Service","West Midlands (England)","Outside London","2050","1845","25380","21780"
"In post","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","1175","1020","26290","21780"
"In post","2023","HM Crown Prosecution Service Inspectorate","London","London","15","15","64600","62460"
"In post","2023","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Outside London","10","10","62610","59120"
"In post","2023","HM Land Registry","East Midlands (England)","Outside London","915","835","32450","28080"
"In post","2023","HM Land Registry","East of England","Outside London","315","285","31680","28080"
"In post","2023","HM Land Registry","London","London","395","375","42790","38410"
"In post","2023","HM Land Registry","North East (England)","Outside London","750","685","29910","28080"
"In post","2023","HM Land Registry","North West (England)","Outside London","985","885","31380","28080"
"In post","2023","HM Land Registry","South West (England)","Outside London","1520","1370","34110","32690"
"In post","2023","HM Land Registry","Wales","Outside London","845","760","30710","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Outside London","625","570","31300","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Outside London","360","325","30820","28080"
"In post","2023","HM Prison and Probation Service","East Midlands (England)","Outside London","6065","5715","31380","29890"
"In post","2023","HM Prison and Probation Service","East of England","Outside London","6485","6095","31430","30410"
"In post","2023","HM Prison and Probation Service","London","London","7535","7240","37350","34820"
"In post","2023","HM Prison and Probation Service","North East (England)","Outside London","4300","4015","31480","30440"
"In post","2023","HM Prison and Probation Service","North West (England)","Outside London","9020","8480","31260","29050"
"In post","2023","HM Prison and Probation Service","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","South East (England)","Outside London","9195","8690","32350","31890"
"In post","2023","HM Prison and Probation Service","South West (England)","Outside London","4910","4550","31350","29890"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","75","70","27800","28880"
"In post","2023","HM Prison and Probation Service","Wales","Outside London","3565","3375","31330","29590"
"In post","2023","HM Prison and Probation Service","West Midlands (England)","Outside London","6490","6125","31570","30180"
"In post","2023","HM Prison and Probation Service","Yorkshire and The Humber","Outside London","8105","7605","31540","30440"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","4490","4250","34800","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","East of England","Outside London","625","565","32790","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","London","9615","9165","46730","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","11185","10120","31970","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","13955","13090","34110","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","2405","2265","32370","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","7780","7120","31170","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","2295","2080","33940","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","1480","1410","40050","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Outside London","4425","4140","32200","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","4875","4620","36540","34700"
