"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Commercial Service","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Liverpool","Outside London","375","365","39760","40450"
"In post","2023","Crown Commercial Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Monmouthshire and Newport","Outside London","110","110","37800","32350"
"In post","2023","Crown Commercial Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Norwich and East Norfolk","Outside London","140","135","39660","39860"
"In post","2023","Crown Commercial Service","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Tower Hamlets","London","60","60","56910","57000"
"In post","2023","Crown Commercial Service","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","130","120","36590","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Outside London","115","105","39230","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","Caithness and Sutherland, and Ross and Cromarty","Outside London","10","10","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","590","565","42060","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Outside London","80","75","37090","29450"
"In post","2023","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Outside London","45","45","35170","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","85","80","36840","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","75","70","29110","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","70","70","38700","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","690","650","40890","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","125","115","41480","32000"
"In post","2023","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","70","65","38890","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","10","28540","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","100","95","42780","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","Outside London","25","25","41840","34740"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Borders","Outside London","15","15","29640","23700"
"In post","2023","Crown Office and Procurator Fiscal Service","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","180","165","41720","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","West Lothian","Outside London","30","30","35350","29070"
"In post","2023","Crown Prosecution Service","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Berkshire","Outside London","130","125","41590","33750"
"In post","2023","Crown Prosecution Service","Bexley and Greenwich","London","10","10","38920","25600"
"In post","2023","Crown Prosecution Service","Birmingham","Outside London","540","510","40770","38760"
"In post","2023","Crown Prosecution Service","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Brighton and Hove","Outside London","120","115","40800","30560"
"In post","2023","Crown Prosecution Service","Bristol, City of","Outside London","185","180","40600","35000"
"In post","2023","Crown Prosecution Service","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cambridgeshire CC","Outside London","20","20","42930","49050"
"In post","2023","Crown Prosecution Service","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cardiff and Vale of Glamorgan","Outside London","235","215","41220","38760"
"In post","2023","Crown Prosecution Service","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cheshire East","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","30","25","37220","30020"
"In post","2023","Crown Prosecution Service","Croydon","London","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Devon CC","Outside London","110","105","40930","38940"
"In post","2023","Crown Prosecution Service","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Durham","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Cumbria","Outside London","30","25","41550","42030"
"In post","2023","Crown Prosecution Service","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Kent","Outside London","130","120","40720","34730"
"In post","2023","Crown Prosecution Service","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Flintshire and Wrexham","Outside London","95","85","40810","38940"
"In post","2023","Crown Prosecution Service","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Haringey and Islington","London","10","10","40910","25600"
"In post","2023","Crown Prosecution Service","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Heart of Essex","Outside London","210","195","42840","38460"
"In post","2023","Crown Prosecution Service","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hertfordshire CC","Outside London","195","175","44840","41340"
"In post","2023","Crown Prosecution Service","Hounslow and Richmond upon Thames","London","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kingston upon Hull, City of","Outside London","80","75","39810","33810"
"In post","2023","Crown Prosecution Service","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leeds","Outside London","405","375","40870","38760"
"In post","2023","Crown Prosecution Service","Leicester","Outside London","155","145","38230","32520"
"In post","2023","Crown Prosecution Service","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lewisham and Southwark","London","10","10","30230","25600"
"In post","2023","Crown Prosecution Service","Lincolnshire CC","Outside London","20","20","46990","56450"
"In post","2023","Crown Prosecution Service","Liverpool","Outside London","420","405","37820","31180"
"In post","2023","Crown Prosecution Service","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Manchester","Outside London","390","365","40450","35000"
"In post","2023","Crown Prosecution Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
