"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Policy","London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Policy","London","G6","35","35","67940","66530"
"In post","2023","Cabinet Office","Policy","London","G7","110","110","57160","56430"
"In post","2023","Cabinet Office","Policy","London","HEO","45","45","35770","35650"
"In post","2023","Cabinet Office","Policy","London","SCS level","15","15","87680","83210"
"In post","2023","Cabinet Office","Policy","London","SEO","75","70","42010","41870"
"In post","2023","Cabinet Office","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Policy","Outside London","G6","10","10","63600","64820"
"In post","2023","Cabinet Office","Policy","Outside London","G7","35","35","52250","51290"
"In post","2023","Cabinet Office","Policy","Outside London","HEO","20","20","33620","33020"
"In post","2023","Cabinet Office","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Policy","Outside London","SEO","25","25","40070","39580"
"In post","2023","Cabinet Office","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Policy","Unknown","G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","London","G6","20","20","67030","66530"
"In post","2023","Cabinet Office","Project Delivery","London","G7","25","25","58300","57900"
"In post","2023","Cabinet Office","Project Delivery","London","HEO","180","180","31100","30130"
"In post","2023","Cabinet Office","Project Delivery","London","SCS level","15","10","109410","116080"
"In post","2023","Cabinet Office","Project Delivery","London","SEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","Outside London","G7","25","20","52770","52840"
"In post","2023","Cabinet Office","Project Delivery","Outside London","HEO","105","105","30790","30130"
"In post","2023","Cabinet Office","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","Outside London","SEO","15","15","38440","38420"
"In post","2023","Cabinet Office","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Property","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Property","London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Property","London","G6","10","10","67640","66570"
"In post","2023","Cabinet Office","Property","London","G7","30","30","55920","56150"
"In post","2023","Cabinet Office","Property","London","HEO","20","20","32430","30130"
"In post","2023","Cabinet Office","Property","London","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Property","London","SEO","15","15","41760","41820"
"In post","2023","Cabinet Office","Property","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Property","Outside London","G6","30","30","62200","62010"
"In post","2023","Cabinet Office","Property","Outside London","G7","60","60","52220","52550"
"In post","2023","Cabinet Office","Property","Outside London","HEO","50","50","31340","31130"
"In post","2023","Cabinet Office","Property","Outside London","SCS level","10","10","104190","102000"
"In post","2023","Cabinet Office","Property","Outside London","SEO","30","25","38670","38420"
"In post","2023","Cabinet Office","Psychology","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Science and Engineering","London","HEO","85","85","30260","30130"
"In post","2023","Cabinet Office","Science and Engineering","Outside London","HEO","15","15","30330","30130"
"In post","2023","Cabinet Office","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Security","London","AO","15","15","25280","25280"
"In post","2023","Cabinet Office","Security","London","EO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Security","London","G6","25","25","67460","66530"
"In post","2023","Cabinet Office","Security","London","G7","30","30","57750","56430"
"In post","2023","Cabinet Office","Security","London","HEO","30","30","36430","35740"
"In post","2023","Cabinet Office","Security","London","SCS level","25","25","92410","82890"
"In post","2023","Cabinet Office","Security","London","SEO","15","15","42510","41870"
"In post","2023","Cabinet Office","Security","Outside London","AO","20","20","21790","21830"
"In post","2023","Cabinet Office","Security","Outside London","EO","15","15","26450","27110"
"In post","2023","Cabinet Office","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Security","Outside London","G7","5","0","[c]","[c]"
"In post","2023","Cabinet Office","Security","Outside London","HEO","185","175","34450","34320"
"In post","2023","Cabinet Office","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Security","Outside London","SEO","10","10","40960","41740"
"In post","2023","Cabinet Office","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Security","Unknown","HEO","15","15","35540","35740"
"In post","2023","Cabinet Office","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","London","HEO","80","80","31160","30130"
"In post","2023","Cabinet Office","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","Outside London","HEO","35","35","31350","32960"
"In post","2023","Cabinet Office","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","London","AO","70","70","25280","25280"
"In post","2023","Cabinet Office","Unknown","London","EO","220","215","28750","28370"
"In post","2023","Cabinet Office","Unknown","London","G6","235","230","68310","66530"
"In post","2023","Cabinet Office","Unknown","London","G7","475","465","57420","56430"
"In post","2023","Cabinet Office","Unknown","London","HEO","835","830","32040","30140"
"In post","2023","Cabinet Office","Unknown","London","SCS level","170","165","93540","81600"
"In post","2023","Cabinet Office","Unknown","London","SEO","205","205","42290","41870"
"In post","2023","Cabinet Office","Unknown","Outside London","AO","165","155","21790","21830"
"In post","2023","Cabinet Office","Unknown","Outside London","EO","215","200","25770","25090"
"In post","2023","Cabinet Office","Unknown","Outside London","G6","45","45","66130","63500"
"In post","2023","Cabinet Office","Unknown","Outside London","G7","145","140","53880","51290"
"In post","2023","Cabinet Office","Unknown","Outside London","HEO","355","350","31930","32640"
"In post","2023","Cabinet Office","Unknown","Outside London","SCS level","30","30","100950","92660"
"In post","2023","Cabinet Office","Unknown","Outside London","SEO","110","105","39470","38460"
"In post","2023","Cabinet Office","Unknown","Unknown","EO","50","50","25160","24610"
"In post","2023","Cabinet Office","Unknown","Unknown","G6","10","10","65760","64210"
"In post","2023","Cabinet Office","Unknown","Unknown","G7","20","20","55190","55790"
"In post","2023","Cabinet Office","Unknown","Unknown","HEO","10","10","32670","32640"
"In post","2023","Cabinet Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","SEO","15","15","39570","38460"
"In post","2023","Chancellor's other departments","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","G7","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","HEO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
