"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","AO","15","[c]","27510","22220"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","EO","10","[c]","27010","27190"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","AO","40","[c]","21910","21690"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","EO","25","[c]","27510","27570"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","G7","15","[c]","54850","54000"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","SEO","15","[c]","39270","38610"
"Leaver CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","AO","35","[c]","22600","21690"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","EO","55","[c]","27620","27570"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","G6","25","[c]","65230","63100"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","G7","40","[c]","54570","51560"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","HEO","20","[c]","30570","29970"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","SEO","40","[c]","40620","38400"
"Leaver CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","AO","70","[c]","21830","21690"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","EO","75","[c]","28000","27570"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","G7","25","[c]","56810","56460"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","25","[c]","33950","33670"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","30","[c]","41270","39920"
"Leaver CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","45","[c]","22460","21780"
"Leaver CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","40","[c]","27680","27650"
"Leaver CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","AO","15","[c]","21980","21690"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","EO","20","[c]","27490","27570"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","HEO","15","[c]","33610","33830"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","AO","25","[c]","23230","22400"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","EO","45","[c]","29440","29290"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","SEO","10","[c]","43350","41890"
"Leaver CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","East Anglia","AA","20","[c]","22120","20750"
"Leaver CS","2023","50-59","East of England","East Anglia","AO","70","[c]","22500","21780"
"Leaver CS","2023","50-59","East of England","East Anglia","EO","65","[c]","28040","27570"
"Leaver CS","2023","50-59","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","East Anglia","G7","15","[c]","52630","50050"
"Leaver CS","2023","50-59","East of England","East Anglia","HEO","30","[c]","35510","34320"
"Leaver CS","2023","50-59","East of England","East Anglia","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","East Anglia","SEO","25","[c]","44470","40620"
"Leaver CS","2023","50-59","East of England","East Anglia","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Essex","AO","25","[c]","23490","23250"
"Leaver CS","2023","50-59","East of England","Essex","EO","50","[c]","29180","29290"
"Leaver CS","2023","50-59","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Essex","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Essex","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Essex","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Inner London - East","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Inner London - East","AO","40","[c]","24710","25480"
"Leaver CS","2023","50-59","London","Inner London - East","EO","55","[c]","30440","30970"
"Leaver CS","2023","50-59","London","Inner London - East","G6","25","[c]","72180","71340"
"Leaver CS","2023","50-59","London","Inner London - East","G7","50","[c]","58880","56440"
"Leaver CS","2023","50-59","London","Inner London - East","HEO","30","[c]","36380","35000"
"Leaver CS","2023","50-59","London","Inner London - East","SCS level","20","[c]","111950","100040"
"Leaver CS","2023","50-59","London","Inner London - East","SEO","25","[c]","46260","45190"
"Leaver CS","2023","50-59","London","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Inner London - West","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Inner London - West","AO","50","[c]","26210","25480"
"Leaver CS","2023","50-59","London","Inner London - West","EO","90","[c]","30260","29930"
"Leaver CS","2023","50-59","London","Inner London - West","G6","110","[c]","70660","68760"
"Leaver CS","2023","50-59","London","Inner London - West","G7","140","[c]","58720","57410"
"Leaver CS","2023","50-59","London","Inner London - West","HEO","95","[c]","36520","35690"
"Leaver CS","2023","50-59","London","Inner London - West","SCS level","110","[c]","108580","95380"
"Leaver CS","2023","50-59","London","Inner London - West","SEO","90","[c]","42770","43090"
"Leaver CS","2023","50-59","London","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - East and North East","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - East and North East","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - East and North East","EO","35","[c]","30690","31060"
"Leaver CS","2023","50-59","London","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - South","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - South","AO","20","[c]","25660","25630"
"Leaver CS","2023","50-59","London","Outer London - South","EO","45","[c]","31230","30460"
"Leaver CS","2023","50-59","London","Outer London - South","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - South","G7","15","[c]","60460","59290"
"Leaver CS","2023","50-59","London","Outer London - South","HEO","25","[c]","36340","36310"
"Leaver CS","2023","50-59","London","Outer London - South","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - South","SEO","25","[c]","44850","43500"
"Leaver CS","2023","50-59","London","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - West and North West","AO","25","[c]","25360","25480"
"Leaver CS","2023","50-59","London","Outer London - West and North West","EO","40","[c]","30660","31060"
"Leaver CS","2023","50-59","London","Outer London - West and North West","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - West and North West","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - West and North West","HEO","10","[c]","34330","34530"
"Leaver CS","2023","50-59","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Outer London - West and North West","SEO","20","[c]","44100","42410"
"Leaver CS","2023","50-59","London","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","AO","110","[c]","21560","21690"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","EO","55","[c]","27430","27570"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","G6","15","[c]","68170","66340"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","G7","25","[c]","55440","56450"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","HEO","30","[c]","32900","33020"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","SEO","30","[c]","41770","38940"
"Leaver CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","Tees Valley and Durham","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","Tees Valley and Durham","AO","100","[c]","21700","21690"
"Leaver CS","2023","50-59","North East (England)","Tees Valley and Durham","EO","45","[c]","27620","28080"
"Leaver CS","2023","50-59","North East (England)","Tees Valley and Durham","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","Tees Valley and Durham","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","Tees Valley and Durham","SEO","15","[c]","42810","41510"
"Leaver CS","2023","50-59","North East (England)","Tees Valley and Durham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cheshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cheshire","AO","35","[c]","22660","21780"
"Leaver CS","2023","50-59","North West (England)","Cheshire","EO","20","[c]","30100","28120"
"Leaver CS","2023","50-59","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cheshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cheshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cheshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cumbria","AO","20","[c]","24940","22150"
"Leaver CS","2023","50-59","North West (England)","Cumbria","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cumbria","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","AA","15","[c]","20460","19930"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","AO","140","[c]","21530","21500"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","EO","75","[c]","27130","27570"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","G7","35","[c]","56940","56190"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","HEO","30","[c]","34110","33780"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","SEO","35","[c]","39850","38470"
"Leaver CS","2023","50-59","North West (England)","Greater Manchester","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Lancashire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","Lancashire","AO","100","[c]","21590","21690"
