"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","185","185","38400","39250"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","155","155","39070","39460"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","5","5","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","40","40","57050","54780"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","EO","Female","70","70","27960","26940"
"In post","2023","Asian","Department for Education (excl. agencies)","EO","Male","40","40","27480","26940"
"In post","2023","Asian","Department for Education (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","G6/G7","Female","120","120","56780","55020"
"In post","2023","Asian","Department for Education (excl. agencies)","G6/G7","Male","90","90","56760","55020"
"In post","2023","Asian","Department for Education (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","SEO/HEO","Female","215","210","36590","37590"
"In post","2023","Asian","Department for Education (excl. agencies)","SEO/HEO","Male","140","140","36430","37590"
"In post","2023","Asian","Department for Education (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","45","40","27620","26850"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","55","55","56290","54330"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","40","40","55390","54330"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","90","90","35950","35280"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","75","70","36640","37300"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","EO","Female","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","EO","Male","20","20","[c]","[c]"
"In post","2023","Asian","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","G6/G7","Female","45","45","58880","55500"
"In post","2023","Asian","Department for International Trade","G6/G7","Male","50","50","59390","56690"
"In post","2023","Asian","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Asian","Department for International Trade","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","SEO/HEO","Female","95","95","38490","36620"
"In post","2023","Asian","Department for International Trade","SEO/HEO","Male","75","75","39830","40420"
"In post","2023","Asian","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","25","25","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","15","15","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","50","50","57200","54630"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","40","40","57430","54630"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","85","85","36430","35810"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","65","65","36840","37060"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","EO","Female","15","15","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","EO","Male","20","20","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","G6/G7","Female","60","60","60170","56740"
"In post","2023","Asian","Department for Transport (excl. agencies)","G6/G7","Male","60","60","59930","56340"
"In post","2023","Asian","Department for Transport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","SEO/HEO","Female","95","90","39600","39430"
"In post","2023","Asian","Department for Transport (excl. agencies)","SEO/HEO","Male","85","85","39140","38220"
"In post","2023","Asian","Department for Transport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","Female","1425","1115","22670","21690"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","Male","880","830","22250","21690"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","EO","Female","2620","2280","29880","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","EO","Male","1830","1785","29460","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","Female","80","75","58370","55150"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","Male","105","105","58250","56500"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","475","455","38100","39150"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","380","375","37960","38470"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","EO","Female","25","25","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","Female","60","60","57520","54690"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","Male","30","25","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","75","75","37890","38120"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","55","55","36990","35570"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
