"Status","Year","Ethnicity","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","AO","25","20","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","EO","10","10","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","G7","25","25","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","HEO","30","30","31730","31560"
"In post","2023","Mixed","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","SEO","20","20","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","SEO","10","10","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","SEO","15","10","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","AO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","EO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","G7","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","HEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","SEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","HEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","AO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","EO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","G7","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","AO","15","10","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","G7","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","HEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","SEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","G7","[c]","[c]","[c]","[c]"
