"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared non-disabled","Ministry of Defence","Outside London","3460","3440","31320","31760"
"In post","2023","20-29","Declared non-disabled","Ministry of Defence","Overseas","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Ministry of Justice","London","1685","1670","34970","33850"
"In post","2023","20-29","Declared non-disabled","Ministry of Justice","Outside London","9485","9320","27810","28880"
"In post","2023","20-29","Declared non-disabled","Ministry of Justice","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","National Crime Agency","London","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","National Crime Agency","Outside London","35","35","35760","36040"
"In post","2023","20-29","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Northern Ireland Office","London","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Northern Ireland Office","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","35","35","34750","36000"
"In post","2023","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","115","115","28960","27140"
"In post","2023","20-29","Declared non-disabled","Office of Gas and Electricity Markets","London","180","180","34520","33400"
"In post","2023","20-29","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","140","135","29500","26950"
"In post","2023","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","40","40","31170","31310"
"In post","2023","20-29","Declared non-disabled","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of the Secretary of State for Scotland","London","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Scottish Government","Outside London","2090","2060","31590","29450"
"In post","2023","20-29","Declared non-disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","The National Archives","London","50","50","31910","29840"
"In post","2023","20-29","Declared non-disabled","UK Export Finance","London","115","115","40530","37150"
"In post","2023","20-29","Declared non-disabled","UK Statistics Authority","London","60","60","38210","34560"
"In post","2023","20-29","Declared non-disabled","UK Statistics Authority","Outside London","465","450","31980","31560"
"In post","2023","20-29","Declared non-disabled","UK Supreme Court","London","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Water Services Regulation Authority","London","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Water Services Regulation Authority","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Welsh Government","Outside London","400","390","29960","27890"
"In post","2023","20-29","Declared non-disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Attorney General's Departments","London","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Attorney General's Departments","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Cabinet Office","London","40","40","41630","38330"
"In post","2023","20-29","Undeclared","Cabinet Office","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","London","50","50","43660","41060"
"In post","2023","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Digital, Culture, Media and Sport","London","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Education","London","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Education","Outside London","40","35","34050","33950"
"In post","2023","20-29","Undeclared","Department for Environment, Food and Rural Affairs","London","30","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","70","70","27580","25920"
"In post","2023","20-29","Undeclared","Department for International Trade","London","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Levelling Up, Housing and Communities","London","30","30","39870","40390"
"In post","2023","20-29","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Department for Transport","London","40","40","43080","43320"
"In post","2023","20-29","Undeclared","Department for Transport","Outside London","70","70","28300","26780"
"In post","2023","20-29","Undeclared","Department for Work and Pensions","London","50","50","34880","32520"
"In post","2023","20-29","Undeclared","Department for Work and Pensions","Outside London","305","295","27020","28120"
"In post","2023","20-29","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Department of Health and Social Care","London","80","75","40960","40880"
"In post","2023","20-29","Undeclared","Department of Health and Social Care","Outside London","60","60","31990","29970"
"In post","2023","20-29","Undeclared","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Food Standards Agency","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","HM Land Registry","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","HM Revenue and Customs","London","45","45","42170","39450"
"In post","2023","20-29","Undeclared","HM Revenue and Customs","Outside London","260","255","30150","27890"
"In post","2023","20-29","Undeclared","HM Treasury","London","140","140","38800","33820"
"In post","2023","20-29","Undeclared","HM Treasury","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Home Office","London","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Home Office","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Ministry of Defence","London","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Ministry of Defence","Outside London","140","140","31210","31920"
"In post","2023","20-29","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Ministry of Justice","London","100","100","34520","33800"
"In post","2023","20-29","Undeclared","Ministry of Justice","Outside London","395","390","27350","26630"
"In post","2023","20-29","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Office of Rail and Road","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Scottish Government","Outside London","45","45","30540","29450"
"In post","2023","20-29","Undeclared","UK Export Finance","London","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","UK Statistics Authority","Outside London","25","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Welsh Government","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Attorney General's Departments","London","150","150","32860","28200"
"In post","2023","20-29","Unknown","Attorney General's Departments","Outside London","335","335","29630","26900"
"In post","2023","20-29","Unknown","Cabinet Office","London","1055","1055","33130","30130"
"In post","2023","20-29","Unknown","Cabinet Office","Outside London","395","390","30540","30130"
"In post","2023","20-29","Unknown","Cabinet Office","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Charity Commission","London","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Charity Commission","Outside London","35","30","25600","25300"
"In post","2023","20-29","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Department for Business, Energy and Industrial Strategy","London","455","455","42910","41060"
"In post","2023","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","375","370","30250","29160"
"In post","2023","20-29","Unknown","Department for Digital, Culture, Media and Sport","London","75","75","39530","37690"
"In post","2023","20-29","Unknown","Department for Digital, Culture, Media and Sport","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Department for Education","London","265","265","41900","41440"
"In post","2023","20-29","Unknown","Department for Education","Outside London","515","510","32730","30330"
