"Status","Year","Ethnicity","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Legal","40","[c]","42620","45230"
"New entrant CS","2023","Black","Attorney General's Departments","Operational Delivery","50","[c]","24800","25600"
"New entrant CS","2023","Black","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Digital, Data and Technology","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Operational Delivery","70","[c]","25930","25610"
"New entrant CS","2023","Black","Department for Work and Pensions","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Other","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Digital, Data and Technology","50","[c]","37080","34400"
"New entrant CS","2023","Black","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Operational Delivery","125","[c]","24090","22520"
"New entrant CS","2023","Black","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Tax","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Unknown","30","[c]","25760","22520"
"New entrant CS","2023","Black","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Policy","[c]","[c]","[c]","[c]"
