"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Department for Work and Pensions","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Work and Pensions","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Department for Work and Pensions","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","East of England","Outside London","10","10","47750","41890"
"In post","2023","Commercial","Department of Health and Social Care","London","London","125","125","47320","42120"
"In post","2023","Commercial","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","North West (England)","Outside London","20","20","37500","38120"
"In post","2023","Commercial","Department of Health and Social Care","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","South East (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","South West (England)","Outside London","10","10","43920","37060"
"In post","2023","Commercial","Department of Health and Social Care","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","Yorkshire and The Humber","Outside London","55","50","46590","39190"
"In post","2023","Commercial","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","Yorkshire and The Humber","Outside London","15","15","38830","37910"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","London","London","35","35","51430","45260"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Scotland","Outside London","40","40","41170","40810"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","South East (England)","Outside London","85","85","41820","38330"
"In post","2023","Commercial","HM Land Registry","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","London","London","5","5","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","London","London","10","5","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","North West (England)","Outside London","110","105","38490","35000"
"In post","2023","Commercial","HM Revenue and Customs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","West Midlands (England)","Outside London","25","25","40130","41860"
"In post","2023","Commercial","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Treasury","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","London","London","60","60","43370","43210"
"In post","2023","Commercial","Home Office","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Home Office","North West (England)","Outside London","35","35","37440","39000"
"In post","2023","Commercial","Home Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Home Office","Yorkshire and The Humber","Outside London","10","10","39670","39090"
"In post","2023","Commercial","Ministry of Defence","East Midlands (England)","Outside London","15","15","37460","34300"
"In post","2023","Commercial","Ministry of Defence","East of England","Outside London","60","60","35930","35720"
"In post","2023","Commercial","Ministry of Defence","London","London","60","55","42590","38680"
"In post","2023","Commercial","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","North West (England)","Outside London","20","20","38810","41800"
"In post","2023","Commercial","Ministry of Defence","Northern Ireland","Outside London","10","10","31690","28800"
"In post","2023","Commercial","Ministry of Defence","Overseas","Overseas","25","25","70880","70090"
"In post","2023","Commercial","Ministry of Defence","Scotland","Outside London","140","135","35090","33990"
"In post","2023","Commercial","Ministry of Defence","South East (England)","Outside London","310","300","36040","35490"
"In post","2023","Commercial","Ministry of Defence","South West (England)","Outside London","1465","1405","40950","41200"
"In post","2023","Commercial","Ministry of Defence","Wales","Outside London","30","30","33240","33990"
"In post","2023","Commercial","Ministry of Defence","West Midlands (England)","Outside London","65","65","37200","34300"
"In post","2023","Commercial","Ministry of Defence","Yorkshire and The Humber","Outside London","15","15","35700","39060"
"In post","2023","Commercial","Ministry of Justice","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","London","London","105","105","41910","43650"
"In post","2023","Commercial","Ministry of Justice","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","North West (England)","Outside London","15","15","34110","31270"
"In post","2023","Commercial","Ministry of Justice","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","West Midlands (England)","Outside London","65","65","27040","25830"
"In post","2023","Commercial","Ministry of Justice","Yorkshire and The Humber","Outside London","80","75","35480","37680"
"In post","2023","Commercial","National Crime Agency","London","London","10","10","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","North West (England)","Outside London","10","10","47640","40290"
"In post","2023","Commercial","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","15","15","35790","27140"
