"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","G7","Male","[c]","[c]","[c]","[c]"
