"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Commercial","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","EO","40","[c]","27170","27140"
"Leaver Dept.","2023","50-59","Unknown","No function","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Commercial","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Commercial","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Counter Fraud","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Counter Fraud","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Counter Fraud","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Debt","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Finance","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Finance","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Finance","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Finance","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Finance","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Legal","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","No function","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","No function","AO","235","[c]","21830","21690"
"Leaver Dept.","2023","50-59","White","No function","EO","260","[c]","28010","28120"
"Leaver Dept.","2023","50-59","White","No function","G6","40","[c]","69140","69100"
"Leaver Dept.","2023","50-59","White","No function","G7","50","[c]","55790","56070"
"Leaver Dept.","2023","50-59","White","No function","HEO","110","[c]","33390","34170"
"Leaver Dept.","2023","50-59","White","No function","SCS level","45","[c]","100960","95750"
"Leaver Dept.","2023","50-59","White","No function","SEO","70","[c]","40800","39820"
"Leaver Dept.","2023","50-59","White","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Project Delivery","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Project Delivery","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Project Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Property","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Property","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Property","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Security","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Security","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Analysis","HEO","[c]","[c]","[c]","[c]"
