"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Wales","G6/G7","10","[c]","55980","52760"
"New entrant CS","2023","Analysis","Wales","SEO/HEO","80","[c]","33000","31560"
"New entrant CS","2023","Analysis","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","SEO/HEO","25","[c]","34600","33830"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","40","[c]","34510","32140"
"New entrant CS","2023","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","SEO/HEO","10","[c]","35690","36150"
"New entrant CS","2023","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","30","[c]","29440","30170"
"New entrant CS","2023","Commercial","London","G6/G7","30","[c]","67660","68000"
"New entrant CS","2023","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SEO/HEO","85","[c]","35250","35010"
"New entrant CS","2023","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","EO","10","[c]","26380","26960"
"New entrant CS","2023","Commercial","North West (England)","G6/G7","15","[c]","73000","70250"
"New entrant CS","2023","Commercial","North West (England)","SEO/HEO","35","[c]","34890","34950"
"New entrant CS","2023","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","EO","10","[c]","27710","27080"
"New entrant CS","2023","Commercial","Scotland","G6/G7","15","[c]","65180","68750"
"New entrant CS","2023","Commercial","Scotland","SEO/HEO","15","[c]","36930","37730"
"New entrant CS","2023","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","EO","25","[c]","26490","27080"
"New entrant CS","2023","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SEO/HEO","20","[c]","35080","33830"
"New entrant CS","2023","Commercial","South West (England)","AA/AO","60","[c]","22480","21600"
"New entrant CS","2023","Commercial","South West (England)","EO","35","[c]","26790","27080"
"New entrant CS","2023","Commercial","South West (England)","G6/G7","20","[c]","60170","55500"
"New entrant CS","2023","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","SEO/HEO","105","[c]","35790","33830"
"New entrant CS","2023","Commercial","South West (England)","Unknown","15","[c]","34730","32500"
"New entrant CS","2023","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","SEO/HEO","15","[c]","35300","35610"
"New entrant CS","2023","Commercial","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","G6/G7","15","[c]","67980","65500"
"New entrant CS","2023","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","SEO/HEO","25","[c]","36350","37300"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","G6/G7","20","[c]","68240","65500"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","25","[c]","33610","31350"
"New entrant CS","2023","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AA/AO","20","[c]","23530","24280"
"New entrant CS","2023","Communications","London","EO","50","[c]","28950","28970"
"New entrant CS","2023","Communications","London","G6/G7","35","[c]","61500","59140"
"New entrant CS","2023","Communications","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SEO/HEO","190","[c]","39060","38100"
"New entrant CS","2023","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","SEO/HEO","10","[c]","35220","31440"
"New entrant CS","2023","Communications","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","SEO/HEO","35","[c]","34690","32800"
"New entrant CS","2023","Communications","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","SEO/HEO","15","[c]","36640","34110"
"New entrant CS","2023","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","SEO/HEO","15","[c]","34210","32720"
"New entrant CS","2023","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","SEO/HEO","20","[c]","36400","37300"
"New entrant CS","2023","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","SEO/HEO","35","[c]","35240","34600"
"New entrant CS","2023","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SEO/HEO","10","[c]","36620","34850"
"New entrant CS","2023","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","SEO/HEO","15","[c]","38240","38120"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","EO","20","[c]","27790","27650"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","AA/AO","10","[c]","22800","22520"
"New entrant CS","2023","Counter Fraud","East of England","EO","10","[c]","30000","31280"
"New entrant CS","2023","Counter Fraud","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AA/AO","20","[c]","26200","25610"
"New entrant CS","2023","Counter Fraud","London","EO","70","[c]","30610","31980"
"New entrant CS","2023","Counter Fraud","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","SEO/HEO","30","[c]","38220","39150"
"New entrant CS","2023","Counter Fraud","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","EO","20","[c]","27860","27890"
"New entrant CS","2023","Counter Fraud","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","SEO/HEO","10","[c]","34510","34170"
"New entrant CS","2023","Counter Fraud","North West (England)","AA/AO","20","[c]","22060","22110"
"New entrant CS","2023","Counter Fraud","North West (England)","EO","20","[c]","27790","27890"
"New entrant CS","2023","Counter Fraud","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","SEO/HEO","15","[c]","34580","34170"
"New entrant CS","2023","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","AA/AO","55","[c]","21720","21690"
"New entrant CS","2023","Counter Fraud","Scotland","EO","15","[c]","27460","27890"
"New entrant CS","2023","Counter Fraud","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","AA/AO","75","[c]","25420","25610"
"New entrant CS","2023","Counter Fraud","South East (England)","EO","25","[c]","28560","28120"
"New entrant CS","2023","Counter Fraud","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","EO","15","[c]","27820","27890"
"New entrant CS","2023","Counter Fraud","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","AA/AO","35","[c]","21530","21380"
"New entrant CS","2023","Counter Fraud","Wales","EO","25","[c]","26650","25610"
"New entrant CS","2023","Counter Fraud","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","SEO/HEO","15","[c]","34070","34170"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","AA/AO","25","[c]","21780","21690"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","EO","20","[c]","27960","28120"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","SEO/HEO","10","[c]","34280","34170"
"New entrant CS","2023","Debt","East Midlands (England)","AA/AO","210","[c]","22420","22520"
"New entrant CS","2023","Debt","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","London","AA/AO","145","[c]","26890","26920"
"New entrant CS","2023","Debt","North East (England)","AA/AO","210","[c]","22460","22520"
"New entrant CS","2023","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North West (England)","AA/AO","90","[c]","22340","22520"
"New entrant CS","2023","Debt","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Scotland","AA/AO","305","[c]","22430","22520"
"New entrant CS","2023","Debt","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","South West (England)","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","AA/AO","105","[c]","22230","22520"
"New entrant CS","2023","Debt","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","AA/AO","380","[c]","21890","21690"
"New entrant CS","2023","Debt","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","AA/AO","185","[c]","22350","22520"
"New entrant CS","2023","Debt","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","AA/AO","10","[c]","21920","22220"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","EO","10","[c]","28550","27980"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","SEO/HEO","20","[c]","34510","34120"
"New entrant CS","2023","Digital, Data & Technology","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","EO","15","[c]","28580","28020"
"New entrant CS","2023","Digital, Data & Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","SEO/HEO","15","[c]","36410","37490"
"New entrant CS","2023","Digital, Data & Technology","London","AA/AO","30","[c]","20950","19480"
"New entrant CS","2023","Digital, Data & Technology","London","EO","125","[c]","29330","29750"
"New entrant CS","2023","Digital, Data & Technology","London","G6/G7","190","[c]","61320","59000"
"New entrant CS","2023","Digital, Data & Technology","London","SCS level","20","[c]","111330","108000"
"New entrant CS","2023","Digital, Data & Technology","London","SEO/HEO","335","[c]","38780","39110"
"New entrant CS","2023","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","EO","85","[c]","27540","27890"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G6/G7","80","[c]","57460","55230"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SEO/HEO","140","[c]","38120","38000"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","AA/AO","10","[c]","21140","21690"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","EO","100","[c]","27130","27650"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G6/G7","80","[c]","55580","54130"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SEO/HEO","250","[c]","35890","34400"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","SEO/HEO","10","[c]","34820","34700"
"New entrant CS","2023","Digital, Data & Technology","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","EO","25","[c]","28280","27600"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G6/G7","20","[c]","57840","56000"
"New entrant CS","2023","Digital, Data & Technology","Scotland","SEO/HEO","55","[c]","39340","38730"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","AA/AO","10","[c]","21390","21680"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","EO","50","[c]","27220","27080"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G6/G7","35","[c]","57230","57000"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SEO/HEO","100","[c]","36840","37300"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AA/AO","90","[c]","21100","20660"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","EO","105","[c]","26900","26650"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G6/G7","50","[c]","53890","51380"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SEO/HEO","175","[c]","36020","34400"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Unknown","10","[c]","30440","30080"
"New entrant CS","2023","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","AA/AO","10","[c]","22260","22500"
"New entrant CS","2023","Digital, Data & Technology","Wales","EO","85","[c]","27190","26780"
"New entrant CS","2023","Digital, Data & Technology","Wales","G6/G7","45","[c]","58200","56190"
"New entrant CS","2023","Digital, Data & Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","SEO/HEO","135","[c]","37500","37350"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","AA/AO","15","[c]","22060","22220"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","EO","70","[c]","27670","27650"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G6/G7","55","[c]","58560","58000"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SEO/HEO","185","[c]","38800","37590"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","EO","45","[c]","26850","26960"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","90","[c]","56060","54680"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","130","[c]","36800","37590"
"New entrant CS","2023","Finance","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","AA/AO","15","[c]","24870","24750"
"New entrant CS","2023","Finance","London","EO","45","[c]","28590","29200"
"New entrant CS","2023","Finance","London","G6/G7","30","[c]","61000","59180"
"New entrant CS","2023","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","SEO/HEO","105","[c]","39050","39150"
"New entrant CS","2023","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","G6/G7","10","[c]","54420","52180"
"New entrant CS","2023","Finance","North East (England)","SEO/HEO","25","[c]","36940","35760"
"New entrant CS","2023","Finance","North West (England)","AA/AO","15","[c]","22020","21730"
"New entrant CS","2023","Finance","North West (England)","EO","30","[c]","26650","26870"
"New entrant CS","2023","Finance","North West (England)","G6/G7","10","[c]","53160","53010"
"New entrant CS","2023","Finance","North West (England)","SEO/HEO","35","[c]","35710","34400"
"New entrant CS","2023","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","AA/AO","65","[c]","22710","22520"
"New entrant CS","2023","Finance","Scotland","EO","15","[c]","27000","27650"
"New entrant CS","2023","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","SEO/HEO","15","[c]","36710","34210"
"New entrant CS","2023","Finance","South East (England)","AA/AO","20","[c]","22550","22520"
"New entrant CS","2023","Finance","South East (England)","EO","15","[c]","27640","27080"
"New entrant CS","2023","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","SEO/HEO","20","[c]","35170","34400"
"New entrant CS","2023","Finance","South West (England)","AA/AO","45","[c]","22130","21690"
"New entrant CS","2023","Finance","South West (England)","EO","40","[c]","26750","27000"
"New entrant CS","2023","Finance","South West (England)","G6/G7","10","[c]","53050","53150"
"New entrant CS","2023","Finance","South West (England)","SEO/HEO","30","[c]","38800","37210"
"New entrant CS","2023","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","AA/AO","20","[c]","21470","21380"
"New entrant CS","2023","Finance","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","SEO/HEO","20","[c]","38590","40570"
"New entrant CS","2023","Finance","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","SEO/HEO","10","[c]","36700","34290"
"New entrant CS","2023","Finance","Yorkshire and The Humber","AA/AO","40","[c]","22260","22520"
"New entrant CS","2023","Finance","Yorkshire and The Humber","EO","15","[c]","25430","25830"
"New entrant CS","2023","Finance","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","SEO/HEO","30","[c]","35790","34400"
"New entrant CS","2023","Grants Management","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North East (England)","AA/AO","55","[c]","22090","22150"
"New entrant CS","2023","Grants Management","North East (England)","EO","15","[c]","25370","25920"
"New entrant CS","2023","Grants Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North West (England)","AA/AO","140","[c]","21930","22150"
"New entrant CS","2023","Grants Management","North West (England)","EO","10","[c]","25140","25920"
"New entrant CS","2023","Grants Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South East (England)","AA/AO","20","[c]","22150","22150"
"New entrant CS","2023","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","AA/AO","30","[c]","22070","22150"
"New entrant CS","2023","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Wales","EO","[c]","[c]","[c]","[c]"
