"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Planning Inspectorate","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","AO","45","40","26350","26410"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","EO","45","40","32200","32510"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","AO","45","40","22150","22150"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","AO","115","105","22130","22150"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","EO","35","30","26160","25920"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","HEO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","AO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
