"Status","Year","Age","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","340","340","27670","26410"
"In post","2023","20-29","West Central Scotland","Glasgow City","Outside London","2580","2530","28700","26970"
"In post","2023","20-29","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","110","110","30500","26930"
"In post","2023","20-29","West Central Scotland","North Lanarkshire","Outside London","235","235","27230","26930"
"In post","2023","20-29","West Midlands","Birmingham","Outside London","2685","2620","28010","26900"
"In post","2023","20-29","West Midlands","Coventry","Outside London","420","415","30930","30330"
"In post","2023","20-29","West Midlands","Dudley","Outside London","140","135","24860","21690"
"In post","2023","20-29","West Midlands","Sandwell","Outside London","45","45","26510","27650"
"In post","2023","20-29","West Midlands","Solihull","Outside London","210","205","26660","25880"
"In post","2023","20-29","West Midlands","Walsall","Outside London","30","30","25200","24110"
"In post","2023","20-29","West Midlands","Wolverhampton","Outside London","135","135","28250","25830"
"In post","2023","20-29","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","85","80","25300","22360"
"In post","2023","20-29","West Wales and The Valleys","Central Valleys","Outside London","410","405","27710","28120"
"In post","2023","20-29","West Wales and The Valleys","Conwy and Denbighshire","Outside London","75","70","27020","25620"
"In post","2023","20-29","West Wales and The Valleys","Gwent Valleys","Outside London","65","65","25670","24570"
"In post","2023","20-29","West Wales and The Valleys","Gwynedd","Outside London","95","90","24870","23640"
"In post","2023","20-29","West Wales and The Valleys","Isle of Anglesey","Outside London","20","20","25590","25880"
"In post","2023","20-29","West Wales and The Valleys","South West Wales","Outside London","150","145","25330","25620"
"In post","2023","20-29","West Wales and The Valleys","Swansea","Outside London","1140","1090","24840","22500"
"In post","2023","20-29","West Yorkshire","Bradford","Outside London","595","575","24300","22520"
"In post","2023","20-29","West Yorkshire","Calderdale and Kirklees","Outside London","125","120","26880","28120"
"In post","2023","20-29","West Yorkshire","Leeds","Outside London","2855","2815","30390","28130"
"In post","2023","20-29","West Yorkshire","Wakefield","Outside London","290","285","28460","28880"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Bedford","Outside London","180","170","31410","30880"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","60","60","33220","29290"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","540","515","38050","34060"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Luton","Outside London","100","90","27940","27370"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","535","520","36690","34320"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","375","355","35230","33390"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","455","440","33940","32380"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","485","455","33900","32830"
"In post","2023","30-39","Cheshire","Cheshire East","Outside London","270","255","31680","29050"
"In post","2023","30-39","Cheshire","Cheshire West and Chester","Outside London","90","85","29490","26840"
"In post","2023","30-39","Cheshire","Warrington","Outside London","665","645","36030","35220"
"In post","2023","30-39","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","265","240","27890","26780"
"In post","2023","30-39","Cumbria","East Cumbria","Outside London","165","160","29930","25920"
"In post","2023","30-39","Cumbria","West Cumbria","Outside London","250","230","29250","25930"
"In post","2023","30-39","Derbyshire and Nottinghamshire","Derby","Outside London","215","195","28370","28120"
"In post","2023","30-39","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","55","50","30790","28120"
"In post","2023","30-39","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","260","250","31750","30610"
"In post","2023","30-39","Derbyshire and Nottinghamshire","Nottingham","Outside London","2125","2030","33490","31270"
"In post","2023","30-39","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","215","200","34740","32420"
"In post","2023","30-39","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","205","190","32610","31510"
"In post","2023","30-39","Devon","Devon CC","Outside London","1200","1130","33910","32420"
"In post","2023","30-39","Devon","Plymouth","Outside London","625","580","32290","28120"
"In post","2023","30-39","Devon","Torbay","Outside London","60","50","29380","28120"
"In post","2023","30-39","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","100","90","30410","28120"
"In post","2023","30-39","Dorset and Somerset","Dorset","Outside London","405","390","30910","29890"
"In post","2023","30-39","Dorset and Somerset","Somerset CC","Outside London","455","430","34630","34370"
"In post","2023","30-39","East Anglia","Breckland and South Norfolk","Outside London","135","125","32220","30440"
"In post","2023","30-39","East Anglia","Cambridgeshire CC","Outside London","715","685","34200","33130"
"In post","2023","30-39","East Anglia","North and West Norfolk","Outside London","145","140","29290","28880"
"In post","2023","30-39","East Anglia","Norwich and East Norfolk","Outside London","390","360","30890","28880"
"In post","2023","30-39","East Anglia","Peterborough","Outside London","315","285","29210","25880"
"In post","2023","30-39","East Anglia","Suffolk CC","Outside London","740","690","31560","30350"
"In post","2023","30-39","East Wales","Cardiff and Vale of Glamorgan","Outside London","3225","3100","35530","33700"
"In post","2023","30-39","East Wales","Flintshire and Wrexham","Outside London","475","460","30100","28880"
"In post","2023","30-39","East Wales","Monmouthshire and Newport","Outside London","1710","1620","36850","33700"
"In post","2023","30-39","East Wales","Powys","Outside London","75","70","30750","28120"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","360","340","31630","30410"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","425","395","29920","28480"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","165","150","26980","26180"
"In post","2023","30-39","Eastern Scotland","Angus and Dundee City","Outside London","700","665","29240","28700"
"In post","2023","30-39","Eastern Scotland","City of Edinburgh","Outside London","3735","3615","40760","37680"
"In post","2023","30-39","Eastern Scotland","Clackmannanshire and Fife","Outside London","230","220","33260","31290"
"In post","2023","30-39","Eastern Scotland","East Lothian and Midlothian","Outside London","15","15","33570","28120"
"In post","2023","30-39","Eastern Scotland","Falkirk","Outside London","365","330","29590","28120"
"In post","2023","30-39","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","315","305","33450","31940"
"In post","2023","30-39","Eastern Scotland","West Lothian","Outside London","85","80","37360","29560"
"In post","2023","30-39","Essex","Essex Haven Gateway","Outside London","150","140","31460","30810"
"In post","2023","30-39","Essex","Essex Thames Gateway","Outside London","155","145","29080","26840"
"In post","2023","30-39","Essex","Heart of Essex","Outside London","265","255","33810","32050"
"In post","2023","30-39","Essex","Southend-on-Sea","Outside London","55","50","28990","26960"
"In post","2023","30-39","Essex","Thurrock","Outside London","70","65","28180","25980"
"In post","2023","30-39","Essex","West Essex","Outside London","95","85","31350","31070"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","3360","3205","39070","38790"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","1775","1680","38620","35000"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","260","245","31560","28120"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","105","105","34420","31270"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","1700","1630","38470","38290"
"In post","2023","30-39","Greater Manchester","Greater Manchester North East","Outside London","225","215","29660","28120"
"In post","2023","30-39","Greater Manchester","Greater Manchester North West","Outside London","370","350","27680","28120"
"In post","2023","30-39","Greater Manchester","Greater Manchester South East","Outside London","165","155","28110","28120"
"In post","2023","30-39","Greater Manchester","Greater Manchester South West","Outside London","2855","2760","35780","34700"
"In post","2023","30-39","Greater Manchester","Manchester","Outside London","1905","1850","36900","33590"
"In post","2023","30-39","Hampshire and Isle of Wight","Central Hampshire","Outside London","870","845","39180","39890"
"In post","2023","30-39","Hampshire and Isle of Wight","Isle of Wight","Outside London","190","180","29570","30440"
"In post","2023","30-39","Hampshire and Isle of Wight","North Hampshire","Outside London","175","165","34840","32440"
"In post","2023","30-39","Hampshire and Isle of Wight","Portsmouth","Outside London","625","595","33570","30140"
"In post","2023","30-39","Hampshire and Isle of Wight","South Hampshire","Outside London","720","655","34710","31560"
"In post","2023","30-39","Hampshire and Isle of Wight","Southampton","Outside London","275","260","33370","31270"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","75","70","29910","28120"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","235","215","29570","28120"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","455","435","30100","29050"
"In post","2023","30-39","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","30","30","33390","31180"
"In post","2023","30-39","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","205","195","31400","29560"
"In post","2023","30-39","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","55","55","32760","31180"
"In post","2023","30-39","Highlands and Islands","Na h-Eileanan Siar","Outside London","30","25","30010","28120"
"In post","2023","30-39","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Highlands and Islands","Shetland Islands","Outside London","10","10","31990","31350"
"In post","2023","30-39","Inner London - East","Hackney and Newham","London","1380","1325","43880","39450"
"In post","2023","30-39","Inner London - East","Haringey and Islington","London","325","315","34760","33800"
"In post","2023","30-39","Inner London - East","Lambeth","London","585","570","42120","41160"
"In post","2023","30-39","Inner London - East","Lewisham and Southwark","London","245","235","35310","32520"
"In post","2023","30-39","Inner London - East","Tower Hamlets","London","1765","1720","51320","54090"
"In post","2023","30-39","Inner London - West","Camden and City of London","London","340","335","44220","36180"
"In post","2023","30-39","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","215","205","35630","33800"
"In post","2023","30-39","Inner London - West","Wandsworth","London","185","185","35620","34980"
"In post","2023","30-39","Inner London - West","Westminster","London","15310","14975","52380","54660"
"In post","2023","30-39","Kent","East Kent","Outside London","875","835","28870","25980"
"In post","2023","30-39","Kent","Kent Thames Gateway","Outside London","385","370","32410","32410"
